ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-5082003,-4568022,-4117843,-4168781,-4787846,-5103007,-4985694,-1243912 
-5073862,-4559636,-4109922,-4160879,-4779849,-5094611,-4977871,-1247066 
-5055029,-4540436,-4091392,-4142283,-4761051,-5075274,-4959054,-1214884 
-5052090,-4537651,-4088347,-4139200,-4758077,-5072886,-4956242,-1206082 
-5066917,-4552274,-4103139,-4154071,-4772917,-5086993,-4971209,-1220018 
-5077872,-4562539,-4114373,-4165103,-4783643,-5095901,-4982019,-1201834 
-5073922,-4560024,-4109879,-4160877,-4779707,-5095131,-4977781,-1217787 
-5065026,-4554587,-4099747,-4151317,-4771246,-5093292,-4968382,-1392615 
-5057219,-4544688,-4092744,-4144032,-4763389,-5081157,-4960944,-1414163 
-5069689,-4556315,-4105627,-4156755,-4775642,-5091150,-4973640,-1412514 
-5075885,-4559601,-4112714,-4163392,-4781423,-5091458,-4980144,-1309999 
-5072378,-4557589,-4108458,-4159387,-4777819,-5091440,-4976063,-1279896 
-5057882,-4544356,-4093564,-4144711,-4763612,-5079804,-4961453,-1332053 
-5050700,-4535837,-4087292,-4138232,-4756751,-5070193,-4955007,-1291126 
-5064958,-4549483,-4101488,-4152431,-4770718,-5083465,-4969172,-1252172 
-5079761,-4564941,-4115806,-4166761,-4785101,-5098720,-4983380,-1282256 
-5072990,-4558389,-4109064,-4159970,-4778364,-5092749,-4976679,-1281170 
-5056566,-4542467,-4092539,-4143555,-4762079,-5077569,-4960352,-1287658 
-5052916,-4538521,-4088839,-4139850,-4758345,-5073624,-4956651,-1285497 
-5066339,-4551792,-4102802,-4153964,-4772258,-5086674,-4970739,-1293286 
-5075609,-4559669,-4112626,-4163481,-4781312,-5092621,-4980179,-1235508 
-5071337,-4556482,-4107778,-4158737,-4776894,-5090433,-4975619,-1223480 
-5056250,-4542399,-4092325,-4143528,-4762038,-5077624,-4960182,-1252049 
-5053488,-4539544,-4089359,-4140590,-4759070,-5074799,-4957263,-1275369 
-5065634,-4550428,-4101804,-4153027,-4771111,-5084393,-4969628,-1258575 
-5078350,-4563111,-4114376,-4165609,-4783686,-5096992,-4982272,-1244855 
-5073157,-4558894,-4108911,-4160303,-4778681,-5093625,-4977046,-1267141 
-5056652,-4542962,-4092379,-4143841,-4762386,-5078034,-4960428,-1278746 
-5053784,-4540156,-4089501,-4140947,-4759602,-5075443,-4957724,-1302769 
-5066989,-4552565,-4102872,-4154158,-4772626,-5086757,-4970917,-1303577 
-5079257,-4564771,-4115197,-4166545,-4785016,-5098802,-4983337,-1305671 
-5073565,-4559537,-4109224,-4160609,-4779328,-5094413,-4977351,-1318470 
-5057676,-4544152,-4093225,-4144599,-4763501,-5079784,-4961394,-1334530 
-5053664,-4540236,-4089560,-4140980,-4759824,-5075843,-4957923,-1348112 
-5067229,-4552856,-4103069,-4154356,-4772843,-5086759,-4971273,-1344129 
-5079571,-4565319,-4115508,-4166785,-4785269,-5099137,-4983689,-1351621 
-5072642,-4558591,-4108548,-4159946,-4778541,-5093159,-4976484,-1348535 
-5055851,-4542039,-4091600,-4143131,-4761875,-5077221,-4959852,-1340302 
-5052549,-4538701,-4088197,-4139749,-4758502,-5073680,-4956639,-1345546 
-5065461,-4550567,-4101308,-4152703,-4771124,-5084082,-4969564,-1324969 
-5077987,-4562790,-4113799,-4165091,-4783373,-5095956,-4981978,-1308837 
-5070720,-4555784,-4106785,-4158051,-4776383,-5089367,-4974878,-1285913 
-5054546,-4540246,-4090532,-4141957,-4760517,-5075242,-4958626,-1275824 
-5051380,-4536942,-4087277,-4138721,-4757254,-5072022,-4955405,-1279594 
-5065971,-4551187,-4101967,-4153311,-4771659,-5085230,-4970054,-1278706 
-5079231,-4564914,-4115114,-4166496,-4784904,-5098877,-4983238,-1300028 
-5073093,-4559114,-4108678,-4160122,-4778667,-5093761,-4976869,-1316872 
-5057961,-4544266,-4092967,-4144387,-4763261,-5080030,-4961319,-1341674 
-5052877,-4538582,-4088519,-4139803,-4758486,-5073471,-4956749,-1334966 
-5060017,-4542778,-4097159,-4147936,-4765682,-5074392,-4964667,-1214352 
-5073664,-4556757,-4110463,-4161312,-4779146,-5088981,-4978112,-1138205 
-5072571,-4558407,-4108466,-4159705,-4778422,-5093604,-4976676,-1210290 
-5056569,-4542745,-4092285,-4143544,-4762520,-5078612,-4960733,-1237899 
-5055636,-4542972,-4091189,-4142454,-4761611,-5079329,-4959381,-1301196 
-5069768,-4556589,-4105460,-4156728,-4775723,-5092072,-4973694,-1352549 
-5079177,-4564472,-4115157,-4166192,-4784716,-5098041,-4983000,-1323501 
-5072786,-4558686,-4108709,-4159922,-4778557,-5093006,-4976736,-1315746 
-5055859,-4541909,-4091812,-4142954,-4761746,-5077022,-4959940,-1308412 
-5051551,-4536667,-4087501,-4138510,-4757082,-5071136,-4955529,-1284501 
-5067106,-4552524,-4103129,-4154201,-4772710,-5087011,-4971142,-1292647 
-5079519,-4565064,-4115798,-4166907,-4785334,-5099311,-4983796,-1312527 
-5068181,-4552006,-4105049,-4155806,-4773774,-5084766,-4972629,-1222982 
-5052863,-4537713,-4089279,-4140376,-4758751,-5072502,-4957249,-1189367 
-5051054,-4536398,-4087364,-4138529,-4757077,-5071709,-4955489,-1197667 
-5065734,-4550775,-4101962,-4153057,-4771378,-5084867,-4970077,-1206147 
-5078378,-4563145,-4114391,-4165467,-4783802,-5096979,-4982695,-1215092 
-5073169,-4558832,-4109041,-4160133,-4778767,-5093664,-4977242,-1228001 
-5055676,-4541206,-4091566,-4142705,-4761446,-5076316,-4959867,-1232215 
-5051717,-4537001,-4087707,-4138956,-4757579,-5072399,-4956034,-1208042 
-5066828,-4552104,-4102877,-4154099,-4772565,-5086796,-4971157,-1228201 
-5077812,-4562095,-4113842,-4164869,-4783031,-5095512,-4981724,-1206949 
-5072002,-4556896,-4107929,-4159112,-4777515,-5091449,-4975997,-1199049 
-5055566,-4541132,-4091494,-4142799,-4761404,-5076436,-4959723,-1204731 
-5051489,-4536991,-4087673,-4138886,-4757443,-5072091,-4955793,-1203322 
-5065893,-4550824,-4102148,-4153263,-4771700,-5085344,-4970322,-1201452 
