ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-3491600,-3426605,-3498602,-3282226,-3488118,-3215697,-3242601,-1027575 
-3766939,-3712637,-3753132,-3566635,-3770767,-3503222,-3526856,-1082010 
-3909526,-3851398,-3911491,-3705864,-3910018,-3640955,-3666806,-1102769 
-3688215,-3617856,-3719755,-3473905,-3679769,-3405124,-3435432,-1013494 
-3406724,-3332165,-3442942,-3188386,-3395281,-3118336,-3149240,-932003 
-3427329,-3362896,-3436631,-3217256,-3423171,-3150246,-3176909,-937962 
-3714467,-3660972,-3703761,-3513505,-3717794,-3449568,-3472816,-1008666 
-3863988,-3807007,-3870426,-3659794,-3864147,-3594389,-3619861,-1043237 
-3660474,-3591098,-3698477,-3445335,-3651406,-3375977,-3406136,-985589 
-3387766,-3314489,-3429661,-3168914,-3376015,-3098441,-3129167,-922213 
-3415445,-3352751,-3429204,-3205336,-3411347,-3137979,-3164458,-939469 
-3697062,-3646054,-3689466,-3496906,-3701145,-3432614,-3456026,-1007204 
-3831558,-3777986,-3841034,-3629212,-3833468,-3563535,-3589376,-1025651 
-3632661,-3566820,-3674556,-3419460,-3625449,-3349874,-3380510,-974322 
-3355562,-3285861,-3400969,-3138662,-3345638,-3067986,-3099101,-907329 
-3396986,-3337914,-3414147,-3189084,-3394970,-3121426,-3148146,-941806 
-3690379,-3642941,-3684948,-3492602,-3696739,-3428092,-3451304,-1026731 
-3818438,-3768199,-3829736,-3618380,-3822574,-3552494,-3577968,-1040151 
-3621996,-3559230,-3666802,-3411030,-3617060,-3341131,-3371427,-995242 
-3345637,-3279356,-3392838,-3131444,-3338586,-3060656,-3091327,-928311 
-3375507,-3320432,-3392456,-3170911,-3376896,-3103384,-3129583,-938642 
-3674158,-3630665,-3668382,-3479570,-3683848,-3415228,-3438040,-1017484 
-3826782,-3779940,-3838299,-3629277,-3833641,-3563569,-3588881,-1053132 
-3630754,-3571134,-3675448,-3422150,-3628260,-3352447,-3382717,-1007654 
