ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-4934844,-4055383,-4379929,-4184443,-4680245,-4538456,-4455081,-1267663 
-4951731,-4070370,-4390735,-4190279,-4684318,-4547205,-4468695,-1280686 
-4968319,-4078450,-4392940,-4192790,-4686071,-4549936,-4479270,-1295056 
-4983166,-4075884,-4384397,-4206244,-4703361,-4547061,-4489872,-1308957 
-4982904,-4069015,-4377182,-4218350,-4719492,-4544473,-4491321,-1309247 
-4992316,-4071956,-4381489,-4231266,-4734564,-4547713,-4498612,-1321461 
-4992097,-4077089,-4391311,-4221739,-4722096,-4550961,-4494719,-1326118 
-4967536,-4067882,-4391436,-4190218,-4685889,-4543816,-4470491,-1305926 
-4948845,-4061112,-4382946,-4178153,-4672961,-4539602,-4458681,-1285248 
-5009938,-4085324,-4379488,-4243292,-4748194,-4554741,-4515100,-1341174 
-5052989,-4090943,-4383295,-4282046,-4793992,-4557581,-4544562,-1392612 
-4967650,-4057481,-4388781,-4200431,-4700002,-4539002,-4467188,-1321815 
-4935441,-4057996,-4390577,-4164956,-4657058,-4539116,-4443389,-1288607 
-4947059,-4064125,-4383237,-4179265,-4673774,-4541418,-4458570,-1294019 
-4949480,-4061081,-4376454,-4194962,-4692820,-4540276,-4465936,-1292320 
-5003151,-4085002,-4383687,-4245703,-4749761,-4555761,-4512243,-1343637 
-4997001,-4077514,-4390971,-4228986,-4730450,-4550049,-4498713,-1346404 
-4927466,-4055227,-4390065,-4160844,-4651561,-4536618,-4439328,-1281186 
-4952284,-4068889,-4383665,-4186204,-4680547,-4544054,-4465507,-1298119 
-4964830,-4066302,-4376681,-4208856,-4708334,-4542812,-4478516,-1307435 
-4957212,-4063356,-4380867,-4207048,-4705784,-4542673,-4472449,-1300049 
-4947979,-4067071,-4390430,-4189836,-4683684,-4544971,-4462947,-1290565 
-4933789,-4064211,-4390861,-4167249,-4656947,-4541808,-4449319,-1273929 
-4930824,-4060981,-4382391,-4167920,-4658809,-4539363,-4449271,-1264137 
-4959911,-4068951,-4377296,-4204797,-4702294,-4545022,-4476996,-1285887 
-4982498,-4074551,-4382330,-4226678,-4727521,-4549122,-4493288,-1307932 
-4990138,-4080426,-4391968,-4221576,-4720477,-4552525,-4493829,-1318339 
-4996666,-4082094,-4392773,-4214879,-4712676,-4551917,-4493388,-1327432 
-4971639,-4065297,-4382525,-4195991,-4693250,-4541289,-4470911,-1304195 
-5005712,-4077062,-4378159,-4237131,-4741345,-4549519,-4502269,-1335403 
-5006415,-4073171,-4382163,-4240241,-4745319,-4548261,-4499720,-1341047 
-4975107,-4065562,-4390315,-4203311,-4701532,-4544109,-4469736,-1315465 
-4940291,-4058000,-4390182,-4164154,-4655521,-4538740,-4440754,-1280067 
-4952006,-4065047,-4382733,-4178907,-4672335,-4542319,-4455914,-1284019 
-4991447,-4074451,-4377527,-4224018,-4725151,-4548262,-4491785,-1318620 
-5052428,-4095957,-4385087,-4278290,-4787171,-4561474,-4538897,-1382354 
-4989310,-4064702,-4389856,-4212420,-4712495,-4542396,-4476444,-1333211 
-4937833,-4054325,-4389753,-4160583,-4651707,-4536532,-4435036,-1282951 
-4921136,-4051607,-4381235,-4152406,-4642154,-4534589,-4428272,-1258039 
-4955671,-4064509,-4377084,-4195378,-4691495,-4543138,-4463815,-1282987 
-4982831,-4073028,-4382657,-4221151,-4720517,-4548892,-4485736,-1308299 
-4955126,-4063692,-4390358,-4186677,-4679754,-4543012,-4457751,-1283757 
-4949757,-4068289,-4391517,-4172969,-4662801,-4544790,-4453091,-1275041 
-5010134,-4087979,-4385161,-4227299,-4726090,-4555172,-4503776,-1329903 
-5045620,-4088124,-4379269,-4267543,-4774937,-4555508,-4529601,-1369544 
-5057181,-4087431,-4384246,-4278594,-4788325,-4556281,-4533000,-1391650 
-5045518,-4085941,-4392961,-4257206,-4762736,-4555540,-4516130,-1392103 
-5033434,-4081606,-4392308,-4236391,-4738648,-4551446,-4501116,-1389261 
-5063282,-4090304,-4384705,-4265451,-4773134,-4555815,-4525737,-1423975 
-4967176,-4040196,-4373083,-4196383,-4697327,-4527246,-4446341,-1339641 
-4940455,-4048415,-4380662,-4181923,-4677556,-4535570,-4434691,-1309767 
-4947231,-4063699,-4391188,-4179721,-4671527,-4544159,-4443878,-1312109 
-4977172,-4078609,-4392412,-4196082,-4688776,-4550619,-4469123,-1337646 
-5014752,-4085479,-4384301,-4231564,-4730846,-4553459,-4500457,-1373681 
-5035474,-4081901,-4378322,-4260084,-4765866,-4552019,-4516386,-1399391 
-5007307,-4067751,-4382182,-4239078,-4742290,-4544961,-4490041,-1381255 
-4958037,-4057922,-4390092,-4188256,-4682084,-4539680,-4448394,-1337833 
-4929220,-4056512,-4389988,-4156462,-4643999,-4537912,-4427999,-1305658 
-4961771,-4070017,-4382896,-4189834,-4682253,-4545038,-4460691,-1328868 
-5008651,-4080623,-4378592,-4240996,-4742259,-4551709,-4501152,-1372206 
-5010366,-4075477,-4383251,-4243634,-4745818,-4549544,-4498306,-1380024 
-4985864,-4070714,-4391649,-4212022,-4707980,-4547134,-4473695,-1361661 
-4979099,-4071016,-4391206,-4196968,-4690023,-4545972,-4466446,-1355752 
-4975067,-4065492,-4381854,-4198307,-4692970,-4542219,-4465087,-1349720 
-4967848,-4058374,-4376100,-4204786,-4701739,-4539362,-4462784,-1340724 
-5013556,-4082709,-4385005,-4246909,-4748331,-4555176,-4502228,-1384379 
-4987897,-4068911,-4391054,-4212257,-4708384,-4545497,-4473076,-1366621 
-4945936,-4059113,-4389800,-4168629,-4657499,-4539432,-4438474,-1325270 
-4954285,-4061944,-4381326,-4181633,-4673175,-4540552,-4450146,-1326708 
-4967089,-4063769,-4376791,-4205203,-4701186,-4542824,-4465377,-1334701 
-4997161,-4076347,-4383976,-4232853,-4732106,-4551004,-4489623,-1364354 
-5001378,-4079858,-4392797,-4224529,-4721039,-4552236,-4487187,-1373129 
-4983238,-4071328,-4390723,-4199214,-4692242,-4545721,-4468047,-1358481 
-4942618,-4051121,-4379596,-4170297,-4660839,-4533827,-4436928,-1316958 
-4944241,-4055703,-4376245,-4186296,-4678979,-4538545,-4446394,-1311497 
-4975161,-4070614,-4383762,-4215329,-4710914,-4548031,-4473351,-1338820 
-4972191,-4072282,-4392092,-4201441,-4693433,-4548378,-4466685,-1337668 
-4974058,-4074287,-4391306,-4194032,-4684762,-4547822,-4466009,-1339182 
-4972566,-4067404,-4381559,-4197899,-4691107,-4542898,-4465677,-1336037 
-4969689,-4062176,-4376436,-4208252,-4704359,-4541101,-4466536,-1331942 
-4965793,-4064002,-4382717,-4207892,-4702987,-4543521,-4464372,-1328556 
-4971103,-4073036,-4392159,-4201473,-4693656,-4548488,-4466357,-1334200 
-4975884,-4075431,-4391222,-4196424,-4687514,-4548239,-4467896,-1338326 
-4982567,-4070911,-4381616,-4207327,-4701721,-4544804,-4474079,-1344063 
-4973721,-4061989,-4376197,-4212243,-4708944,-4540821,-4469098,-1335350 
-4973453,-4066476,-4383070,-4214592,-4710209,-4545266,-4469960,-1335552 
-5013046,-4087555,-4393714,-4236226,-4732674,-4556899,-4498782,-1376327 
-4986485,-4071699,-4390329,-4203919,-4696472,-4545414,-4471001,-1355747 
-4978251,-4066213,-4380980,-4203166,-4697046,-4542257,-4466747,-1347139 
-4982766,-4064796,-4376667,-4219542,-4716873,-4542917,-4474097,-1350935 
-4988152,-4069344,-4383367,-4225766,-4723010,-4547007,-4478529,-1357956 
-4983375,-4073520,-4392269,-4210411,-4703660,-4549219,-4471395,-1356346 
-4998354,-4080310,-4391504,-4213967,-4707209,-4551419,-4481326,-1371624 
-4984435,-4065674,-4380427,-4206832,-4701351,-4541995,-4469637,-1359094 
-4996164,-4070516,-4377534,-4229882,-4728139,-4546663,-4483707,-1369349 
-4979891,-4059007,-4381722,-4216344,-4712772,-4539670,-4466691,-1357926 
-4848599,-4021703,-4386702,-4097229,-4573971,-4519576,-4361606,-1227252 
-4863946,-4046492,-4388399,-4106277,-4580572,-4533591,-4385472,-1222734 
-4973319,-4089214,-4384218,-4205310,-4693641,-4557193,-4481828,-1312973 
-5079447,-4110621,-4381654,-4302479,-4807827,-4568631,-4562147,-1419049 
-5090034,-4097876,-4386032,-4307558,-4815839,-4561346,-4556069,-1447115 
-4974619,-4049403,-4388472,-4197036,-4689967,-4533224,-4450414,-1350848 
-4842711,-4016591,-4384586,-4082675,-4556863,-4515481,-4350287,-1216177 
-4854282,-4033992,-4377584,-4103712,-4579384,-4525549,-4375677,-1205866 
-4905209,-4059015,-4377116,-4161317,-4644665,-4541557,-4428849,-1237341 
-5013089,-4094944,-4386763,-4251103,-4746974,-4561550,-4513487,-1338554 
-4972179,-4069836,-4391317,-4202268,-4691652,-4545292,-4467549,-1307129 
-4982140,-4082942,-4392282,-4203987,-4692552,-4553321,-4475403,-1314941 
-5053179,-4092740,-4382694,-4266605,-4768038,-4556109,-4527479,-1388111 
-4998235,-4062939,-4376315,-4231559,-4730642,-4540826,-4480061,-1343529 
-5014881,-4076532,-4384823,-4247166,-4746912,-4550507,-4493794,-1364537 
-5036936,-4089114,-4394039,-4253115,-4752037,-4557164,-4506387,-1393536 
-5039089,-4086163,-4391425,-4245864,-4744576,-4553539,-4502465,-1404434 
-5038233,-4078492,-4381461,-4251489,-4753551,-4548332,-4500751,-1411224 
-5001116,-4060032,-4376001,-4232610,-4733806,-4539256,-4472491,-1382077 
-4977032,-4058516,-4382898,-4214681,-4711817,-4540331,-4455950,-1362829 
-4955904,-4061090,-4391160,-4186924,-4677414,-4541671,-4439908,-1343448 
-4948936,-4063206,-4389234,-4175133,-4663129,-4541329,-4436442,-1333279 
-4954081,-4061646,-4379844,-4187049,-4677849,-4539958,-4444956,-1333017 
-4978572,-4068934,-4377567,-4220251,-4716610,-4545350,-4468892,-1353468 
-4994218,-4074865,-4384894,-4233146,-4730659,-4549326,-4479301,-1371218 
-5008304,-4083932,-4393569,-4232106,-4727868,-4553906,-4485079,-1389354 
-4981873,-4068507,-4388954,-4200557,-4692895,-4542927,-4457756,-1367954 
-4957328,-4057950,-4379147,-4187562,-4679251,-4537479,-4441004,-1341466 
-4979048,-4065702,-4376932,-4217954,-4714455,-4543352,-4463002,-1358675 
-4978051,-4066674,-4383986,-4216671,-4711964,-4544798,-4460602,-1358814 
-4975256,-4072435,-4392462,-4202279,-4693279,-4547791,-4455315,-1356995 
-5005044,-4083182,-4391032,-4218976,-4712297,-4551969,-4476555,-1385799 
-5008710,-4074946,-4380877,-4227881,-4725169,-4546434,-4477839,-1391430 
-5017886,-4073347,-4377851,-4246576,-4748174,-4546847,-4485749,-1403648 
-4999371,-4066886,-4384229,-4230079,-4728830,-4544014,-4467767,-1391695 
-4928575,-4047968,-4389897,-4159493,-4646131,-4533084,-4408780,-1324850 
-4934593,-4061933,-4389335,-4160086,-4644683,-4540529,-4419947,-1321657 
-4950513,-4062099,-4379702,-4180878,-4670006,-4539539,-4437026,-1329617 
-4954462,-4059854,-4376625,-4195871,-4688230,-4539514,-4443842,-1329079 
-4970081,-4069491,-4385013,-4208890,-4701721,-4546120,-4456631,-1342779 
-4958159,-4068338,-4392197,-4186642,-4674934,-4544542,-4442956,-1331907 
-4918072,-4051937,-4387202,-4146046,-4628882,-4533503,-4409486,-1289841 
-4917884,-4056048,-4379427,-4155943,-4640301,-4537042,-4417742,-1278476 
-4982775,-4075024,-4378202,-4221427,-4716077,-4548366,-4473351,-1335704 
-4952866,-4058509,-4383397,-4194434,-4685269,-4539413,-4444112,-1309853 
-4927787,-4061387,-4392143,-4163509,-4647043,-4541761,-4423942,-1282494 
-4977260,-4080515,-4390671,-4198220,-4686532,-4550768,-4463326,-1325568 
