ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-4970864,-4093657,-4370724,-4239392,-4682159,-4514472,-4451967,-1291576 
-4957889,-4087574,-4375488,-4231225,-4672744,-4514090,-4440325,-1280043 
-4954801,-4092736,-4383881,-4218589,-4656770,-4518719,-4436117,-1276987 
-4972202,-4102980,-4384357,-4223764,-4662569,-4521767,-4448628,-1291863 
-5012606,-4112692,-4376649,-4259879,-4706064,-4521430,-4478761,-1330352 
-5040414,-4116872,-4372674,-4292681,-4745416,-4522187,-4498421,-1360800 
-5091913,-4132924,-4378671,-4332721,-4792448,-4529199,-4530614,-1419761 
-5078917,-4122474,-4384474,-4306961,-4763487,-4526271,-4507405,-1422384 
-4996607,-4081252,-4379516,-4228574,-4674710,-4508687,-4434328,-1355351 
-4889354,-4045899,-4370285,-4152349,-4585613,-4496832,-4361823,-1249077 
-4903051,-4062563,-4367602,-4181814,-4617514,-4503532,-4389389,-1248967 
-4903411,-4069657,-4373629,-4187766,-4622113,-4508437,-4397392,-1240176 
-4888009,-4071382,-4382039,-4167072,-4595706,-4511741,-4388604,-1217457 
-4907015,-4083839,-4382409,-4175357,-4604351,-4515393,-4406903,-1225686 
-4928677,-4088975,-4374804,-4198734,-4632597,-4514221,-4426896,-1237419 
-5010566,-4118003,-4372919,-4276216,-4723199,-4524064,-4491727,-1310806 
-5008714,-4104946,-4376265,-4271749,-4720053,-4518955,-4478605,-1315962 
-4998750,-4104777,-4384991,-4251408,-4695647,-4522700,-4464290,-1311776 
-5036732,-4120072,-4385614,-4271060,-4718665,-4527177,-4488796,-1351764 
-5001208,-4092559,-4374416,-4244067,-4690427,-4512609,-4455230,-1323686 
-5020117,-4102431,-4371737,-4272847,-4723622,-4517807,-4474952,-1343032 
-5011093,-4094087,-4375656,-4265994,-4716131,-4515417,-4463651,-1341376 
-4951962,-4076441,-4382666,-4208685,-4648309,-4512656,-4416706,-1289402 
-4958964,-4087974,-4383312,-4208451,-4646406,-4517041,-4427292,-1293242 
-5024347,-4117236,-4378192,-4268447,-4715463,-4526202,-4484392,-1352444 
-5087504,-4124826,-4372130,-4326276,-4785581,-4523353,-4525631,-1421618 
-4940386,-4057294,-4372186,-4208092,-4650286,-4501061,-4403736,-1293509 
-4957612,-4086944,-4384352,-4216994,-4655976,-4518208,-4426757,-1305786 
-4971565,-4094025,-4383647,-4219712,-4658611,-4518499,-4438035,-1317260 
-4962463,-4086255,-4374667,-4217852,-4657292,-4512406,-4433216,-1306115 
-4938937,-4072746,-4368731,-4211776,-4650716,-4506176,-4418525,-1280388 
-4924501,-4074245,-4374796,-4204769,-4640272,-4510269,-4412144,-1261470 
-4977392,-4107465,-4386242,-4238126,-4675764,-4526135,-4455299,-1306754 
-5027611,-4119372,-4385255,-4265600,-4709279,-4526212,-4485201,-1357314 
-4921551,-4062097,-4371672,-4182823,-4616892,-4501144,-4397262,-1259714 
-4866271,-4048226,-4367331,-4155736,-4584238,-4498728,-4367131,-1196563 
-4907096,-4078128,-4375829,-4195261,-4626788,-4513511,-4409444,-1222511 
-4953967,-4102354,-4385691,-4222085,-4656288,-4524009,-4444617,-1261151 
-5030557,-4130884,-4387154,-4272226,-4715250,-4532717,-4498319,-1333622 
-4972436,-4085384,-4373487,-4224614,-4665229,-4509384,-4441187,-1284928 
-4988921,-4098400,-4371909,-4252713,-4696973,-4517202,-4460807,-1298411 
-5001816,-4099426,-4376511,-4263149,-4709376,-4517795,-4466311,-1314523 
-4969060,-4090804,-4384196,-4225889,-4664886,-4517844,-4437034,-1287249 
-4979966,-4097984,-4384028,-4226014,-4664717,-4519497,-4444798,-1297386 
-4945403,-4078827,-4374067,-4203647,-4640352,-4509330,-4419538,-1263026 
-4960082,-4087584,-4370996,-4230294,-4670569,-4513077,-4438560,-1272161 
-4965524,-4088622,-4375836,-4236208,-4677042,-4514424,-4441942,-1277227 
-4988096,-4107442,-4386426,-4244596,-4684462,-4525597,-4459447,-1298396 
-5005761,-4107032,-4384177,-4246394,-4688226,-4521440,-4465217,-1318823 
-4937203,-4071977,-4373089,-4195532,-4631624,-4506166,-4410890,-1254174 
-4977375,-4095156,-4371781,-4243327,-4685846,-4516600,-4451926,-1286184 
-5005064,-4103565,-4377319,-4265942,-4712026,-4520556,-4470549,-1314478 
-4983509,-4094531,-4384177,-4235712,-4676652,-4518889,-4446891,-1298757 
-5054755,-4132076,-4387981,-4285086,-4732411,-4534455,-4503376,-1367289 
-5046355,-4105231,-4374987,-4276584,-4727681,-4516280,-4484599,-1369511 
-4941196,-4060066,-4367953,-4205194,-4645905,-4501527,-4405587,-1273312 
-4943914,-4074396,-4375304,-4213691,-4652707,-4511138,-4417262,-1271320 
-4968180,-4094481,-4385117,-4224277,-4662542,-4521364,-4438572,-1291402 
-4947962,-4082985,-4382574,-4198411,-4633311,-4514399,-4419992,-1271341 
-4963226,-4090727,-4375757,-4218378,-4656305,-4515974,-4437809,-1280944 
-4942362,-4073520,-4369061,-4213406,-4652116,-4506926,-4422511,-1259194 
-4976535,-4099499,-4378406,-4246521,-4687757,-4522165,-4455657,-1287804 
-5089697,-4146357,-4389546,-4323849,-4776806,-4539853,-4536383,-1400892 
-4996244,-4084822,-4380987,-4231611,-4675570,-4510589,-4443836,-1327967 
-4845386,-4030031,-4370092,-4120794,-4547152,-4492065,-4335960,-1181025 
-4876506,-4061516,-4369678,-4167014,-4596701,-4506403,-4381837,-1192247 
-5029991,-4133681,-4381632,-4294432,-4741231,-4535339,-4507437,-1329455 
-5044241,-4122111,-4386292,-4286838,-4735044,-4527708,-4499233,-1354342 
-5013664,-4107282,-4384941,-4251390,-4695107,-4522600,-4467897,-1333635 
-5004415,-4094649,-4374907,-4246996,-4692632,-4513901,-4457815,-1328839 
-4944246,-4067969,-4368590,-4211227,-4652149,-4504500,-4414699,-1272051 
-4982518,-4096826,-4377903,-4247339,-4690969,-4520284,-4452547,-1304232 
-4961969,-4084914,-4383515,-4217389,-4656211,-4515032,-4429494,-1287314 
-4972229,-4099347,-4385296,-4219578,-4656677,-4522532,-4441516,-1293306 
-5035102,-4115414,-4377128,-4272797,-4720479,-4523106,-4488305,-1353220 
-5070457,-4122592,-4373766,-4310795,-4765973,-4525669,-4513146,-1392522 
-4992475,-4074961,-4373183,-4243708,-4691263,-4506154,-4439754,-1330817 
-4886376,-4049606,-4381156,-4152307,-4582047,-4504009,-4363649,-1228470 
-4951019,-4094412,-4385022,-4201791,-4635787,-4521989,-4426809,-1277832 
-4984405,-4099087,-4376091,-4232932,-4673597,-4518219,-4453101,-1305504 
-5067818,-4127875,-4374135,-4310964,-4764594,-4527986,-4518006,-1386321 
-5009717,-4088641,-4374934,-4260184,-4708546,-4512381,-4459459,-1343798 
-4954092,-4078321,-4383527,-4206949,-4644484,-4514317,-4417369,-1293770 
-5010046,-4110056,-4385644,-4245512,-4687518,-4526182,-4465125,-1344124 
-5105665,-4143419,-4380261,-4326086,-4782323,-4535217,-4538161,-1438459 
-5043544,-4090304,-4368877,-4280209,-4734790,-4508993,-4474780,-1395584 
-4967418,-4070764,-4374860,-4224084,-4667753,-4508846,-4420454,-1328398 
-4950001,-4075664,-4383299,-4201869,-4639311,-4513509,-4411259,-1310312 
-4970074,-4094924,-4384946,-4213127,-4649958,-4521664,-4434097,-1324053 
-5070326,-4128644,-4378510,-4297924,-4749221,-4529239,-4512268,-1419178 
-5033219,-4095581,-4370387,-4275357,-4726707,-4513694,-4475164,-1394225 
-4975062,-4075357,-4375104,-4231263,-4675071,-4510216,-4430137,-1344529 
-4982943,-4091201,-4384799,-4228992,-4669721,-4520029,-4439771,-1352046 
-4998412,-4099231,-4384287,-4233168,-4674539,-4521369,-4451494,-1366989 
-4954610,-4071511,-4372701,-4202295,-4641324,-4506404,-4416751,-1325792 
-4814708,-4015995,-4364236,-4106077,-4530239,-4486435,-4317419,-1184692 
-4891535,-4078624,-4378032,-4180722,-4609792,-4518157,-4400664,-1236550 
-5089017,-4159270,-4391237,-4326244,-4777001,-4546363,-4549327,-1420800 
-4987524,-4088057,-4381582,-4225876,-4667191,-4512529,-4445815,-1339619 
-4968477,-4087931,-4375402,-4219513,-4659340,-4514637,-4437831,-1319389 
-4987048,-4087016,-4369661,-4245061,-4690777,-4510750,-4452212,-1337017 
-4856598,-4038089,-4372109,-4144014,-4572892,-4497005,-4353316,-1211351 
-4924679,-4088694,-4385388,-4193932,-4625705,-4521094,-4418137,-1263007 
-4950259,-4096308,-4384144,-4205031,-4638947,-4520612,-4435619,-1281964 
-4990317,-4105201,-4376368,-4241520,-4682834,-4520351,-4465483,-1317035 
-4975194,-4086781,-4369824,-4238012,-4681293,-4511121,-4449437,-1304360 
-4944900,-4078404,-4375875,-4216246,-4655019,-4511821,-4425919,-1275601 
-4978707,-4102337,-4386376,-4233722,-4672799,-4524309,-4452624,-1305585 
-4998754,-4105677,-4384738,-4238615,-4679717,-4522811,-4462318,-1326320 
-4952039,-4076679,-4373254,-4204419,-4642832,-4508123,-4423142,-1282527 
-4905876,-4059842,-4368285,-4181766,-4616446,-4502758,-4394218,-1232442 
-4930131,-4079499,-4376291,-4206051,-4642138,-4513556,-4420072,-1247462 
-5020016,-4124782,-4388379,-4267612,-4711244,-4533283,-4489811,-1329914 
-4955576,-4080318,-4381301,-4201041,-4638012,-4511006,-4425259,-1275041 
-4963710,-4089480,-4375437,-4216144,-4655374,-4515409,-4438732,-1277696 
-4932322,-4066586,-4368179,-4201428,-4640474,-4503969,-4413808,-1245581 
-4909017,-4069754,-4375864,-4188569,-4622458,-4511159,-4403253,-1216369 
-5021647,-4123748,-4388140,-4268417,-4712406,-4532833,-4490836,-1319481 
-4981479,-4093407,-4383230,-4222457,-4662155,-4517441,-4447204,-1287634 
-4993737,-4097244,-4375769,-4238145,-4681449,-4517431,-4458636,-1298474 
-4989368,-4089016,-4370668,-4245328,-4691426,-4512960,-4454891,-1295341 
-5033567,-4109918,-4378526,-4281867,-4732909,-4523667,-4488229,-1341087 
-4966829,-4079973,-4383228,-4214518,-4655281,-4513681,-4428243,-1285416 
-4982530,-4095778,-4384229,-4221027,-4661397,-4520716,-4444728,-1298617 
-5011992,-4103328,-4376299,-4250017,-4696426,-4520015,-4469245,-1326152 
-5012126,-4092307,-4370326,-4259526,-4709817,-4513082,-4466643,-1330772 
-4972844,-4081851,-4376380,-4230877,-4675338,-4513834,-4437554,-1296434 
-4977476,-4090521,-4384691,-4224167,-4665922,-4519018,-4440633,-1301990 
-4946187,-4078896,-4382256,-4191174,-4627858,-4513257,-4416120,-1271759 
-4991714,-4101249,-4376513,-4236186,-4679761,-4520336,-4458889,-1309604 
-5004089,-4094928,-4370859,-4255803,-4704805,-4514876,-4466326,-1323321 
-4949162,-4070954,-4374447,-4212134,-4654481,-4507964,-4421146,-1274332 
-4931226,-4078589,-4384211,-4190147,-4625559,-4515932,-4412287,-1253861 
-4970076,-4097995,-4384241,-4214141,-4652393,-4521514,-4444248,-1286108 
-4941667,-4075886,-4373076,-4195619,-4633408,-4508221,-4420556,-1256994 
-4930186,-4073954,-4369799,-4200929,-4639377,-4508804,-4419097,-1239391 
-4978222,-4097479,-4377676,-4241586,-4685403,-4519881,-4458261,-1281717 
-4945487,-4083567,-4383897,-4202129,-4639712,-4515825,-4426471,-1252533 
-4957889,-4094275,-4384221,-4204907,-4641998,-4520254,-4437637,-1260173 
-4999563,-4104574,-4376339,-4243077,-4687966,-4519911,-4469663,-1297124 
-4999599,-4095304,-4371034,-4252798,-4701155,-4514762,-4467291,-1299288 
-4987714,-4091592,-4376980,-4243846,-4690353,-4516655,-4456202,-1291644 
-5057081,-4128192,-4388557,-4288033,-4739768,-4533754,-4507860,-1361389 
-4966032,-4073266,-4380284,-4200161,-4642287,-4507562,-4422781,-1285105 
-4862326,-4039740,-4370818,-4127776,-4558000,-4496699,-4353668,-1179420 
-4975217,-4102696,-4373711,-4237732,-4681525,-4522803,-4460353,-1271324 
-5037714,-4117519,-4379142,-4285052,-4737307,-4526311,-4501077,-1334149 
-5024218,-4109130,-4386356,-4259496,-4708142,-4525053,-4480294,-1330815 
-5033871,-4111772,-4385217,-4257121,-4706244,-4525071,-4482614,-1346026 
-5018190,-4096267,-4374904,-4248137,-4698537,-4515484,-4467712,-1336151 
-4981474,-4078352,-4369746,-4230896,-4679594,-4508834,-4441852,-1303614 
-4970808,-4082062,-4376716,-4225909,-4671872,-4514216,-4438347,-1293430 
-4980126,-4093288,-4385484,-4222979,-4666747,-4520755,-4445923,-1302800 
-4967603,-4089222,-4383587,-4204842,-4645797,-4517749,-4435846,-1290654 
-4991297,-4096527,-4375861,-4230471,-4676351,-4517629,-4457759,-1310455 
-4984579,-4086641,-4370669,-4236271,-4684841,-4512185,-4452580,-1304794 
-4950783,-4076131,-4375935,-4211369,-4655140,-4511431,-4427216,-1273027 
-4923932,-4074232,-4383867,-4180689,-4617637,-4513769,-4408232,-1245181 
-4943939,-4090844,-4384399,-4191471,-4628622,-4519928,-4428907,-1257277 
-5012444,-4113409,-4377398,-4251937,-4699964,-4524137,-4483574,-1318664 
-4999446,-4094239,-4370940,-4250018,-4700654,-4514226,-4468229,-1310392 
-5027987,-4109601,-4378922,-4274025,-4727621,-4523910,-4489459,-1341623 
-5028879,-4110302,-4386632,-4261230,-4712707,-4525879,-4482580,-1350734 
-4992489,-4089921,-4382562,-4221306,-4668079,-4515509,-4447471,-1323089 
-4941131,-4071250,-4373397,-4188562,-4630334,-4507919,-4413660,-1271971 
-4967309,-4085655,-4371029,-4224313,-4670943,-4513494,-4443266,-1290722 
-4968469,-4085802,-4376644,-4226084,-4672494,-4514702,-4444021,-1291919 
-4963038,-4092199,-4385637,-4211796,-4653851,-4520561,-4439818,-1286533 
-4953162,-4086357,-4382882,-4194858,-4634806,-4515942,-4430112,-1275741 
-4968334,-4093755,-4375993,-4214793,-4658519,-4517350,-4447562,-1284929 
-5077042,-4135596,-4375817,-4313307,-4773182,-4532151,-4534060,-1387941 
-5110887,-4133903,-4380133,-4334720,-4800352,-4530091,-4544927,-1435773 
-4997430,-4081529,-4383206,-4227974,-4678146,-4512230,-4443327,-1344502 
-4931229,-4065009,-4381063,-4169959,-4609758,-4507465,-4397115,-1281464 
-4894502,-4056967,-4372372,-4151532,-4587709,-4503219,-4381210,-1236744 
-4906682,-4067912,-4369761,-4177909,-4617162,-4507631,-4403727,-1236074 
-4978241,-4105957,-4379745,-4239418,-4685986,-4525091,-4465716,-1297036 
-5034019,-4123339,-4387815,-4269237,-4720784,-4530673,-4499299,-1355221 
-5020052,-4110013,-4384909,-4246473,-4696334,-4524029,-4479052,-1349484 
-4988902,-4088419,-4374149,-4225884,-4674949,-4512602,-4452149,-1323769 
-4972259,-4081925,-4370359,-4225902,-4675054,-4510875,-4443775,-1307421 
-4956494,-4080075,-4376561,-4215489,-4661586,-4513004,-4433610,-1291865 
-4963466,-4092256,-4385797,-4211376,-4654539,-4520724,-4440315,-1297406 
-4958154,-4089149,-4383508,-4198657,-4640461,-4517407,-4434811,-1291113 
-4911879,-4065108,-4372557,-4168031,-4606810,-4505015,-4401463,-1242439 
-4894602,-4062511,-4369110,-4169741,-4607805,-4505311,-4398146,-1215458 
-4938646,-4087842,-4377829,-4208887,-4650843,-4517999,-4437822,-1249234 
-4925527,-4082477,-4384524,-4186054,-4623938,-4516686,-4422877,-1234935 
-4925807,-4087723,-4383963,-4179937,-4616214,-4518716,-4424579,-1229226 
-4990762,-4108572,-4376739,-4237734,-4684584,-4522230,-4475470,-1285893 
-4998430,-4100508,-4371959,-4253244,-4704818,-4517442,-4476989,-1295339 
-5003150,-4102329,-4378660,-4256634,-4708426,-4521431,-4476519,-1304079 
-5033545,-4117549,-4387641,-4267622,-4720222,-4529192,-4493658,-1339283 
-5057613,-4123411,-4386229,-4276034,-4731331,-4529007,-4504557,-1370502 
-5009355,-4090157,-4373934,-4239694,-4692782,-4512041,-4460567,-1332894 
-4973080,-4078488,-4370133,-4224291,-4675045,-4509421,-4438250,-1299256 
-4987284,-4091062,-4377466,-4237996,-4689434,-4516850,-4452849,-1312767 
-4932692,-4072814,-4383416,-4182860,-4624558,-4511758,-4408629,-1262229 
-4956162,-4093766,-4384496,-4197212,-4639151,-4520306,-4433841,-1277956 
-4961398,-4086174,-4374030,-4206162,-4651876,-4511928,-4438026,-1279503 
-4931049,-4072842,-4369819,-4194954,-4639462,-4507619,-4419276,-1246241 
-4974673,-4097506,-4378437,-4232422,-4681136,-4520091,-4456922,-1283904 
-5006316,-4113359,-4387734,-4245292,-4695134,-4528029,-4477031,-1315999 
-5033126,-4116954,-4385630,-4255278,-4708619,-4526509,-4489838,-1346772 
-5048616,-4115875,-4377306,-4271712,-4730136,-4523641,-4499057,-1366762 
-5075296,-4115093,-4372727,-4300666,-4766505,-4521027,-4514619,-1401131 
-5023212,-4092117,-4377451,-4257855,-4717655,-4515631,-4468783,-1363199 
-4951061,-4069671,-4383317,-4189528,-4637233,-4510426,-4411866,-1300116 
-4976727,-4094403,-4384699,-4206701,-4654919,-4521078,-4440964,-1319948 
-4974089,-4085681,-4374377,-4210101,-4660906,-4512611,-4440493,-1315533 
-4960759,-4079065,-4370219,-4212754,-4664650,-4509850,-4435211,-1300612 
-4912325,-4062069,-4374767,-4175998,-4621402,-4506016,-4399794,-1252449 
-4893789,-4068726,-4383927,-4153725,-4592527,-4512712,-4391467,-1227334 
-4946671,-4098039,-4384872,-4191079,-4634232,-4522792,-4437918,-1267975 
-4980936,-4099693,-4375228,-4222491,-4673718,-4517560,-4461847,-1297324 
-4964561,-4086091,-4370613,-4220050,-4672852,-4512142,-4448352,-1281154 
-4986484,-4097444,-4378085,-4238196,-4693199,-4519620,-4464307,-1302711 
-4963932,-4088868,-4384799,-4207072,-4656797,-4518140,-4440724,-1284666 
-4956857,-4090521,-4383678,-4194390,-4642009,-4518687,-4435871,-1275492 
-4979254,-4093296,-4374539,-4217721,-4671362,-4515208,-4453653,-1294232 
-4982476,-4093087,-4371509,-4232647,-4689451,-4515828,-4458847,-1296041 
-5037627,-4113408,-4378929,-4275819,-4739301,-4524482,-4497661,-1352779 
-5002492,-4099860,-4385838,-4234441,-4690903,-4522112,-4462856,-1327760 
-5012631,-4103182,-4383901,-4233721,-4690676,-4521435,-4467477,-1341981 
-4967305,-4078859,-4373175,-4203297,-4657407,-4509252,-4432482,-1300933 
-4974395,-4085529,-4370648,-4223459,-4679996,-4512496,-4445407,-1304893 
-5000751,-4100566,-4378346,-4246198,-4705007,-4520748,-4467512,-1330942 
-5001742,-4101564,-4385652,-4234009,-4690435,-4522289,-4462964,-1337341 
-4979573,-4092733,-4383255,-4208177,-4660799,-4518177,-4443874,-1318777 
-4984842,-4091413,-4374471,-4219280,-4674564,-4514421,-4450522,-1322467 
-4987014,-4089702,-4370712,-4233249,-4691371,-4513254,-4455364,-1324301 
-4970879,-4084172,-4376368,-4220793,-4676479,-4513484,-4442014,-1311389 
-4990026,-4103120,-4386617,-4226601,-4680511,-4524674,-4458086,-1329853 
-4995142,-4098851,-4383194,-4220446,-4674689,-4519376,-4456590,-1337341 
-4952973,-4076974,-4372986,-4193017,-4644582,-4508916,-4425245,-1296098 
-4945832,-4075731,-4369859,-4201201,-4653952,-4509126,-4426560,-1284100 
-4998491,-4103280,-4378924,-4245321,-4703313,-4522557,-4470520,-1331948 
-5002707,-4104865,-4386208,-4235251,-4691165,-4524392,-4467318,-1340326 
-5024401,-4110931,-4384569,-4243052,-4700976,-4524632,-4479269,-1364786 
-4970527,-4078429,-4372726,-4204103,-4658824,-4508681,-4434581,-1316651 
-4974601,-4084432,-4370603,-4221680,-4678581,-4512516,-4445522,-1317485 
-5021881,-4109206,-4379459,-4260926,-4722429,-4524790,-4484202,-1363323 
-5041259,-4113124,-4386383,-4261260,-4723072,-4525880,-4489886,-1390310 
-4964297,-4077564,-4381326,-4190173,-4641883,-4511341,-4424708,-1323224 
-4941877,-4070956,-4372597,-4181569,-4632090,-4507526,-4415211,-1297095 
-4964253,-4083994,-4370856,-4214812,-4669986,-4513049,-4441858,-1312175 
-4989329,-4095621,-4378032,-4236074,-4693119,-4519449,-4461946,-1336145 
-4995552,-4099384,-4385606,-4228481,-4683206,-4522596,-4462147,-1346097 
-4949491,-4078080,-4381837,-4183783,-4632477,-4512886,-4423277,-1304962 
-4952008,-4081477,-4373972,-4195319,-4646034,-4512624,-4432718,-1302248 
-4949199,-4076606,-4369788,-4206089,-4659233,-4509263,-4434364,-1296595 
-4938962,-4078517,-4376732,-4200684,-4651256,-4513366,-4429705,-1284866 
-4948054,-4089274,-4385314,-4197771,-4645991,-4519443,-4436533,-1291607 
-4978601,-4102727,-4384487,-4214802,-4665628,-4523165,-4459322,-1318225 
-4975717,-4091205,-4374184,-4217092,-4670770,-4514229,-4454518,-1315216 
-4982751,-4091244,-4371072,-4234561,-4691602,-4514181,-4461550,-1321169 
-4965221,-4083292,-4376525,-4219986,-4674382,-4513169,-4445051,-1306733 
-4977749,-4097472,-4386089,-4219513,-4671681,-4522401,-4454514,-1319019 
-4971984,-4092278,-4383232,-4205639,-4656522,-4518315,-4446474,-1313948 
-5014129,-4107069,-4376134,-4246049,-4704189,-4521742,-4481816,-1352280 
-4977861,-4079268,-4369301,-4225362,-4682952,-4508699,-4449437,-1321421 
-4957750,-4078817,-4376652,-4211301,-4664734,-4513164,-4436127,-1302180 
-4934284,-4075609,-4383756,-4181479,-4628415,-4514023,-4416951,-1278234 
-4925454,-4077797,-4382383,-4168990,-4612705,-4514959,-4413883,-1263580 
-4962405,-4090843,-4375014,-4206828,-4656854,-4516893,-4447509,-1291328 
-5012632,-4103746,-4372307,-4257481,-4716771,-4519810,-4486072,-1338283 
-4939287,-4067397,-4375290,-4196660,-4646927,-4508140,-4422041,-1273205 
-4955942,-4087551,-4385553,-4201381,-4649006,-4520451,-4438041,-1286242 
-4922437,-4069912,-4381105,-4165926,-4608652,-4511056,-4408793,-1251910 
-4903900,-4064736,-4372852,-4160789,-4602029,-4508158,-4401272,-1224675 
-5006289,-4109517,-4373814,-4256786,-4712302,-4524788,-4487581,-1314266 
-5036084,-4111501,-4379480,-4276395,-4736336,-4525355,-4500193,-1349902 
-4997258,-4091456,-4384815,-4229947,-4682947,-4519179,-4458256,-1323056 
-4953738,-4076906,-4382034,-4188142,-4634186,-4513839,-4422841,-1283454 
-4977626,-4087701,-4374571,-4215939,-4666597,-4515587,-4446539,-1302425 
-4985574,-4085919,-4370929,-4233774,-4688257,-4513920,-4453657,-1309826 
-4961442,-4076667,-4376775,-4214623,-4665396,-4513317,-4432694,-1289332 
-4992509,-4099505,-4386978,-4229537,-4680067,-4525681,-4457082,-1319479 
-4988216,-4090605,-4383281,-4216124,-4665634,-4519091,-4447129,-1318533 
-4983822,-4084282,-4374569,-4219640,-4670238,-4514933,-4444323,-1313867 
-4953916,-4064724,-4369252,-4207084,-4656345,-4507185,-4421203,-1285237 
-4982110,-4087001,-4379267,-4232841,-4683271,-4521487,-4447189,-1309402 
-5008204,-4093581,-4386047,-4239042,-4690853,-4523319,-4456409,-1338486 
-4895609,-4042241,-4379691,-4140092,-4577554,-4503795,-4360000,-1232112 
-4937211,-4071428,-4375157,-4185884,-4628840,-4515227,-4406940,-1258839 
-5041737,-4111414,-4374876,-4281050,-4739724,-4527902,-4493682,-1354437 
-5052647,-4101275,-4378977,-4283379,-4745417,-4523134,-4490664,-1375764 
-5010533,-4089003,-4386646,-4236468,-4690563,-4523319,-4452299,-1344464 
