ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-4663327,-4052760,-4372209,-4109272,-4798218,-4576215,-4434504,-1506019 
-4617706,-4044014,-4367948,-4053832,-4733395,-4568463,-4391794,-1422281 
-4632564,-4063041,-4378984,-4054024,-4728974,-4585260,-4406869,-1406577 
-4706586,-4096194,-4393162,-4125836,-4808353,-4617033,-4477883,-1496295 
-4683476,-4081034,-4387840,-4096064,-4776172,-4599342,-4453544,-1476304 
-4660907,-4066696,-4376123,-4077580,-4756165,-4589054,-4433526,-1445331 
-4671381,-4069446,-4372919,-4102729,-4784531,-4597099,-4447342,-1454999 
-4686372,-4078761,-4381326,-4121879,-4805668,-4604797,-4462066,-1475582 
-4673923,-4078494,-4389367,-4093306,-4772596,-4597461,-4446215,-1458541 
-4673935,-4079803,-4388086,-4081606,-4758792,-4597376,-4444624,-1452120 
-4667579,-4070211,-4376934,-4083342,-4761891,-4593021,-4440545,-1443461 
-4662184,-4065226,-4372299,-4090619,-4770333,-4592556,-4438207,-1434140 
-4673223,-4074711,-4380995,-4102111,-4782229,-4599882,-4448621,-1443530 
-4692161,-4088023,-4391971,-4110067,-4789954,-4607856,-4464036,-1466151 
-4688549,-4084139,-4389239,-4099711,-4778758,-4602664,-4458607,-1465181 
-4695917,-4081074,-4379718,-4119342,-4802294,-4605515,-4468076,-1480416 
-4694098,-4075227,-4374804,-4136641,-4823509,-4604276,-4468801,-1489524 
-4680025,-4073811,-4381307,-4121094,-4805586,-4599386,-4453952,-1474825 
-4705019,-4093367,-4393716,-4132229,-4816363,-4613750,-4475351,-1502173 
-4695586,-4084007,-4389195,-4116741,-4800392,-4603356,-4463924,-1500177 
-4680421,-4074173,-4378693,-4106744,-4789798,-4597708,-4450908,-1481460 
-4685715,-4073188,-4374692,-4127274,-4813354,-4601987,-4459281,-1491371 
-4698375,-4082434,-4383496,-4143356,-4831149,-4609121,-4471446,-1511670 
-4678844,-4079606,-4390690,-4105189,-4787286,-4598741,-4448491,-1486622 
-4682339,-4082193,-4389270,-4096369,-4776459,-4600531,-4450356,-1484866 
-4667707,-4069224,-4377650,-4088611,-4768656,-4592369,-4438307,-1466163 
-4662771,-4065514,-4373101,-4093961,-4774569,-4593033,-4436507,-1454366 
-4673199,-4073857,-4381377,-4103543,-4783875,-4599532,-4446512,-1462411 
-4690675,-4087926,-4392785,-4108607,-4787939,-4607861,-4460724,-1480593 
-4703641,-4090639,-4391076,-4118611,-4799891,-4610120,-4472198,-1503023 
-4644756,-4056228,-4374245,-4062283,-4738719,-4577919,-4415841,-1433895 
-4629172,-4055857,-4371749,-4046014,-4718057,-4580532,-4403647,-1388901 
-4685571,-4082739,-4383771,-4109831,-4788351,-4608624,-4459855,-1453007 
-4717751,-4099222,-4394997,-4137742,-4819334,-4620622,-4488667,-1500808 
-4696911,-4083934,-4389134,-4113969,-4794824,-4603103,-4465942,-1491160 
-4666993,-4069328,-4377626,-4085948,-4764289,-4591682,-4438472,-1450980 
-4691115,-4077078,-4375604,-4128452,-4812926,-4605632,-4465747,-1483327 
-4685499,-4077363,-4382417,-4123813,-4807654,-4603134,-4459372,-1481171 
-4678704,-4080949,-4391274,-4099774,-4778936,-4600078,-4448982,-1469413 
-4686621,-4085492,-4390417,-4097736,-4775746,-4603904,-4455334,-1474396 
-4690292,-4078877,-4379662,-4114686,-4796532,-4603290,-4461841,-1486329 
-4691719,-4076831,-4376058,-4132678,-4817725,-4605706,-4466359,-1493912 
-4702095,-4082767,-4383752,-4147671,-4834832,-4609807,-4475284,-1515930 
-4670902,-4076646,-4390643,-4093950,-4772860,-4595267,-4440126,-1473123 
-4688008,-4085934,-4390544,-4101140,-4779759,-4604444,-4455657,-1487401 
-4682635,-4075128,-4378753,-4106731,-4787566,-4599304,-4453016,-1486077 
-4642155,-4054836,-4370989,-4072471,-4749624,-4581202,-4415747,-1432399 
-4651743,-4069017,-4381364,-4073516,-4747899,-4592592,-4425250,-1424574 
-4678126,-4084872,-4392380,-4087507,-4761949,-4603801,-4448629,-1449910 
-4671221,-4079474,-4388848,-4071774,-4744324,-4597069,-4440551,-1438866 
-4674967,-4075352,-4378936,-4085699,-4760945,-4598789,-4446847,-1442016 
-4694417,-4078926,-4376182,-4126572,-4808136,-4607999,-4468837,-1473292 
-4720419,-4092347,-4385934,-4161791,-4848064,-4620092,-4493417,-1517752 
-4716037,-4093209,-4393891,-4148091,-4832890,-4614440,-4484733,-1526577 
-4694918,-4084122,-4389841,-4116810,-4798116,-4602925,-4461859,-1506226 
-4684900,-4074996,-4378523,-4113821,-4796019,-4598931,-4454502,-1495962 
-4671610,-4066230,-4373091,-4112176,-4795263,-4594177,-4444607,-1481345 
