status, ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
0.832,-8388608,-5934845,-7808115,3459183,-633149,-3905176,4255457,-78512 
0.832,-8388608,-6474782,-8387343,-1784154,-934755,-5802262,4108679,-209022 
0.832,-8348787,-6426064,-8354296,-1370709,-994132,-5735938,4359634,1467 
0.832,-8386254,-6304237,-8363609,363488,-1015874,-5220675,4438132,73276 
0.833,-8388608,-5806126,-7751743,4504974,-650591,-3600335,4591551,207491 
0.833,-8388608,-5985351,-7873024,3116316,-673942,-4046669,4232564,-97660 
0.833,-8388608,-6498066,-8384594,-1928449,-963578,-5871150,4124853,-194662 
0.834,-8350634,-6421267,-8356173,-1206068,-1007971,-5697622,4368915,9466 
0.835,-8388127,-6303593,-8363716,439005,-1023284,-5204544,4437871,72833 
0.835,-8388608,-5805368,-7754607,4546351,-652484,-3589352,4589311,204776 
0.835,-8388608,-5994725,-7911222,3045819,-680859,-4075023,4229529,-101103 
0.836,-8388608,-6495985,-8387633,-1904570,-964081,-5864287,4130386,-189801 
0.836,-8350751,-6421150,-8356296,-1187709,-1009914,-5694317,4369370,9156 
0.836,-8388608,-6294144,-8357979,501025,-1016060,-5180560,4443434,76410 
0.836,-8388608,-5789849,-7698236,4652343,-638629,-3545925,4592883,206896 
0.837,-8388608,-5982902,-7886876,3089234,-666146,-4051870,4229353,-102481 
0.837,-8388608,-6490678,-8387061,-1918327,-953234,-5862330,4128121,-194009 
0.837,-8350028,-6418406,-8355564,-1215561,-1002661,-5698811,4370674,9388 
0.838,-8388608,-6286851,-8356137,536603,-1008272,-5163749,4447399,79447 
0.838,-8388608,-5781023,-7674659,4714087,-629553,-3519721,4593083,206630 
1.239,-8388608,-5986995,-7877387,3034216,-665203,-4070017,4223571,-108014 
1.240,-8388608,-6490848,-8386249,-1947037,-951041,-5871271,4130010,-193597 
1.241,-8349927,-6416422,-8355462,-1209771,-1000671,-5697002,4372516,9538 
1.242,-8388608,-6282649,-8355664,558735,-1004554,-5154977,4450251,81182 
1.245,-8388608,-5779770,-7686698,4721407,-628107,-3517112,4592048,205454 
1.246,-8388608,-5998787,-7890292,2936206,-673071,-4107929,4219460,-112751 
1.247,-8388608,-6492159,-8384252,-1957302,-953917,-5877383,4136453,-188920 
1.248,-8350264,-6414659,-8355811,-1173380,-1002401,-5688190,4374548,10789 
1.248,-8388608,-6278646,-8353060,596416,-1002115,-5142108,4452441,82072 
1.249,-8388608,-5774671,-7668962,4755838,-622606,-3502700,4593113,204943 
1.249,-8388608,-5990006,-7899047,2979236,-663433,-4087380,4223184,-110231 
1.249,-8388608,-6484305,-8387213,-1914539,-944261,-5856713,4135687,-190306 
1.249,-8349624,-6415500,-8355157,-1211956,-998349,-5697499,4373217,9134 
1.250,-8388608,-6273246,-8352116,618666,-995580,-5130386,4455679,84474 
1.250,-8388608,-5769932,-7656043,4789066,-617114,-3488421,4592643,204139 
1.250,-8388608,-5990471,-7889370,2957861,-660907,-4093297,4220771,-112505 
1.251,-8388608,-6483264,-8386754,-1922571,-941944,-5858426,4136517,-188827 
1.251,-8350014,-6416319,-8355546,-1213772,-998689,-5698754,4372729,8451 
1.251,-8388608,-6270925,-8351121,640141,-993540,-5121934,4457444,85495 
1.252,-8388608,-5770206,-7669774,4789102,-616706,-3488265,4590807,202230 
1.252,-8388608,-6010392,-7912011,2809864,-676304,-4152622,4212179,-120087 
1.252,-8388608,-6491251,-8383700,-1977402,-951998,-5884215,4143833,-183702 
1.252,-8350342,-6414101,-8355888,-1153445,-1003304,-5684605,4376959,11639 
1.253,-8388608,-6268797,-8349155,678361,-995259,-5111947,4458579,86293 
1.253,-8388608,-5769630,-7667982,4809580,-617189,-3482274,4588998,200131 
1.253,-8388608,-6026461,-7943272,2694486,-688306,-4198630,4205811,-126111 
1.254,-8388608,-6494696,-8383494,-1991731,-957897,-5893276,4149959,-178812 
1.254,-8350586,-6413888,-8356133,-1117474,-1007295,-5677072,4378881,12953 
1.254,-8388608,-6265859,-8345548,719691,-994381,-5098629,4460921,88377 
1.255,-8388608,-5765730,-7642123,4860041,-614043,-3463821,4588906,199879 
1.255,-8388608,-6028160,-7943385,2674008,-686847,-4204502,4204382,-128297 
1.255,-8388608,-6493490,-8383414,-1992567,-954699,-5891577,4152303,-177716 
1.256,-8350569,-6413454,-8356118,-1117339,-1005908,-5676643,4379944,13073 
1.256,-8388608,-6258624,-8340935,765363,-987656,-5079464,4465613,90833 
1.257,-8388608,-5755884,-7608851,4921003,-603815,-3437049,4591199,200624 
1.257,-8388608,-6024825,-7932442,2669104,-679892,-4201742,4203004,-130269 
1.260,-8388608,-6490274,-8383776,-1996863,-948349,-5888926,4152545,-178634 
1.261,-8350202,-6412284,-8355749,-1128976,-1002326,-5678101,4380769,13238 
1.262,-8388608,-6253186,-8340293,802131,-982175,-5063543,4468528,93224 
1.262,-8388608,-5753774,-7610839,4940255,-600481,-3428437,4589031,198603 
1.263,-8388608,-6024277,-7939014,2656287,-676791,-4203347,4203104,-130297 
1.263,-8388608,-6487437,-8385421,-1973312,-945141,-5878692,4152349,-178127 
1.264,-8350077,-6414161,-8355621,-1144179,-1002102,-5682356,4379472,11564 
1.264,-8388608,-6246049,-8338669,847027,-975145,-5043562,4472678,95779 
1.264,-8388608,-5751941,-7614837,4950895,-596693,-3422007,4586591,195473 
1.265,-8388608,-6037604,-7964907,2540926,-684055,-4245457,4198080,-135748 
1.265,-8388226,-6488069,-8384254,-1987858,-945988,-5884216,4159533,-173628 
1.265,-8350040,-6413757,-8355584,-1123417,-1004219,-5678252,4381559,13188 
1.266,-8388608,-6243672,-8335829,881421,-974575,-5032380,4474761,97538 
1.266,-8388608,-5752239,-7614921,4966271,-596807,-3417169,4584458,193570 
1.266,-8388608,-6053696,-7981122,2423986,-695597,-4291996,4191264,-141725 
1.267,-8384607,-6492790,-8381649,-2019842,-952117,-5899769,4166166,-168394 
1.267,-8350244,-6412506,-8355801,-1080039,-1007363,-5668094,4384429,14482 
1.267,-8388608,-6238325,-8332107,933123,-972072,-5014509,4478296,100257 
1.268,-8388608,-5749744,-7607851,4998693,-594627,-3404966,4582667,191193 
1.268,-8388608,-6066585,-7999796,2315994,-703343,-4332424,4185954,-147532 
1.268,-8381484,-6494393,-8379705,-2038259,-954696,-5908072,4172351,-164122 
1.268,-8350426,-6410148,-8355987,-1045324,-1008631,-5659056,4387053,16051 
1.269,-8388608,-6232366,-8328145,982064,-967684,-4996062,4481958,101638 
1.269,-8388608,-5742639,-7583366,5043122,-587144,-3385375,4584286,191544 
1.269,-8388608,-6052141,-7991236,2393859,-688319,-4296067,4191776,-143481 
1.270,-8385438,-6486367,-8383517,-1992782,-943345,-5884495,4168251,-168577 
1.270,-8349536,-6411086,-8355089,-1097169,-1002600,-5670246,4385774,14184 
1.270,-8388608,-6221822,-8325417,1033996,-955921,-4970377,4487136,105113 
1.271,-8388608,-5738340,-7579906,5059201,-579952,-3375029,4582269,188849 
1.271,-8388608,-6026779,-8006352,2540663,-663360,-4228684,4204603,-133326 
1.271,-8388608,-6473327,-8388608,-1894799,-926214,-5838133,4159035,-176680 
1.272,-8347711,-6413288,-8353244,-1189895,-992184,-5689382,4383109,10484 
1.272,-8388608,-6205888,-8325157,1099284,-937072,-4934585,4494366,109736 
1.272,-8388608,-5733771,-7589571,5054143,-569607,-3368689,4579402,184818 
1.274,-8388608,-6013797,-8024287,2586745,-645725,-4198531,4212733,-128679 
1.277,-8388608,-6458851,-8388608,-1805102,-907255,-5792912,4159444,-178583 
1.279,-8347884,-6407891,-8353401,-1211725,-978255,-5683803,4384154,10648 
1.280,-8388608,-6188215,-8329542,1178152,-916053,-4894079,4497959,111326 
1.280,-8388608,-5731711,-7614518,5007384,-559106,-3376162,4575171,179551 
1.280,-8388608,-6011519,-8056967,2556085,-637197,-4199312,4218241,-125517 
1.281,-8388608,-6430564,-8388608,-1583466,-881829,-5699297,4168376,-172031 
1.281,-8349172,-6410136,-8354679,-1272008,-969841,-5694302,4375176,2540 
1.281,-8388608,-6174273,-8327939,1220869,-897428,-4865674,4502042,114486 
1.281,-8388608,-5730791,-7636198,4976438,-551277,-3379510,4570736,174425 
1.282,-8388608,-6025972,-8089261,2422371,-643109,-4244955,4213104,-130959 
1.282,-8388608,-6445967,-8388608,-1710293,-893986,-5749214,4170451,-170978 
1.282,-8347806,-6413417,-8353319,-1255809,-977628,-5695190,4380151,5845 
1.283,-8388608,-6179544,-8323414,1230826,-905071,-4865980,4505398,116259 
1.283,-8388608,-5732152,-7625531,5014563,-554996,-3367847,4570956,174698 
1.283,-8388608,-6046877,-8087537,2287639,-660397,-4300871,4202184,-140201 
1.284,-8388608,-6472901,-8388608,-1914474,-918858,-5834395,4171301,-170502 
1.284,-8346249,-6417212,-8351779,-1201040,-991759,-5689237,4387772,12102 
1.284,-8388608,-6189317,-8312914,1248918,-920951,-4869809,4507394,118901 
1.285,-8388608,-5736517,-7600405,5069776,-564292,-3354754,4569441,174211 
1.285,-8388608,-6076226,-8095324,2112053,-685225,-4375852,4189290,-150313 
1.285,-8382837,-6487796,-8385169,-1996907,-936727,-5874697,4179421,-162915 
1.285,-8346851,-6417606,-8352392,-1119239,-1002058,-5671928,4392248,15482 
1.286,-8388608,-6192004,-8306208,1280872,-927819,-4864217,4508734,119575 
1.286,-8388608,-5739277,-7589787,5092449,-568722,-3349850,4567688,172117 
1.286,-8388608,-6105781,-8105685,1903684,-708763,-4461326,4177521,-161591 
1.287,-8375824,-6493340,-8378806,-2037398,-946781,-5896867,4193383,-152089 
1.287,-8348187,-6415617,-8353742,-1031092,-1009940,-5651886,4395758,19356 
1.287,-8388608,-6190479,-8298765,1340769,-931256,-4847937,4509620,121627 
1.287,-8388608,-5738737,-7566116,5135108,-570024,-3336684,4564644,170498 
