ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-3777412,-3623566,-3848408,-3838066,-3939404,-4333965,-4237956,-1041067 
-3830792,-3661846,-4004906,-3985999,-3960257,-4363967,-4284120,-1066226 
-3810654,-3655810,-3806346,-3760100,-3966969,-4359826,-4269527,-1073179 
-3760754,-3628844,-3540113,-3481450,-3966047,-4343051,-4230155,-1067120 
-3753131,-3621600,-3573921,-3535216,-3962591,-4340005,-4223566,-1059896 
-3799634,-3645389,-3862132,-3848823,-3962797,-4356024,-4260077,-1062631 
-3859086,-3690499,-4014641,-3993443,-3991174,-4393008,-4312420,-1096912 
-3860997,-3708939,-3819123,-3770214,-4022799,-4412468,-4319892,-1130663 
-3732351,-3599846,-3521130,-3465714,-3938936,-4314502,-4201703,-1038188 
-3792123,-3663648,-3594612,-3553016,-4005554,-4380566,-4262704,-1103079 
-3830246,-3679026,-3869952,-3855943,-3998199,-4388852,-4290921,-1099426 
-3843441,-3676934,-4004691,-3986187,-3978072,-4378094,-4297037,-1082743 
-3803887,-3650506,-3800181,-3754472,-3964178,-4353894,-4263010,-1067702 
-3761430,-3631399,-3542505,-3483822,-3970516,-4344357,-4231136,-1068664 
-3778044,-3650057,-3587491,-3547710,-3992387,-4366112,-4248769,-1087878 
-3829812,-3679730,-3874965,-3860121,-3998541,-4387766,-4290476,-1097570 
-3866552,-3702556,-4011969,-3991306,-4004234,-4401804,-4320028,-1108645 
-3820152,-3669603,-3798463,-3751798,-3984245,-4371124,-4279279,-1087849 
-3765520,-3638132,-3535627,-3477175,-3978077,-4349221,-4235069,-1075927 
-3738380,-3610368,-3563001,-3526061,-3953388,-4325653,-4208804,-1046803 
-3820927,-3671275,-3870796,-3855480,-3990806,-4378555,-4281369,-1088242 
-3871301,-3708864,-4010730,-3989550,-4011378,-4407084,-4324784,-1115001 
-3829571,-3681297,-3798089,-3750660,-3996954,-4381591,-4288686,-1100258 
-3738220,-3610737,-3519880,-3462764,-3951730,-4321525,-4207717,-1047673 
-3752381,-3625677,-3570336,-3531686,-3969831,-4340087,-4222682,-1062717 
-3804419,-3655055,-3860886,-3847101,-3975644,-4361867,-4264573,-1071601 
-3860047,-3697430,-4007104,-3985550,-4001119,-4395547,-4313147,-1102849 
-3847206,-3700879,-3803240,-3754509,-4017862,-4400355,-4306147,-1120997 
-3725500,-3598799,-3510831,-3455032,-3940938,-4309296,-4194842,-1035953 
-3719026,-3591489,-3556426,-3519716,-3936376,-4306116,-4189199,-1026939 
-3778486,-3627599,-3854298,-3841099,-3948889,-4334882,-4238646,-1042398 
-3829169,-3664766,-3994820,-3974785,-3969251,-4363545,-4282452,-1068133 
-3823200,-3675020,-3796987,-3747876,-3992586,-4375011,-4282331,-1092382 
-3756847,-3631796,-3525605,-3466772,-3974754,-4341345,-4226429,-1069029 
-3747454,-3622288,-3567166,-3528867,-3967917,-4335624,-4217675,-1058494 
-3794939,-3646476,-3857847,-3844187,-3968352,-4352404,-4254846,-1061994 
-3828391,-3665753,-3990284,-3970624,-3970809,-4363480,-4281299,-1069341 
-3785543,-3636501,-3777182,-3730513,-3954949,-4336756,-4244345,-1052184 
-3747707,-3622396,-3523891,-3464742,-3966251,-4331848,-4217031,-1057941 
-3732304,-3606407,-3561269,-3523951,-3952929,-4319563,-4202181,-1040856 
-3804773,-3656606,-3865022,-3850110,-3979291,-4361871,-4264574,-1071340 
-3838357,-3676739,-3992761,-3972623,-3982782,-4373587,-4291266,-1080342 
-3785490,-3637104,-3775644,-3728849,-3956495,-4336602,-4244272,-1052674 
-3731916,-3606321,-3516683,-3458526,-3950950,-4315451,-4201362,-1041367 
-3751568,-3627044,-3573180,-3533689,-3974079,-4339090,-4221739,-1061869 
-3839819,-3694911,-3877648,-3860961,-4018380,-4398182,-4299772,-1111366 
-3860937,-3702308,-3999741,-3978115,-4009260,-4397217,-4314078,-1107360 
-3844849,-3702592,-3794789,-3744902,-4023104,-4398919,-4304051,-1122100 
-3740969,-3619229,-3510698,-3453348,-3965086,-4326176,-4210743,-1057041 
-3739784,-3616741,-3561363,-3523935,-3965579,-4328170,-4210321,-1054356 
-3777886,-3630430,-3850237,-3837804,-3955607,-4334970,-4238364,-1046836 
-3801558,-3639617,-3976649,-3958191,-3948149,-4336310,-4255524,-1043523 
-3767921,-3619432,-3766344,-3719394,-3942024,-4319305,-4228145,-1036462 
-3749928,-3626101,-3522689,-3462760,-3974081,-4334727,-4220876,-1064128 
-3767724,-3646061,-3580815,-3541385,-3995362,-4356351,-4239281,-1082987 
-3804041,-3659159,-3863452,-3850244,-3984462,-4361796,-4265331,-1075190 
-3849051,-3690887,-4000144,-3978342,-3999832,-4385362,-4303656,-1095723 
-3858976,-3719201,-3800066,-3748654,-4042093,-4414527,-4319737,-1140284 
-3746081,-3627150,-3510569,-3453622,-3975063,-4332676,-4217236,-1066156 
-3725529,-3604301,-3560373,-3524074,-3954035,-4313966,-4197247,-1040575 
-3790536,-3646311,-3859342,-3846264,-3972309,-4348482,-4252086,-1062697 
-3788807,-3628736,-3971937,-3953852,-3938155,-4323812,-4243650,-1031832 
-3805641,-3662611,-3784066,-3733678,-3985722,-4359176,-4266757,-1080424 
-3766987,-3648921,-3525176,-3465097,-3997166,-4353844,-4238640,-1087677 
-3750362,-3630986,-3572386,-3534357,-3980957,-4339334,-4222300,-1067842 
-3807830,-3665581,-3866789,-3852916,-3991745,-4366174,-4269402,-1082397 
-3828358,-3671920,-3987302,-3967049,-3981828,-4364754,-4283161,-1076976 
-3794302,-3652704,-3772173,-3723912,-3976677,-4348038,-4255346,-1071457 
-3740471,-3621559,-3514372,-3455852,-3970755,-4326334,-4212159,-1059931 
-3723646,-3602576,-3562343,-3525891,-3953686,-4311356,-4195717,-1038930 
-3804290,-3661766,-3871500,-3856984,-3988325,-4361897,-4266147,-1077606 
-3852321,-3697821,-4000096,-3977966,-4008185,-4389392,-4307654,-1103684 
-3791234,-3651006,-3768130,-3721098,-3975355,-4345273,-4252756,-1069805 
-3728447,-3609821,-3513054,-3454791,-3958842,-4313930,-4200562,-1046714 
-3755619,-3637774,-3578973,-3540931,-3988346,-4344349,-4227989,-1074696 
-3793749,-3651591,-3867734,-3854661,-3977916,-4350838,-4255504,-1067119 
-3798298,-3641274,-3976489,-3958420,-3951570,-4333391,-4253599,-1044381 
-3742585,-3598567,-3754692,-3708932,-3922961,-4294154,-4204390,-1013454 
-3684966,-3562617,-3498897,-3442854,-3911890,-4268121,-4157411,-995626 
-3703400,-3580402,-3566689,-3530552,-3931107,-4289157,-4176364,-1011644 
-3747333,-3599860,-3856607,-3845316,-3926514,-4301674,-4209957,-1009837 
-3803428,-3643270,-3989629,-3968707,-3954153,-4337191,-4259580,-1042802 
-3801548,-3659010,-3781883,-3731456,-3984187,-4354406,-4264156,-1073691 
-3723929,-3603517,-3510797,-3453360,-3953676,-4308388,-4196954,-1037004 
