ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-3936552,-3856874,-3836487,-3862986,-4178670,-4527923,-4457642,-985675 
-3942611,-3856574,-3890826,-3915536,-4155181,-4510562,-4456605,-981177 
-3945799,-3867176,-3802891,-3821884,-4175735,-4522464,-4462419,-997036 
-3918845,-3849249,-3692781,-3709704,-4187404,-4523458,-4444339,-984877 
-3962829,-3896395,-3724727,-3743573,-4242891,-4578517,-4491011,-1035159 
-3972992,-3897757,-3842560,-3867668,-4219979,-4566736,-4493787,-1031843 
-3949186,-3865552,-3886861,-3912362,-4165320,-4518985,-4462737,-995708 
-3936549,-3858129,-3800352,-3819469,-4168080,-4514197,-4452836,-992022 
-3926048,-3857849,-3692533,-3709401,-4197507,-4532444,-4451055,-999003 
-3903524,-3833422,-3711906,-3733712,-4181276,-4518401,-4431236,-973552 
-3919767,-3838791,-3835789,-3862172,-4162769,-4512029,-4440260,-973416 
-3919853,-3832594,-3886438,-3912167,-4133271,-4488689,-4433338,-962101 
-3911184,-3831172,-3798667,-3818637,-4140749,-4487981,-4427444,-962586 
-3875991,-3804124,-3687131,-3705406,-4143074,-4480071,-4401337,-939952 
-3887230,-3815519,-3714311,-3735770,-4162457,-4500629,-4415579,-951006 
-3903676,-3822194,-3837324,-3863793,-4144469,-4494508,-4424840,-950958 
-3929090,-3842956,-3891297,-3915976,-4142101,-4497487,-4443061,-968547 
-3937371,-3858917,-3804397,-3822832,-4168097,-4514713,-4454087,-989301 
-3953544,-3887521,-3700840,-3715887,-4226404,-4560518,-4478882,-1027070 
-3946570,-3881087,-3720445,-3740559,-4227896,-4562784,-4474290,-1021456 
-3931662,-3854790,-3838073,-3864433,-4176828,-4524302,-4452267,-987576 
-3924050,-3840214,-3886778,-3912397,-4139216,-4493176,-4437737,-968157 
-3925127,-3847677,-3800583,-3819611,-4156922,-4502729,-4441753,-979892 
-3925227,-3858652,-3695204,-3711361,-4197614,-4531786,-4450912,-998496 
-3935581,-3869961,-3720686,-3740619,-4216898,-4551668,-4463992,-1011092 
-3936500,-3860674,-3839599,-3865544,-4182988,-4529664,-4457749,-995149 
-3914372,-3830289,-3884905,-3910826,-4129792,-4483502,-4428702,-959142 
-3910746,-3832496,-3798149,-3817695,-4142248,-4488060,-4428091,-964685 
-3924264,-3857562,-3697171,-3712914,-4196716,-4530749,-4450578,-997276 
-3952273,-3888307,-3723759,-3743144,-4235207,-4569162,-4480966,-1030624 
-3933765,-3858340,-3838927,-3865158,-4180457,-4526934,-4455032,-993104 
-3947300,-3866277,-3891704,-3916116,-4165319,-4517479,-4461300,-997012 
-3950499,-3876630,-3802313,-3820982,-4186241,-4529692,-4467177,-1012983 
-3918515,-3852314,-3690960,-3707987,-4192407,-4525583,-4444137,-995924 
-3908302,-3841934,-3714766,-3736331,-4189141,-4523957,-4436534,-984021 
-3893529,-3814853,-3834136,-3861517,-4136989,-4484961,-4414483,-947930 
-3921871,-3838136,-3890100,-3914789,-4137274,-4490774,-4435819,-967719 
-3960969,-3887132,-3807296,-3824542,-4196684,-4540229,-4477479,-1023716 
-3922457,-3857544,-3692161,-3709052,-4196686,-4529574,-4447573,-1000181 
-3907036,-3840685,-3715018,-3736372,-4187442,-4522399,-4434627,-982481 
-3904638,-3826634,-3836689,-3863207,-4148464,-4496207,-4424861,-960834 
-3958814,-3878309,-3895981,-3919129,-4177127,-4529099,-4471814,-1011110 
-3957127,-3884375,-3803182,-3821263,-4193759,-4536587,-4472812,-1022576 
-3892713,-3826141,-3686453,-3704405,-4165146,-4498583,-4417211,-968381 
-3911360,-3844921,-3718274,-3738726,-4191482,-4526256,-4438366,-987606 
-3908636,-3831219,-3836307,-3863064,-4152919,-4500152,-4428395,-966797 
-3912089,-3827812,-3887566,-3912602,-4126626,-4480232,-4424840,-958423 
-3953524,-3878932,-3805526,-3823089,-4188491,-4532178,-4469119,-1016574 
-3907091,-3840663,-3689851,-3707284,-4179849,-4513217,-4431638,-983458 
-3893833,-3825822,-3714094,-3735771,-4172482,-4508102,-4421127,-967517 
-3895564,-3816185,-3836454,-3863224,-4137847,-4486086,-4415775,-949967 
-3944047,-3861590,-3894142,-3917789,-4160394,-4513137,-4457300,-993467 
-3960239,-3886581,-3805105,-3822817,-4195990,-4539329,-4476245,-1024767 
-3923814,-3858547,-3692744,-3709365,-4197779,-4530629,-4448669,-1002888 
-3932612,-3866766,-3719799,-3740077,-4214497,-4548503,-4460086,-1012973 
-3944344,-3869697,-3842844,-3868419,-4191849,-4537274,-4464500,-1008904 
-3953339,-3873684,-3891714,-3916039,-4172862,-4523681,-4466431,-1009479 
-3940571,-3867159,-3800064,-3818675,-4177037,-4519587,-4456549,-1007313 
-3927739,-3864042,-3693713,-3709951,-4203592,-4535067,-4452440,-1011081 
-3931395,-3867722,-3719802,-3740189,-4214865,-4547603,-4458537,-1015448 
-3926646,-3851934,-3839037,-3865435,-4174194,-4519362,-4446589,-992603 
