ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-3813081,-3699636,-3739785,-3701962,-4035220,-4342142,-4226057,-949995 
-3819681,-3732949,-3506116,-3456623,-4094171,-4383103,-4243015,-1005656 
-3845195,-3758898,-3592379,-3563247,-4120382,-4411258,-4268422,-1031025 
-3850612,-3736359,-3887478,-3881834,-4072166,-4383017,-4263434,-984727 
-3878238,-3750363,-3996352,-3982040,-4070303,-4389631,-4285032,-987729 
-3820397,-3708544,-3740037,-3702557,-4044159,-4350436,-4233776,-960027 
-3781674,-3693511,-3490225,-3443362,-4054704,-4344375,-4205426,-965166 
-3817286,-3728831,-3585147,-3556750,-4090417,-4382366,-4241015,-999642 
-3840774,-3725218,-3885751,-3880020,-4061140,-4372719,-4254104,-972931 
-3839376,-3708211,-3982834,-3970527,-4028064,-4349076,-4246431,-943027 
-3802752,-3687969,-3738586,-3700913,-4023271,-4331223,-4216293,-937207 
-3758286,-3667072,-3482842,-3437003,-4027862,-4319356,-4182011,-936048 
-3765001,-3670952,-3568482,-3542184,-4031922,-4327000,-4188584,-936814 
-3814822,-3694426,-3882667,-3876856,-4029761,-4344101,-4228052,-937538 
-3874111,-3741953,-4002441,-3986579,-4061520,-4383339,-4281280,-975261 
-3855432,-3742426,-3757031,-3716959,-4077917,-4384964,-4269082,-992602 
-3775836,-3685158,-3486322,-3440213,-4046167,-4337100,-4199465,-954016 
-3786510,-3693406,-3574477,-3547321,-4054830,-4348930,-4209969,-959789 
-3832701,-3713266,-3887082,-3880553,-4048966,-4362446,-4245753,-957022 
-3863972,-3731378,-3994286,-3979919,-4051262,-4373034,-4270886,-964297 
-3833184,-3718327,-3748982,-3709987,-4053994,-4361789,-4246633,-966756 
-3759982,-3667448,-3480349,-3435192,-4028777,-4320424,-4183399,-934599 
-3775280,-3679980,-3571570,-3544627,-4041744,-4336816,-4198494,-944537 
-3866436,-3747701,-3901796,-3892964,-4083781,-4396809,-4279302,-991965 
-3956559,-3829672,-4028400,-4009186,-4149845,-4468851,-4363254,-1067103 
-3873864,-3763711,-3755479,-3716284,-4099533,-4404999,-4286877,-1015643 
-3788576,-3699927,-3487007,-3441066,-4061259,-4351212,-4211698,-970197 
-3819528,-3729703,-3583796,-3555497,-4091366,-4384061,-4242421,-998782 
-3847663,-3731056,-3886602,-3880803,-4067079,-4379117,-4260165,-977272 
-3881019,-3751117,-3999040,-3984121,-4071281,-4391606,-4287501,-986406 
-3848014,-3735999,-3750796,-3711887,-4072033,-4378374,-4261110,-987110 
-3767290,-3677087,-3481524,-3436357,-4038658,-4329234,-4190543,-946451 
-3788621,-3696271,-3575296,-3547961,-4058197,-4351926,-4211777,-963514 
-3890787,-3776052,-3908231,-3898726,-4112392,-4423647,-4303657,-1023863 
-3887849,-3759374,-3997009,-3983077,-4079772,-4399491,-4294559,-995691 
-3814806,-3701040,-3739280,-3702119,-4036829,-4344046,-4227982,-950207 
-3787563,-3698245,-3492625,-3445489,-4059716,-4349948,-4211073,-968023 
-3813856,-3723497,-3582895,-3554537,-4085551,-4378281,-4237259,-992226 
-3837863,-3720424,-3884918,-3879092,-4056706,-4369053,-4250823,-966141 
-3845386,-3713025,-3985955,-3973114,-4033302,-4354831,-4252209,-946296 
-3817282,-3702046,-3745396,-3706888,-4037814,-4345916,-4230674,-950199 
-3780927,-3690237,-3490504,-3443686,-4051656,-4342741,-4204540,-959031 
-3789556,-3696602,-3575709,-3548364,-4058384,-4352660,-4213147,-962891 
-3860530,-3743176,-3897134,-3889239,-4079340,-4392038,-4273866,-988299 
-3908358,-3779494,-4010032,-3993692,-4099771,-4419975,-4315600,-1015137 
-3862703,-3751587,-3757336,-3717727,-4087369,-4393664,-4276426,-1002617 
-3799332,-3711417,-3493459,-3446590,-4072839,-4362640,-4223224,-982337 
-3821092,-3731772,-3585768,-3557023,-4093549,-4386108,-4244901,-1000829 
-3894335,-3781416,-3904923,-3896187,-4117742,-4428134,-4307707,-1030181 
-3882836,-3754862,-3995493,-3981631,-4075208,-4394691,-4289831,-991423 
-3849937,-3739266,-3752777,-3713781,-4075219,-4381021,-4263261,-990989 
-3755828,-3666109,-3475964,-3431647,-4027721,-4318098,-4179189,-935807 
-3771020,-3678557,-3568653,-3542296,-4040239,-4334174,-4194134,-944891 
-3823971,-3705454,-3883181,-3877259,-4041434,-4354562,-4236646,-949370 
