status, ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
0.218,-2274518,-2210879,-2526401,-2454998,-4100180,-3892378,-2561902,-542361 
0.222,-2278901,-1712884,-1993989,-1923851,-4099009,-3889557,-2036581,-451081 
0.226,-2296535,-1020985,-1283769,-1214266,-4159946,-3928389,-1330116,-318892 
0.227,-2305272,-1077708,-1363620,-1293074,-4202972,-3958032,-1405281,-331659 
0.228,-2281844,-1829396,-2149014,-2077236,-4156116,-3924987,-2183724,-472664 
0.229,-2268989,-2208124,-2523462,-2452266,-4097821,-3886987,-2559059,-542031 
0.230,-2273731,-1709936,-1991189,-1921547,-4097050,-3884676,-2033811,-450227 
0.231,-2291546,-1020024,-1283317,-1214206,-4158106,-3923906,-1329817,-317812 
0.233,-2300598,-1076751,-1363235,-1293078,-4201411,-3953907,-1405034,-330715 
0.234,-2277356,-1828471,-2148862,-2077517,-4154511,-3920909,-2183684,-472140 
0.235,-2264442,-2207029,-2523104,-2451912,-4095774,-3882418,-2558643,-541682 
0.241,-2269534,-1710312,-1992248,-1922127,-4095066,-3880094,-2034792,-450284 
0.244,-2287464,-1018823,-1282919,-1213269,-4156264,-3919431,-1329268,-318019 
0.246,-2296366,-1073999,-1361347,-1290451,-4199419,-3949475,-1402786,-331104 
0.248,-2272465,-1824765,-2145714,-2073294,-4151709,-3915782,-2180066,-472462 
0.249,-2259947,-2204228,-2520754,-2448390,-4093206,-3877649,-2555902,-541518 
0.251,-2266122,-1708746,-1991101,-1920231,-4093569,-3876697,-2033349,-449638 
0.252,-2284679,-1018992,-1283313,-1213102,-4155162,-3916722,-1329238,-317699 
0.257,-2293269,-1077199,-1364431,-1293139,-4197570,-3946153,-1405602,-332031 
0.260,-2269386,-1828125,-2148884,-2076407,-4149421,-3911987,-2183082,-473817 
0.262,-2257486,-2204980,-2521019,-2448950,-4091304,-3874238,-2556055,-542048 
0.264,-2263863,-1706365,-1988238,-1917469,-4091828,-3873145,-2030387,-448909 
0.265,-2282689,-1016892,-1280817,-1210749,-4153699,-3913120,-1326918,-316752 
0.267,-2291589,-1075286,-1362229,-1291166,-4196242,-3942569,-1403641,-331369 
0.268,-2267564,-1828104,-2148636,-2076318,-4147434,-3907719,-2183018,-473625 
0.276,-2255898,-2204874,-2521208,-2449327,-4089282,-3869793,-2556367,-541922 
0.277,-2262756,-1705384,-1987886,-1917488,-4090321,-3869202,-2030086,-448388 
0.280,-2282257,-1015032,-1279834,-1210079,-4153069,-3909999,-1325984,-315010 
0.280,-2292370,-1076231,-1364458,-1293826,-4196642,-3940361,-1405819,-329337 
0.281,-2268484,-1828734,-2150376,-2078234,-4148058,-3905637,-2184587,-471858 
0.282,-2255666,-2206269,-2523357,-2451632,-4088483,-3866429,-2558470,-541326 
0.283,-2261864,-1704326,-1987406,-1917174,-4088564,-3864839,-2029817,-447248 
0.284,-2283606,-1016485,-1282703,-1212805,-4152976,-3907214,-1329161,-312189 
0.284,-2296159,-1081036,-1371719,-1300833,-4198714,-3939813,-1413220,-325486 
0.293,-2271542,-1833437,-2158017,-2086119,-4149577,-3904595,-2192162,-469138 
0.294,-2257209,-2209734,-2529849,-2458444,-4088529,-3863931,-2564743,-539658 
0.295,-2263339,-1707399,-1994132,-1923987,-4088486,-3862402,-2036158,-445394 
0.296,-2284977,-1018745,-1289170,-1219499,-4153444,-3905372,-1335181,-310447 
0.296,-2296241,-1080756,-1374761,-1303740,-4198324,-3936837,-1416156,-324871 
0.297,-2270095,-1828678,-2155326,-2083082,-4147858,-3899984,-2189702,-469461 
0.298,-2254855,-2205444,-2527091,-2455243,-4086372,-3858721,-2562151,-540067 
0.299,-2260781,-1707140,-1995419,-1924975,-4087144,-3857924,-2037312,-444542 
0.300,-2282108,-1019496,-1291415,-1221406,-4153434,-3902168,-1337044,-308293 
0.301,-2291765,-1082464,-1378096,-1306958,-4198696,-3934356,-1418957,-324144 
0.302,-2262305,-1829461,-2157011,-2084749,-4146189,-3896138,-2190809,-470417 
0.303,-2245477,-2202490,-2524454,-2452526,-4084077,-3854667,-2559069,-540172 
0.308,-2252172,-1702298,-1990999,-1920365,-4086291,-3855680,-2032756,-442447 
0.310,-2275639,-1015454,-1287412,-1217249,-4154579,-3902310,-1333049,-305461 
0.311,-2285592,-1079278,-1373499,-1302368,-4198994,-3934037,-1414349,-323157 
0.312,-2255011,-1825555,-2150353,-2078135,-4143882,-3893564,-2184158,-471334 
0.313,-2238031,-2197296,-2516146,-2444279,-4080514,-3851284,-2550806,-540697 
0.314,-2245909,-1696635,-1982494,-1912039,-4083189,-3853067,-2024337,-441421 
0.315,-2270746,-1010674,-1279825,-1209940,-4152091,-3900592,-1325554,-304392 
0.316,-2280524,-1076606,-1367571,-1296673,-4195524,-3931521,-1408370,-324553 
0.317,-2248994,-1821075,-2142222,-2070292,-4139412,-3889979,-2175839,-473431 
0.317,-2232857,-2194481,-2510280,-2438849,-4076776,-3848366,-2544585,-541984 
0.318,-2241753,-1691547,-1974696,-1904634,-4080032,-3850537,-2016229,-440824 
0.321,-2267836,-1007786,-1274269,-1204958,-4149300,-3898114,-1319846,-304372 
0.326,-2278097,-1075330,-1363309,-1293034,-4192050,-3928115,-1404009,-325571 
0.329,-2247464,-1818937,-2136780,-2065533,-4135465,-3885752,-2170562,-474277 
0.330,-2232929,-2191900,-2504597,-2433847,-4073019,-3843899,-2538974,-541812 
0.331,-2244158,-1693736,-1974764,-1905419,-4077327,-3846999,-2016143,-440778 
0.331,-2271302,-1009744,-1274554,-1205915,-4147201,-3895268,-1319857,-304270 
0.332,-2280967,-1073462,-1359217,-1289692,-4189504,-3924609,-1399691,-325296 
0.333,-2249535,-1812508,-2127779,-2057200,-4132539,-3881576,-2161268,-473570 
0.334,-2235179,-2186759,-2497499,-2427536,-4070586,-3840044,-2531676,-541103 
0.334,-2246030,-1690825,-1970500,-1902067,-4074926,-3842921,-2011719,-439776 
0.335,-2273132,-1008059,-1271650,-1203815,-4145148,-3891251,-1316559,-303209 
0.337,-2282419,-1071464,-1356011,-1287400,-4187641,-3920736,-1396004,-324808 
0.342,-2250006,-1811951,-2126177,-2056590,-4130287,-3877331,-2159121,-473783 
0.343,-2235011,-2183084,-2493184,-2423977,-4068391,-3835931,-2526916,-540477 
0.344,-2246244,-1685977,-1966032,-1897885,-4073832,-3840162,-2006724,-438541 
0.345,-2272932,-999829,-1264440,-1196696,-4144462,-3889178,-1309035,-301449 
0.347,-2281504,-1060536,-1346667,-1277849,-4187229,-3919173,-1386437,-323301 
0.347,-2248176,-1803989,-2120707,-2050506,-4129044,-3875333,-2153378,-473126 
0.348,-2232619,-2175041,-2488082,-2418002,-4066752,-3833850,-2521645,-539121 
0.349,-2244329,-1676281,-1959185,-1890233,-4073221,-3839297,-2000151,-436324 
0.349,-2271331,-990424,-1258069,-1189436,-4144844,-3889384,-1303031,-299084 
0.350,-2279876,-1054077,-1343959,-1274152,-4187598,-3919510,-1384094,-321592 
0.351,-2245784,-1794537,-2115296,-2044162,-4129131,-3875276,-2148368,-470541 
0.352,-2229955,-2167198,-2483969,-2413002,-4066876,-3833559,-2517939,-536803 
0.356,-2241176,-1668553,-1953972,-1884202,-4072996,-3838475,-1995320,-434289 
0.359,-2268599,-985383,-1254499,-1185086,-4144609,-3888583,-1299717,-297750 
0.361,-2277851,-1049227,-1340011,-1269322,-4187964,-3919058,-1380371,-319847 
0.362,-2243982,-1792524,-2114254,-2042304,-4129331,-3874429,-2147421,-469024 
0.362,-2227689,-2162108,-2479180,-2407578,-4066238,-3831681,-2513156,-534869 
0.364,-2238704,-1662398,-1947204,-1876871,-4071791,-3835771,-1988392,-432823 
0.366,-2266376,-981314,-1249564,-1179700,-4143221,-3885411,-1294646,-297202 
0.367,-2275909,-1044746,-1335096,-1264251,-4186294,-3915397,-1375361,-318722 
0.368,-2242612,-1785964,-2107729,-2035818,-4128072,-3870801,-2141011,-466869 
0.375,-2226362,-2159542,-2476530,-2404967,-4064672,-3827463,-2510574,-533561 
0.380,-2237101,-1660451,-1944573,-1874320,-4069363,-3830517,-1985770,-432292 
0.652,-2264769,-977001,-1244197,-1174484,-4140508,-3879816,-1289318,-296511 
0.654,-2274596,-1042283,-1331744,-1261159,-4183736,-3910024,-1372208,-318064 
0.660,-2241701,-1788753,-2110049,-2038269,-4125574,-3865797,-2143376,-466697 
0.661,-2225800,-2161187,-2477260,-2405922,-4062443,-3822794,-2511489,-533223 
0.661,-2236631,-1659539,-1941927,-1872101,-4067283,-3826103,-1983525,-432076 
0.663,-2263994,-977619,-1242871,-1173691,-4137982,-3875111,-1288398,-297082 
0.664,-2273386,-1046432,-1334302,-1264136,-4180581,-3904834,-1374867,-319072 
0.665,-2240908,-1796982,-2116743,-2045466,-4122559,-3860859,-2150222,-468054 
0.667,-2225309,-2169055,-2483466,-2412627,-4059513,-3818115,-2517971,-534561 
0.668,-2235952,-1663939,-1944657,-1875118,-4064173,-3821185,-1986387,-433115 
0.674,-2263124,-982792,-1246415,-1177431,-4134437,-3869702,-1292067,-298562 
0.677,-2272494,-1053189,-1339427,-1269579,-4176622,-3899149,-1380251,-320791 
0.678,-2240586,-1800774,-2119190,-2048244,-4119240,-3855809,-2152866,-469032 
0.679,-2225616,-2173285,-2486845,-2416093,-4056891,-3813776,-2521425,-535677 
0.681,-2236307,-1666677,-1946754,-1877235,-4061819,-3817236,-1988619,-433917 
0.682,-2263204,-985102,-1248235,-1179114,-4132007,-3865997,-1294064,-299246 
0.683,-2272487,-1051856,-1337703,-1267484,-4174538,-3895841,-1378767,-320651 
0.684,-2240594,-1800716,-2118809,-2047255,-4117364,-3852753,-2152672,-468996 
0.685,-2225316,-2172364,-2485764,-2414466,-4055152,-3810865,-2520577,-535322 
0.686,-2235988,-1667691,-1947847,-1877858,-4060187,-3814562,-1989887,-434059 
0.692,-2262622,-981999,-1245131,-1175527,-4130411,-3863367,-1291042,-298447 
0.693,-2272373,-1045034,-1330988,-1260209,-4174062,-3894272,-1372054,-318666 
0.694,-2240119,-1793136,-2111667,-2039592,-4117219,-3851476,-2145571,-466522 
0.695,-2223786,-2165136,-2478837,-2407107,-4054367,-3808995,-2513738,-533081 
0.696,-2233446,-1657598,-1937608,-1867126,-4058892,-3812043,-1979697,-431743 
0.696,-2260072,-974237,-1237174,-1167229,-4129412,-3861048,-1283115,-296681 
0.697,-2270363,-1043559,-1329537,-1258397,-4173420,-3892426,-1370623,-317679 
0.698,-2238239,-1795957,-2114634,-2042244,-4116267,-3849416,-2148591,-465941 
0.699,-2221749,-2166169,-2479879,-2407806,-4052940,-3806298,-2514703,-532581 
0.700,-2230953,-1657908,-1937899,-1867268,-4056881,-3808727,-1980001,-432114 
0.700,-2257059,-971972,-1234592,-1164427,-4127119,-3857368,-1280551,-296866 
0.700,-2267575,-1041155,-1327022,-1255704,-4171604,-3888997,-1368106,-317347 
0.701,-2236184,-1795546,-2114646,-2042156,-4115132,-3846505,-2148576,-465452 
0.702,-2219472,-2167737,-2482066,-2410037,-4051453,-3803159,-2516892,-532642 
0.704,-2228232,-1659186,-1939318,-1868699,-4054862,-3805117,-1981462,-432705 
0.708,-2253962,-970682,-1233294,-1163271,-4124755,-3853353,-1279299,-297270 
0.709,-2264214,-1042602,-1328577,-1257532,-4168718,-3884701,-1369610,-317950 
0.710,-2232917,-1799287,-2118180,-2045874,-4112162,-3842294,-2152067,-466149 
0.710,-2216412,-2169631,-2483314,-2411362,-4048646,-3799112,-2518172,-533054 
0.711,-2225287,-1654304,-1933459,-1862872,-4052594,-3801351,-1975712,-431987 
0.712,-2250967,-969126,-1231114,-1161058,-4122353,-3849454,-1277097,-297405 
0.713,-2260972,-1047742,-1333452,-1262279,-4165635,-3880174,-1374513,-319464 
0.714,-2229512,-1804148,-2122869,-2050489,-4108634,-3837485,-2156849,-467294 
0.716,-2213721,-2169277,-2482753,-2410801,-4046207,-3795269,-2517569,-533165 
0.717,-2222922,-1654082,-1933331,-1862607,-4050548,-3797879,-1975397,-432132 
0.723,-2248832,-971124,-1233288,-1163017,-4120167,-3845974,-1279176,-297924 
0.726,-2258960,-1047334,-1333299,-1261929,-4163623,-3876935,-1374251,-319440 
0.727,-2228180,-1799659,-2118744,-2046056,-4107699,-3835336,-2152641,-466497 
0.728,-2212092,-2163364,-2477192,-2404778,-4045372,-3793201,-2512034,-532051 
0.729,-2220996,-1648811,-1928002,-1856943,-4049734,-3795860,-1970181,-431163 
0.729,-2246729,-969374,-1231292,-1160919,-4119290,-3843907,-1277371,-297791 
0.730,-2256434,-1048084,-1333905,-1262370,-4162236,-3874533,-1374968,-319652 
0.730,-2225077,-1804830,-2124149,-2051216,-4105477,-3832141,-2158126,-467524 
0.730,-2208884,-2167072,-2480772,-2408284,-4042801,-3789653,-2515894,-532784 
0.731,-2218177,-1651858,-1930786,-1859657,-4047342,-3792419,-1973054,-431827 
0.733,-2243686,-969355,-1230777,-1160156,-4116658,-3840271,-1276776,-297830 
0.734,-2253669,-1044221,-1329574,-1257891,-4160243,-3871299,-1370568,-319285 
0.741,-2222527,-1804701,-2123759,-2050829,-4103401,-3828790,-2157624,-468010 
0.743,-2206814,-2168030,-2481662,-2409056,-4040921,-3786459,-2516601,-533276 
0.744,-2216386,-1652315,-1931017,-1859810,-4045557,-3789272,-1973274,-431871 
0.744,-2242549,-966872,-1227861,-1157237,-4115819,-3837802,-1273837,-297341 
0.745,-2252339,-1047745,-1333102,-1261370,-4158762,-3868335,-1374037,-320329 
0.745,-2220541,-1809668,-2128776,-2055834,-4100767,-3824966,-2162548,-469372 
0.746,-2204976,-2168693,-2481982,-2409396,-4038477,-3782921,-2516841,-533553 
0.747,-2214603,-1646928,-1924941,-1853743,-4043777,-3786314,-1967145,-430548 
0.748,-2241139,-966087,-1226721,-1156087,-4114158,-3835106,-1272674,-296951 
0.749,-2250554,-1047816,-1332674,-1260941,-4156494,-3865000,-1373561,-320374 
0.750,-2218812,-1807797,-2126404,-2053474,-4098735,-3821761,-2160152,-469333 
0.754,-2203559,-2167212,-2480051,-2407629,-4036906,-3780116,-2514916,-533396 
0.757,-2213724,-1649070,-1927055,-1855978,-4042435,-3783825,-1969154,-430876 
0.760,-2240199,-969499,-1230060,-1159485,-4112702,-3832567,-1275933,-297388 
0.761,-2249571,-1049347,-1333998,-1262388,-4155062,-3862649,-1374973,-320602 
0.763,-2217744,-1807267,-2125760,-2052978,-4097324,-3819477,-2159659,-469369 
0.764,-2202412,-2172091,-2485187,-2412753,-4035014,-3777635,-2520060,-534506 
0.765,-2212737,-1654326,-1932277,-1861289,-4040396,-3781284,-1974555,-431842 
0.767,-2239224,-971168,-1231596,-1161167,-4110586,-3830004,-1277659,-297543 
0.778,-2248526,-1049389,-1334057,-1262519,-4153130,-3860244,-1375082,-320676 
0.779,-2216367,-1806664,-2125065,-2052313,-4095391,-3817049,-2158963,-469409 
0.780,-2200979,-2163742,-2476522,-2404129,-4033722,-3775576,-2511490,-532913 
0.781,-2211441,-1647222,-1925236,-1854115,-4039431,-3779428,-1967450,-430242 
0.782,-2238110,-967653,-1228296,-1157646,-4109798,-3828299,-1274326,-296581 
0.783,-2247452,-1045055,-1329691,-1257939,-4152487,-3858537,-1370767,-319746 
0.784,-2215115,-1800765,-2119114,-2046146,-4094741,-3815228,-2152986,-468366 
0.787,-2199316,-2163358,-2476306,-2403614,-4032390,-3773209,-2511194,-532751 
0.792,-2209784,-1647007,-1924719,-1853407,-4037873,-3777004,-1967091,-429899 
0.793,-2236850,-961596,-1221676,-1150905,-4109242,-3826793,-1267851,-295077 
0.794,-2245861,-1043706,-1328228,-1256362,-4151465,-3856708,-1369316,-319398 
0.795,-2212960,-1800347,-2118486,-2045399,-4092837,-3812576,-2152631,-468166 
0.796,-2197261,-2161719,-2474391,-2401676,-4030611,-3770679,-2509622,-532319 
0.797,-2208072,-1641468,-1919001,-1847646,-4036934,-3775222,-1961473,-428657 
0.798,-2235597,-960924,-1221031,-1150130,-4108452,-3825114,-1267197,-294781 
0.799,-2244774,-1042071,-1326397,-1254446,-4150783,-3854982,-1367484,-318981 
0.800,-2211503,-1797930,-2115896,-2042827,-4091944,-3810612,-2149886,-467826 
0.801,-2195229,-2158219,-2470681,-2398022,-4029274,-3768227,-2505711,-531618 
0.809,-2205661,-1641724,-1919168,-1847906,-4034918,-3772136,-1961478,-428453 
0.810,-2233422,-962713,-1222584,-1151884,-4106332,-3821972,-1268745,-294885 
0.811,-2242609,-1039589,-1323511,-1251724,-4148691,-3852006,-1364659,-318357 
0.812,-2209398,-1791201,-2108773,-2035757,-4090369,-3808029,-2142767,-466416 
0.812,-2193576,-2159297,-2471994,-2399405,-4027979,-3765965,-2506921,-531746 
0.813,-2204497,-1649363,-1927057,-1855949,-4033521,-3770045,-1969250,-429739 
0.816,-2232043,-963990,-1223945,-1153255,-4104874,-3819871,-1269857,-294966 
0.817,-2241250,-1039470,-1323275,-1251616,-4147491,-3850044,-1364301,-318402 
0.818,-2207845,-1796799,-2114342,-2041474,-4088653,-3805727,-2148226,-467913 
0.824,-2191708,-2163203,-2475604,-2403104,-4025821,-3763337,-2510430,-532761 
0.826,-2202789,-1654221,-1931808,-1860691,-4031307,-3767385,-1973914,-430740 
0.827,-2230561,-965766,-1225376,-1154846,-4102732,-3817385,-1271475,-295140 
0.828,-2240372,-1040167,-1323708,-1252058,-4145934,-3848141,-1364859,-318622 
0.829,-2207169,-1798031,-2115405,-2042487,-4087022,-3803748,-2149377,-468382 
0.830,-2191531,-2166561,-2478813,-2406306,-4024405,-3761585,-2513782,-533561 
0.831,-2202648,-1654064,-1931301,-1860278,-4030112,-3765910,-1973620,-430646 
0.832,-2230432,-963504,-1222857,-1152381,-4102051,-3816247,-1269019,-294616 
0.833,-2239827,-1042199,-1325776,-1254149,-4144619,-3846388,-1366887,-319056 
0.834,-2205962,-1797095,-2114362,-2041402,-4085170,-3801409,-2148332,-468182 
0.837,-2190434,-2163367,-2475472,-2402924,-4022837,-3759513,-2510516,-532946 
0.842,-2201901,-1650851,-1928183,-1857161,-4029036,-3764217,-1970611,-429897 
0.843,-2229779,-965445,-1225054,-1154542,-4100727,-3814431,-1271269,-294831 
0.844,-2239090,-1046441,-1330154,-1258454,-4142996,-3844340,-1371274,-319848 
0.845,-2205953,-1803397,-2120702,-2047767,-4084022,-3799859,-2154671,-469556 
0.846,-2190562,-2164806,-2476768,-2404269,-4021988,-3758166,-2511679,-533241 
0.847,-2201984,-1648807,-1925994,-1854926,-4028375,-3762887,-1968199,-429346 
1.134,-2230041,-962971,-1222598,-1151899,-4100541,-3813494,-1268610,-294128 
1.136,-2239007,-1043202,-1326914,-1255124,-4142700,-3843352,-1367876,-319158 
1.142,-2205119,-1797130,-2114273,-2041196,-4083278,-3798452,-2148062,-468381 
1.143,-2189147,-2159796,-2471592,-2398984,-4020686,-3756195,-2506443,-532285 
1.144,-2200596,-1646460,-1923469,-1852307,-4026988,-3760941,-1965612,-428648 
1.145,-2228624,-965582,-1225167,-1154491,-4098748,-3811302,-1271052,-294433 
1.146,-2237422,-1048126,-1331921,-1260071,-4140215,-3840671,-1372746,-320012 
1.146,-2203782,-1803055,-2119977,-2047037,-4080742,-3795877,-2153859,-469531 
1.148,-2187936,-2161106,-2472625,-2400061,-4018576,-3753967,-2507527,-532511 
1.149,-2199523,-1644753,-1921584,-1850430,-4025362,-3759115,-1963892,-428277 
1.149,-2227902,-961334,-1220764,-1150096,-4097891,-3810120,-1266779,-293451 
1.151,-2236994,-1048269,-1332139,-1260335,-4139859,-3839917,-1372941,-320177 
1.153,-2202740,-1808634,-2125893,-2052892,-4079307,-3794104,-2159612,-470701 
1.158,-2187367,-2164459,-2476191,-2403529,-4017237,-3752325,-2511058,-533181 
1.160,-2199456,-1642944,-1919992,-1848696,-4024619,-3757854,-1962295,-427916 
1.161,-2227631,-960790,-1220582,-1149827,-4097125,-3808862,-1266614,-293416 
1.161,-2236292,-1054289,-1338474,-1266669,-4138102,-3837953,-1379349,-321452 
1.163,-2201997,-1812241,-2129508,-2056541,-4077385,-3792223,-2163371,-471462 
1.164,-2186755,-2165917,-2477524,-2404986,-4015535,-3750741,-2512531,-533506 
1.165,-2198865,-1640067,-1916963,-1845786,-4023357,-3756642,-1959201,-427261 
1.167,-2227135,-961184,-1221093,-1150348,-4095932,-3807552,-1267022,-293457 
1.168,-2235381,-1055917,-1340227,-1268407,-4136561,-3836124,-1381066,-321739 
1.173,-2200872,-1812289,-2129618,-2056478,-4075734,-3790154,-2163402,-471450 
1.174,-2185994,-2164262,-2475836,-2403091,-4014362,-3748915,-2510742,-533185 
1.175,-2198029,-1636026,-1912704,-1841411,-4022555,-3755089,-1955099,-426395 
1.176,-2226580,-959755,-1219690,-1148983,-4095419,-3806440,-1265626,-293225 
1.178,-2234587,-1054992,-1339351,-1267409,-4135519,-3834684,-1380121,-321474 
1.178,-2200056,-1810551,-2127863,-2054619,-4074892,-3788846,-2161636,-471006 
1.179,-2184797,-2161881,-2473426,-2400736,-4013304,-3747439,-2508396,-532676 
1.179,-2196887,-1635584,-1912457,-1841188,-4021284,-3753473,-1954761,-426261 
1.180,-2225616,-959235,-1219319,-1148422,-4094185,-3804956,-1265296,-292989 
1.180,-2233676,-1053787,-1338364,-1266311,-4134732,-3833649,-1379208,-321236 
1.181,-2198987,-1813081,-2130661,-2057504,-4073763,-3787552,-2164478,-471469 
1.181,-2184148,-2165211,-2476870,-2404138,-4012336,-3746378,-2511889,-533237 
1.181,-2196112,-1638211,-1915189,-1843817,-4020129,-3752212,-1957488,-426706 
1.182,-2224615,-957859,-1217885,-1146994,-4093146,-3803645,-1263802,-292599 
1.183,-2233111,-1052497,-1337098,-1265012,-4134018,-3832603,-1377876,-321011 
1.183,-2198716,-1810376,-2127896,-2054667,-4073357,-3786761,-2161688,-471072 
1.184,-2183409,-2165302,-2477100,-2404326,-4011445,-3745019,-2512130,-533319 
1.186,-2195647,-1641101,-1918076,-1846721,-4019267,-3751041,-1960518,-427274 
1.189,-2224354,-960222,-1220187,-1149223,-4092299,-3802491,-1266159,-293076 
1.192,-2232439,-1052886,-1337326,-1265226,-4132916,-3831117,-1378175,-321039 
1.193,-2197934,-1811414,-2129013,-2055726,-4072173,-3785218,-2162794,-471306 
1.194,-2182637,-2167649,-2479608,-2406632,-4010201,-3743683,-2514519,-533794 
1.194,-2194665,-1643076,-1920202,-1848471,-4017892,-3749616,-1962483,-427662 
1.195,-2223404,-964215,-1224311,-1152995,-4090784,-3800976,-1270261,-293883 
1.196,-2231839,-1055622,-1340108,-1267621,-4131618,-3829924,-1380891,-321596 
1.197,-2197697,-1814114,-2131766,-2058055,-4071067,-3784333,-2165485,-471922 
1.197,-2182690,-2169716,-2481739,-2408441,-4009312,-3742898,-2516518,-534307 
1.198,-2194966,-1648257,-1925557,-1853611,-4016997,-3748801,-1967722,-428776 
1.199,-2223104,-970387,-1230456,-1159061,-4088959,-3799476,-1276372,-295078 
1.199,-2231276,-1058201,-1342264,-1269708,-4129561,-3828272,-1383141,-322016 
1.201,-2197309,-1812171,-2129271,-2055575,-4069558,-3783012,-2163169,-471546 
1.203,-2182380,-2170634,-2482253,-2408985,-4007889,-3741687,-2517157,-534523 
1.207,-2194674,-1649177,-1926027,-1854203,-4015665,-3747688,-1968264,-428874 
1.208,-2223357,-971461,-1231146,-1159891,-4088242,-3798704,-1277169,-295246 
1.209,-2231563,-1063568,-1347547,-1275162,-4128698,-3827257,-1388416,-323194 
1.211,-2197637,-1819879,-2136740,-2063172,-4068372,-3781889,-2170579,-473197 
1.212,-2183072,-2174942,-2486022,-2412886,-4006821,-3740616,-2521074,-535549 
1.213,-2195634,-1650944,-1927387,-1855639,-4014703,-3746686,-1969706,-429235 
1.215,-2224569,-971319,-1230781,-1159519,-4087743,-3798255,-1276737,-295105 
1.216,-2232704,-1065669,-1349519,-1277120,-4128212,-3826830,-1390293,-323705 
1.217,-2198210,-1825167,-2141924,-2068359,-4067000,-3780536,-2175721,-474447 
1.223,-2183817,-2179815,-2490742,-2417596,-4005538,-3739418,-2525792,-536641 
1.225,-2196419,-1651788,-1928075,-1856286,-4013684,-3745661,-1970439,-429394 
1.226,-2225106,-973464,-1233035,-1161669,-4086533,-3796997,-1278904,-295449 
1.227,-2233535,-1066788,-1350462,-1278072,-4127221,-3825848,-1391449,-323899 
1.228,-2199384,-1829307,-2145959,-2072296,-4066067,-3779699,-2179806,-475394 
1.229,-2185244,-2184095,-2495024,-2421766,-4004574,-3738662,-2529995,-537585 
1.230,-2197978,-1655406,-1931790,-1860036,-4012929,-3745001,-1974251,-430107 
1.232,-2226893,-976396,-1235945,-1164626,-4086054,-3796520,-1281994,-295941 
1.233,-2235163,-1069194,-1352951,-1280406,-4126690,-3825196,-1393774,-324437 
1.236,-2201165,-1833943,-2150764,-2077037,-4065458,-3779086,-2184596,-476671 
1.241,-2187242,-2191365,-2502444,-2429275,-4004029,-3738256,-2537540,-539252 
1.243,-2200062,-1661737,-1938120,-1866338,-4012423,-3744836,-1980606,-431319 
1.244,-2228738,-973352,-1232604,-1161286,-4085870,-3796531,-1278914,-295126 
