ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-4680920,-4975620,-4930562,-4286946,-5115153,-5743504,-4704367,-1276347 
-4373878,-4686518,-4623563,-4233056,-4812314,-5747504,-4489850,-1200144 
-4505166,-4771653,-4780791,-4226742,-4967650,-5744920,-4477546,-1238637 
-4926022,-5147204,-5217208,-4324619,-5393753,-5750587,-4724220,-1383157 
-5014531,-5250710,-5291142,-4336264,-5463690,-5744386,-4838979,-1384026 
-4689884,-4984144,-4939578,-4294939,-5124368,-5746072,-4712071,-1287621 
-4390627,-4704457,-4639144,-4257532,-4828148,-5754309,-4510832,-1226271 
-4506990,-4773237,-4782533,-4237113,-4969769,-5748384,-4480486,-1249989 
-4895597,-5113009,-5188009,-4278744,-5365210,-5740335,-4682280,-1341761 
-5019502,-5256616,-5294726,-4338802,-5467285,-5745451,-4845046,-1388271 
-4688065,-4982806,-4937439,-4296706,-5122362,-5747380,-4712626,-1290791 
-4375631,-4689619,-4623967,-4240093,-4813161,-5750827,-4494732,-1210447 
-4514986,-4785624,-4788694,-4268284,-4976396,-5757397,-4501336,-1279867 
-4875041,-5090587,-5168764,-4258759,-5346933,-5737092,-4656622,-1325618 
-5047497,-5285904,-5321619,-4369593,-5493899,-5753486,-4873607,-1421284 
-4712146,-5008271,-4961324,-4333039,-5146046,-5757524,-4741011,-1330079 
-4371248,-4684022,-4620638,-4233101,-4810132,-5750683,-4485472,-1209356 
-4502517,-4771863,-4776702,-4243740,-4964664,-5752391,-4481964,-1260918 
-4890510,-5110212,-5182190,-4291494,-5360477,-5746447,-4683768,-1359384 
-4992932,-5225719,-5270326,-4298330,-5443259,-5737963,-4804981,-1357334 
-4677883,-4968531,-4927976,-4255951,-5113023,-5738387,-4686499,-1259289 
-4384454,-4698413,-4631834,-4236982,-4821281,-5750821,-4502707,-1212685 
-4510542,-4780566,-4783484,-4254421,-4971344,-5754903,-4496641,-1270454 
-4884877,-5102664,-5176829,-4276519,-5355167,-5742692,-4675399,-1345681 
-5013142,-5246814,-5289524,-4319099,-5462444,-5742644,-4829319,-1377540 
-4691614,-4982512,-4941472,-4272938,-5126504,-5742487,-4703721,-1276326 
-4379044,-4691516,-4626806,-4228056,-4816251,-5748758,-4495616,-1205012 
-4484230,-4750838,-4758432,-4207601,-4946237,-5743161,-4460160,-1226363 
-4880001,-5097201,-5171838,-4259154,-5349901,-5737484,-4668277,-1327829 
-5015847,-5249244,-5292042,-4313316,-5464677,-5740121,-4831901,-1370081 
-4718172,-5011992,-4966407,-4309739,-5151364,-5750646,-4740374,-1309472 
-4400148,-4716077,-4646863,-4272617,-4836543,-5759774,-4529459,-1245942 
-4497159,-4766950,-4770534,-4248382,-4958681,-5754106,-4484304,-1264787 
-4883442,-5101897,-5175367,-4285858,-5353976,-5745624,-4676556,-1355191 
-5012374,-5244844,-5289361,-4318609,-5462172,-5742992,-4824534,-1378911 
-4705679,-4996729,-4955711,-4289774,-5140692,-5746846,-4717077,-1294619 
-4383891,-4696603,-4631634,-4235823,-4821130,-5751136,-4500317,-1213735 
-4496946,-4766569,-4769729,-4241232,-4957688,-5752506,-4482929,-1258982 
-4887137,-5105608,-5178694,-4287640,-5357144,-5746124,-4681254,-1357587 
-5010134,-5240950,-5287805,-4308356,-5460376,-5740465,-4819016,-1370144 
-4700829,-4989601,-4951406,-4268010,-5136072,-5741002,-4705676,-1274382 
-4393214,-4707131,-4640030,-4243393,-4829438,-5752382,-4513670,-1220466 
-4499388,-4770623,-4771718,-4249216,-4959661,-5754316,-4490978,-1265484 
-4874562,-5093046,-5166584,-4275951,-5345248,-5743539,-4669273,-1345758 
-5005391,-5236792,-5282623,-4302247,-5455163,-5738934,-4814736,-1364027 
-4710912,-5002722,-4960426,-4296314,-5145055,-5748607,-4726051,-1301321 
-4365511,-4677272,-4613750,-4213926,-4803032,-5746220,-4480838,-1193164 
-4463353,-4731233,-4736472,-4194431,-4924271,-5741085,-4443437,-1213465 
-4884615,-5106007,-5174322,-4294210,-5352971,-5747831,-4687374,-1361886 
-5021121,-5255494,-5297187,-4340147,-5469829,-5748994,-4841417,-1400184 
-4716103,-5008292,-4965505,-4311338,-5150309,-5753170,-4732056,-1317216 
-4376571,-4690621,-4623851,-4240517,-4813386,-5753916,-4496775,-1220179 
-4476093,-4747836,-4748187,-4237666,-4936365,-5753962,-4467740,-1257099 
-4863168,-5082662,-5154570,-4277557,-5334123,-5746225,-4659394,-1350506 
-5014594,-5247668,-5291105,-4331209,-5463943,-5748426,-4828224,-1396707 
-4719714,-5011614,-4968896,-4315198,-5153589,-5755499,-4733037,-1325926 
-4387547,-4703419,-4634105,-4265588,-4823696,-5761901,-4513357,-1248802 
-4466490,-4737709,-4739379,-4232497,-4927521,-5754761,-4456340,-1257577 
-4857112,-5076379,-5148939,-4273976,-5328217,-5747349,-4651813,-1352859 
-4995031,-5225164,-5273346,-4297277,-5446681,-5741802,-4798846,-1370332 
-4721162,-5012468,-4970737,-4306685,-5155818,-5754352,-4731311,-1322592 
