ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-4234081,-4407057,-4286133,-4084437,-4363817,-4265484,-4256217,-1120155 
-4252797,-4426926,-4305710,-4103507,-4383487,-4284336,-4275973,-1125873 
-4273045,-4446166,-4324760,-4122176,-4402624,-4303109,-4295271,-1113845 
-4269693,-4440509,-4320079,-4117864,-4397257,-4298850,-4289745,-1131468 
-4245034,-4415677,-4295402,-4093725,-4372631,-4274778,-4264989,-1124781 
-4239417,-4409716,-4289648,-4088152,-4366670,-4269084,-4258957,-1147743 
-4254819,-4428598,-4307543,-4105472,-4385148,-4286175,-4277636,-1157507 
-4274393,-4447602,-4326249,-4123795,-4403979,-4304548,-4296634,-1151275 
-4270867,-4441086,-4320577,-4118496,-4397731,-4299472,-4290296,-1159504 
-4241356,-4414714,-4293700,-4092129,-4371517,-4273292,-4263992,-1140763 
-4233744,-4406574,-4285320,-4083733,-4363383,-4264963,-4255932,-1106721 
-4255817,-4427893,-4306834,-4104898,-4384610,-4285882,-4277199,-1121056 
-4278722,-4449944,-4329549,-4127436,-4406657,-4308160,-4299130,-1175099 
-4263942,-4438017,-4316507,-4114336,-4394655,-4295336,-4287191,-1126333 
-4249201,-4416857,-4297278,-4095972,-4373972,-4276934,-4266198,-1146677 
-4233433,-4407831,-4286995,-4085541,-4364721,-4266359,-4256895,-1142891 
-4258680,-4429613,-4309291,-4107447,-4386406,-4288129,-4278630,-1160547 
-4269487,-4445982,-4324250,-4121806,-4402432,-4302413,-4294729,-1141661 
-4265496,-4437427,-4316396,-4114314,-4394064,-4295044,-4286500,-1104084 
-4249806,-4417181,-4298062,-4096831,-4374294,-4277499,-4266342,-1153202 
-4239972,-4411112,-4291522,-4090354,-4368109,-4270846,-4259975,-1194679 
-4247951,-4425867,-4303725,-4101587,-4382225,-4282201,-4274479,-1137746 
-4271448,-4445102,-4323533,-4121019,-4401478,-4301746,-4293923,-1109617 
-4266778,-4438316,-4317836,-4115647,-4394983,-4296382,-4287304,-1120058 
-4241821,-4413626,-4293349,-4091652,-4370523,-4272481,-4262740,-1109614 
-4233777,-4406752,-4286064,-4084373,-4363596,-4265125,-4255902,-1095374 
-4261855,-4431169,-4311479,-4109619,-4388039,-4290058,-4280338,-1152009 
-4274926,-4449276,-4328696,-4126420,-4405952,-4306706,-4298258,-1185232 
-4264410,-4437393,-4316226,-4114111,-4394097,-4294750,-4286654,-1128028 
-4248377,-4416877,-4297535,-4096324,-4374078,-4276946,-4266336,-1171091 
-4232494,-4407309,-4286176,-4084770,-4364167,-4265345,-4256596,-1144041 
-4252666,-4427304,-4305717,-4103773,-4383942,-4284480,-4276699,-1127635 
-4276026,-4447593,-4326564,-4124468,-4404229,-4305211,-4297154,-1138729 
-4267301,-4439119,-4318431,-4116714,-4395971,-4297514,-4288781,-1153083 
-4240614,-4413013,-4292098,-4090794,-4370009,-4271859,-4262822,-1124986 
-4235230,-4407181,-4286222,-4084835,-4364146,-4266015,-4257002,-1113167 
-4255776,-4428857,-4307793,-4105902,-4385632,-4286885,-4278546,-1136821 
-4275919,-4447823,-4326882,-4124746,-4404491,-4305559,-4297514,-1148191 
-4266533,-4438372,-4317676,-4115759,-4395192,-4296716,-4288201,-1148571 
-4241915,-4413393,-4292956,-4091521,-4370457,-4272646,-4263349,-1134749 
-4231469,-4405729,-4284458,-4082849,-4362677,-4264020,-4255602,-1102618 
-4255172,-4427824,-4306866,-4104836,-4384643,-4285738,-4277617,-1110599 
-4271822,-4445611,-4324310,-4122042,-4402314,-4302702,-4295283,-1108444 
-4265642,-4436836,-4316305,-4114506,-4393796,-4295231,-4286561,-1105792 
-4241218,-4412461,-4292211,-4090982,-4369629,-4271792,-4262144,-1100101 
-4233957,-4406687,-4286153,-4084836,-4363796,-4265564,-4256283,-1091754 
-4254859,-4428238,-4307535,-4105684,-4385147,-4286209,-4277656,-1103496 
-4272121,-4445928,-4324890,-4122619,-4402625,-4303094,-4295195,-1097114 
-4266596,-4437394,-4317241,-4115328,-4394420,-4295947,-4286804,-1100192 
-4244721,-4414697,-4295303,-4093993,-4372034,-4274482,-4264076,-1127070 
-4233059,-4407350,-4286726,-4085157,-4364402,-4265586,-4256534,-1107464 
-4252771,-4427473,-4306236,-4104048,-4384217,-4284448,-4276629,-1086865 
-4274051,-4446818,-4326006,-4123739,-4403577,-4304040,-4296061,-1099298 
-4271606,-4439994,-4320557,-4118941,-4397146,-4299172,-4289454,-1137780 
-4245517,-4415795,-4296312,-4095152,-4373026,-4275444,-4265263,-1161485 
-4241003,-4411634,-4292049,-4090816,-4368736,-4271094,-4261096,-1186891 
-4257579,-4431661,-4311006,-4109079,-4388281,-4289216,-4280953,-1197843 
-4268793,-4445365,-4323233,-4120746,-4401632,-4301056,-4294704,-1142456 
-4265791,-4436814,-4316110,-4114193,-4393502,-4294707,-4286520,-1136109 
-4239156,-4411918,-4291240,-4089697,-4368794,-4270389,-4261741,-1119870 
-4233186,-4406863,-4285737,-4084241,-4363694,-4264924,-4256698,-1099391 
-4255243,-4428689,-4307362,-4105431,-4385384,-4285864,-4278499,-1098523 
-4275251,-4447869,-4326979,-4124876,-4404599,-4305259,-4297712,-1124728 
-4265167,-4436944,-4316331,-4114557,-4393850,-4295130,-4286921,-1118281 
-4239507,-4411858,-4291362,-4090074,-4369012,-4270805,-4261986,-1104145 
-4233416,-4406794,-4285971,-4084594,-4363895,-4265357,-4256941,-1085170 
-4257637,-4429806,-4309231,-4107411,-4386804,-4288105,-4279872,-1108974 
-4271966,-4446395,-4325236,-4123010,-4403247,-4303741,-4296349,-1112064 
-4262433,-4434943,-4314136,-4112222,-4392040,-4293123,-4285067,-1083696 
-4240401,-4411391,-4291321,-4090066,-4368818,-4270977,-4261586,-1081899 
-4234262,-4407104,-4286670,-4085378,-4364463,-4266164,-4257151,-1080676 
-4254451,-4428481,-4307664,-4105744,-4385627,-4286323,-4278300,-1083361 
-4273542,-4446349,-4325886,-4123716,-4403497,-4304245,-4296147,-1093016 
-4261925,-4434464,-4314137,-4112386,-4391877,-4292996,-4284324,-1078393 
-4239748,-4410884,-4291184,-4090069,-4368581,-4270644,-4260771,-1075271 
-4234019,-4406949,-4286842,-4085664,-4364523,-4266133,-4256609,-1072002 
-4257391,-4430184,-4310071,-4108519,-4387579,-4288655,-4279585,-1098342 
-4272684,-4446659,-4326061,-4124171,-4403877,-4304180,-4295913,-1100046 
-4265786,-4436801,-4317157,-4115690,-4394272,-4295739,-4286072,-1110015 
-4240229,-4412366,-4292786,-4091693,-4369932,-4271758,-4261536,-1110891 
-4234674,-4408227,-4288110,-4086807,-4365617,-4266854,-4257277,-1100059 
-4254121,-4429636,-4308740,-4106884,-4386730,-4286848,-4278544,-1097329 
-4277675,-4448870,-4328744,-4126867,-4406026,-4306752,-4297889,-1124417 
-4263352,-4436720,-4316401,-4114830,-4393982,-4294798,-4285777,-1136236 
-4235894,-4410342,-4289623,-4088091,-4367653,-4268509,-4259561,-1088720 
-4235264,-4407858,-4287358,-4085951,-4365186,-4266381,-4257167,-1079716 
-4258630,-4432007,-4311696,-4109836,-4389157,-4289957,-4281261,-1120229 
-4272873,-4447352,-4326375,-4124184,-4404351,-4304377,-4296647,-1117938 
-4262280,-4435089,-4314499,-4112464,-4392322,-4292991,-4284605,-1098134 
-4240374,-4412000,-4292172,-4090609,-4369471,-4271207,-4261606,-1101652 
-4234522,-4408456,-4288001,-4086313,-4365718,-4266763,-4257904,-1096091 
-4255487,-4429952,-4308932,-4106661,-4386860,-4287015,-4279306,-1089182 
