status, ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
0.561,2889838,3278011,1398484,2946091,3825921,647466,1597296,-5368 
0.565,2897562,3280644,1393819,2941380,3696744,652874,1582321,646 
0.566,2891246,3209733,1362699,2924568,3614626,653086,1540586,7113 
0.568,2882898,3168603,1345854,2915787,3625828,646151,1523494,-1 
0.569,2880446,3211858,1368133,2929598,3744635,643473,1559093,-5135 
0.569,2890244,3279186,1398948,2946475,3825178,647482,1597999,-5435 
0.570,2897808,3280420,1393817,2941578,3695987,653088,1582253,903 
0.571,2891501,3208613,1362439,2924659,3616084,653140,1540380,6990 
0.572,2883356,3168156,1345829,2915350,3626759,646232,1523168,-247 
0.573,2880928,3213577,1368813,2929195,3745136,643697,1559366,-5206 
0.577,2890718,3280927,1399974,2947174,3825780,647768,1599172,-5244 
0.581,2898346,3280023,1394117,2941861,3696493,653411,1582494,1106 
0.583,2891929,3207949,1362525,2924784,3615852,653319,1540438,6941 
0.583,2883619,3168602,1346394,2915628,3626698,646337,1523838,-377 
0.584,2881278,3214673,1369778,2929777,3747681,643929,1560584,-5014 
0.584,2891263,3281209,1400483,2947384,3828014,647973,1599709,-5157 
0.585,2898741,3279015,1394089,2941794,3695056,653446,1582388,1004 
0.585,2892158,3207539,1362959,2925689,3615176,653469,1541386,6953 
0.586,2883556,3169266,1347134,2916851,3627594,646303,1525473,-480 
0.586,2881499,3215491,1370610,2930285,3752391,643999,1561910,-5149 
0.587,2892155,3282601,1401287,2947888,3828466,648353,1600571,-5247 
0.587,2899321,3278979,1394269,2941983,3692088,653821,1582381,1169 
0.587,2892119,3206514,1362470,2924753,3613378,653373,1540344,6878 
0.588,2883638,3169274,1347177,2916159,3629094,646368,1525108,-386 
0.589,2881930,3217029,1371626,2931137,3755887,644100,1563313,-5177 
0.598,2892586,3283927,1401924,2948249,3828080,648388,1601238,-5317 
0.901,2899465,3279153,1394366,2941999,3689834,653901,1582404,1340 
0.902,2892333,3205229,1362442,2924897,3614591,653521,1540355,7081 
0.902,2884268,3168926,1347493,2916463,3631601,646508,1525603,-473 
0.903,2882667,3217981,1372380,2931386,3757552,644283,1564188,-5315 
0.904,2893298,3284844,1402638,2948539,3826576,648618,1601910,-5236 
0.904,2899763,3278130,1394326,2942236,3688954,654083,1582413,1676 
0.904,2892356,3203278,1361987,2924654,3615116,653295,1539936,6864 
0.905,2884227,3168648,1347723,2916497,3631531,646283,1525898,-806 
0.905,2882869,3219694,1373329,2931924,3758907,644363,1565371,-5273 
0.905,2893568,3285966,1403247,2948859,3827132,648754,1602586,-5121 
0.907,2900020,3277611,1394312,2942050,3688377,654213,1582160,1721 
0.908,2892488,3203046,1362025,2924716,3614834,653391,1540006,6746 
0.913,2884348,3169704,1348406,2917103,3632207,646448,1526971,-850 
0.914,2883041,3221329,1374282,2932505,3761945,644537,1566714,-5202 
0.915,2894231,3287006,1404046,2949411,3829368,649084,1603595,-5029 
0.916,2900536,3276966,1394416,2942192,3687689,654414,1582319,1688 
0.919,2892767,3202138,1361978,2924684,3613859,653447,1540074,6551 
0.919,2884624,3169666,1348765,2917154,3632567,646628,1527576,-968 
0.920,2883860,3222153,1375366,2933313,3765494,645079,1568221,-5097 
0.920,2894989,3288114,1404768,2950020,3828354,649478,1604591,-5101 
0.921,2900842,3276445,1394536,2942321,3685974,654779,1582524,1881 
0.921,2893081,3201246,1362088,2924874,3614290,653713,1540296,6671 
0.921,2884958,3170042,1349197,2917517,3634048,646698,1528268,-980 
0.922,2884218,3223412,1376068,2933729,3768137,645018,1569268,-5261 
0.924,2895468,3289053,1405151,2950079,3827661,649608,1604864,-5103 
0.928,2901286,3276190,1394578,2942507,3684349,655054,1582527,2099 
0.930,2893269,3200429,1362105,2925040,3614341,653808,1540391,6676 
0.931,2885165,3170609,1349890,2918139,3636330,646794,1529297,-1009 
0.932,2884463,3224738,1376984,2934279,3770521,645116,1570486,-5314 
0.933,2895984,3289758,1405777,2950381,3827165,649762,1605493,-5122 
0.933,2901381,3275061,1394361,2942298,3681018,655170,1582078,2294 
0.935,2893294,3198014,1361634,2924798,3615484,653806,1540008,6628 
0.936,2885598,3169641,1349979,2918083,3638007,646854,1529478,-1352 
0.937,2885234,3226096,1377973,2934922,3771946,645451,1571840,-5393 
0.937,2896633,3290690,1406612,2951098,3826869,650112,1606601,-4922 
0.938,2901706,3274179,1394326,2942448,3680686,655309,1582154,2384 
0.938,2893567,3197436,1361661,2924924,3614609,653926,1540148,6555 
0.938,2885703,3170132,1350468,2918341,3637209,646947,1530183,-1389 
0.939,2885286,3227171,1378629,2935242,3773964,645557,1572759,-5357 
0.939,2896985,3291243,1406935,2951114,3827458,650263,1606927,-4950 
0.944,2902063,3273528,1394414,2942529,3679495,655569,1582148,2505 
0.947,2893451,3196751,1361465,2924931,3613178,653796,1540034,6299 
0.948,2885634,3169989,1350598,2918533,3637434,646963,1530553,-1368 
0.949,2885778,3227737,1379422,2935935,3777381,645854,1573902,-5177 
0.950,2897538,3291328,1407250,2951308,3826359,650471,1607233,-5005 
0.951,2902159,3271921,1394068,2942336,3676086,655674,1581721,2559 
0.952,2893499,3195251,1361311,2924738,3612047,653949,1539843,6479 
0.953,2885613,3169466,1350799,2918664,3639516,646971,1531101,-1393 
0.953,2886151,3228276,1380165,2936484,3780418,645981,1575116,-5276 
0.954,2897858,3291644,1407421,2951297,3824743,650579,1607436,-5139 
0.954,2902059,3271053,1393665,2942006,3672583,655713,1581271,2603 
0.954,2893364,3193479,1360901,2924559,3612423,653930,1539598,6541 
0.955,2885953,3169588,1351204,2918972,3642057,647086,1531842,-1486 
0.956,2886606,3229164,1380766,2936678,3781248,646059,1575904,-5414 
0.958,2898294,3291963,1407789,2951453,3821689,650718,1607809,-5026 
0.963,2902141,3269403,1393349,2942061,3670978,655818,1581071,2929 
0.964,2893318,3191009,1360226,2924188,3611933,653697,1538991,6305 
0.965,2885825,3169029,1351241,2918891,3640609,646839,1532018,-1712 
0.966,2886446,3229999,1381283,2936853,3780664,645936,1576691,-5372 
0.968,2898154,3291466,1407847,2951385,3820271,650659,1607891,-4802 
0.968,2901878,3267337,1392673,2941490,3668804,655718,1580144,3097 
0.969,2892971,3189272,1359717,2923879,3610671,653521,1538480,6191 
0.970,2885363,3168221,1351126,2918750,3639199,646611,1532056,-1931 
0.971,2886122,3230088,1381679,2937289,3782544,645989,1577606,-5255 
0.971,2898175,3290591,1407761,2951417,3819636,650820,1607918,-4751 
0.972,2901800,3265141,1392109,2941211,3665501,655821,1579444,3066 
0.973,2892664,3187778,1359312,2923598,3608029,653455,1538093,5991 
0.981,2885059,3167530,1351368,2918911,3639893,646693,1532618,-1881 
0.982,2886150,3229568,1382061,2937389,3784962,646065,1578108,-5347 
0.983,2898571,3289927,1407931,2951569,3817351,651063,1607924,-4680 
0.984,2901831,3263256,1391879,2941230,3662097,655884,1579016,3201 
0.985,2892388,3185786,1358977,2923395,3606042,653355,1537550,6075 
0.986,2884845,3166608,1351404,2918951,3641314,646498,1532656,-1924 
0.987,2886464,3229501,1382583,2937853,3786938,646114,1578699,-5357 
0.987,2898647,3289863,1407863,2951507,3813651,650963,1607649,-4899 
0.988,2901433,3261998,1391243,2940783,3657682,655868,1578160,3414 
0.989,2891879,3183834,1358334,2923074,3605856,653104,1536896,6020 
0.997,2884631,3166460,1351556,2919279,3641628,646367,1533123,-2029 
0.998,2886338,3230078,1383088,2938103,3787497,646088,1579461,-5357 
0.999,2898482,3289545,1407889,2951276,3809561,651024,1607450,-4738 
1.000,2901044,3259477,1390468,2940195,3655593,655871,1577119,3654 
1.000,2891976,3181343,1357864,2922820,3606133,653121,1536312,5958 
1.000,2884777,3165901,1351788,2919105,3642194,646309,1533267,-2276 
1.003,2886374,3230804,1383736,2938264,3787384,646101,1580206,-5447 
1.003,2898550,3288658,1408002,2951416,3808019,651113,1607557,-4604 
1.004,2901045,3257286,1389936,2939904,3653709,655905,1576356,3753 
1.004,2891738,3179827,1357481,2922514,3604456,653000,1535881,5749 
1.005,2884483,3165917,1352126,2919215,3641512,646319,1533861,-2288 
1.005,2886209,3231446,1384253,2938493,3789478,646093,1581098,-5420 
1.005,2898801,3288278,1407958,2951189,3806482,651248,1607402,-4538 
1.006,2901206,3255818,1389599,2939746,3650716,656081,1575822,3965 
1.013,2891471,3178778,1357069,2922419,3602268,652830,1535585,5652 
1.014,2884068,3165445,1352034,2919169,3642443,646100,1534107,-2349 
1.015,2886358,3231536,1384637,2938812,3792333,646212,1581756,-5274 
1.016,2898843,3287881,1407852,2951035,3804874,651143,1607193,-4652 
1.018,2900939,3254212,1389051,2939259,3647359,655879,1575103,3868 
1.018,2891196,3177223,1356666,2921906,3600914,652709,1534994,5749 
1.018,2884041,3164978,1352237,2919287,3644760,646047,1534482,-2304 
1.019,2886564,3231757,1385178,2939108,3793988,646129,1582468,-5371 
1.019,2899221,3288078,1408140,2951293,3802326,651244,1607473,-4577 
1.019,2900724,3253011,1388663,2939051,3644624,655852,1574663,4016 
1.020,2890956,3175767,1356356,2921776,3601531,652589,1534735,5609 
1.020,2883927,3165223,1352484,2919378,3645115,645935,1534864,-2604 
1.020,2886804,3232878,1385928,2939567,3795481,646235,1583398,-5526 
1.021,2899319,3288311,1408249,2951185,3798268,651353,1607261,-4552 
1.021,2900740,3251319,1388360,2938973,3643853,656048,1574132,4378 
1.022,2891103,3174394,1356331,2921902,3601402,652469,1534726,5493 
1.022,2884184,3165415,1353170,2919839,3647321,645893,1535722,-2576 
1.025,2887094,3233987,1386824,2939996,3796579,646196,1584388,-5524 
1.030,2899629,3287974,1408586,2951310,3798334,651351,1607429,-4365 
1.031,2901011,3250069,1388152,2938904,3642498,656014,1573609,4472 
1.032,2891258,3173154,1356143,2921809,3601503,652414,1534282,5424 
1.034,2884169,3165816,1353515,2919995,3646961,645726,1536078,-2859 
1.035,2887228,3235147,1387508,2940643,3798055,646343,1585376,-5321 
1.036,2899903,3288244,1408801,2951556,3797667,651455,1607614,-4286 
1.036,2900852,3248854,1387809,2938749,3641201,655894,1573142,4428 
1.037,2891044,3172653,1355976,2921602,3599816,652171,1534111,5214 
1.038,2884058,3166103,1354075,2920330,3648616,645764,1536889,-2677 
1.038,2887318,3235759,1388166,2940810,3801154,646301,1586118,-5427 
1.039,2900239,3288203,1409079,2951589,3795754,651626,1607683,-4264 
1.385,2900943,3247632,1387678,2938767,3638384,655946,1572845,4406 
1.386,2890894,3171704,1355863,2921629,3599234,652164,1533934,5227 
1.387,2884265,3166146,1354510,2920771,3651821,645831,1537578,-2671 
1.388,2887969,3236833,1388984,2941478,3803727,646459,1587208,-5474 
1.390,2900688,3288998,1409344,2951837,3793386,651653,1607984,-4329 
1.391,2900998,3246782,1387401,2938636,3636183,656008,1572556,4718 
1.396,2890914,3170673,1355714,2921693,3600941,652042,1534036,5224 
1.397,2884373,3167156,1355098,2921352,3653985,645723,1538609,-2768 
1.398,2888218,3238022,1389648,2941871,3805931,646461,1588115,-5513 
1.399,2900984,3289646,1409579,2951843,3791440,651746,1608006,-4232 
1.400,2901212,3245988,1387234,2938553,3636828,656147,1572253,4969 
1.401,2891232,3169943,1355617,2921546,3601058,651931,1533775,4999 
1.404,2884544,3167453,1355343,2921219,3655669,645499,1538878,-3094 
1.405,2888733,3239570,1390518,2942282,3807367,646384,1589182,-5632 
1.406,2901681,3289803,1410139,2952393,3790894,651949,1608590,-3986 
1.411,2901633,3244757,1387083,2938601,3635693,656227,1571940,5060 
1.413,2891462,3169143,1355711,2921711,3601681,651919,1533913,4858 
1.415,2884741,3168519,1356266,2921767,3656774,645617,1540013,-3102 
1.416,2889087,3241076,1391579,2942990,3810536,646703,1590518,-5416 
1.417,2902206,3289962,1410355,2952306,3789313,652138,1608544,-4014 
1.417,2901896,3243447,1386844,2938463,3634479,656349,1571523,5019 
1.418,2891555,3168228,1355519,2921469,3599511,651853,1533605,4598 
1.419,2885053,3168844,1357118,2922393,3659142,645811,1541210,-2899 
1.419,2889591,3241686,1392410,2943333,3812837,646871,1591452,-5440 
1.420,2902531,3289243,1410344,2952184,3786694,652311,1608299,-4025 
1.421,2901783,3241181,1386263,2937941,3630044,656363,1570624,5064 
1.421,2891196,3166499,1355196,2921206,3598757,651796,1533391,4679 
1.422,2884766,3168208,1357121,2922252,3660831,645664,1541520,-3111 
1.429,2889627,3242046,1392854,2943675,3813306,646919,1592208,-5497 
1.430,2902539,3289293,1410344,2952284,3782644,652348,1608316,-3967 
1.430,2901451,3239818,1385838,2937843,3627543,656423,1570172,5358 
1.431,2890838,3165072,1354853,2921081,3599129,651644,1533083,4601 
1.431,2884556,3168275,1357433,2922498,3662542,645575,1542081,-3193 
1.432,2889613,3242079,1393263,2943880,3814421,646855,1592784,-5636 
1.432,2902631,3288886,1410423,2952139,3778910,652468,1608088,-3805 
1.432,2901493,3238140,1385609,2937758,3626581,656526,1569784,5649 
1.433,2890752,3163355,1354636,2921153,3598371,651516,1532989,4484 
1.433,2884462,3167373,1357504,2922606,3663357,645617,1542393,-3271 
1.433,2889454,3241523,1393353,2944004,3813718,646946,1593176,-5591 
1.434,2902460,3287517,1410141,2951952,3777361,652491,1607803,-3715 
1.434,2901034,3235626,1384793,2937244,3624901,656375,1568984,5578 
1.434,2889307,3156540,1352888,2920306,3597921,651269,1531686,4594 
1.435,2878571,3146788,1351814,2920277,3661789,644196,1538599,-2937 
1.435,2875307,3194718,1379458,2938171,3809642,643404,1583357,-5157 
1.435,2887148,3244872,1395468,2944308,3758292,647879,1595696,-4789 
1.436,2895381,3227928,1380763,2934092,3606978,654507,1564456,4894 
1.436,2884788,3147691,1349536,2917969,3586078,649946,1528358,4751 
1.437,2870860,3126515,1345429,2916874,3653902,642148,1533513,-2378 
1.437,2864529,3165254,1369684,2932762,3798696,640154,1575204,-5099 
1.437,2879803,3231967,1389570,2939794,3738196,644951,1589421,-5625 
1.438,2894434,3234333,1381510,2932960,3592134,653587,1563432,4854 
1.438,2884008,3149741,1349936,2917149,3580007,649234,1527589,5176 
1.438,2868452,3121785,1344251,2915600,3651659,640903,1531988,-2281 
1.445,2861293,3156928,1367556,2931191,3794000,638864,1572783,-5040 
1.448,2877138,3226260,1387610,2938027,3728524,643588,1586518,-5932 
1.448,2893604,3233493,1381241,2931987,3584157,652833,1561796,4825 
1.449,2883233,3147251,1349743,2916756,3577083,648637,1526595,5278 
1.450,2866791,3116977,1343410,2915163,3649894,640171,1530936,-2253 
1.450,2857843,3146408,1364809,2930014,3789836,637651,1570314,-5151 
1.451,2873171,3215781,1384176,2936096,3717947,642478,1582662,-5792 
1.452,2890483,3226142,1378464,2930214,3575580,651970,1558189,5013 
1.453,2879947,3139548,1346866,2914838,3569202,647539,1523051,5311 
1.453,2861230,3102639,1338569,2912407,3644425,638387,1526326,-2043 
1.454,2848903,3121274,1356329,2925321,3779971,634887,1562696,-4797 
1.454,2862771,3188263,1374290,2930334,3702789,638916,1573254,-5873 
1.454,2882479,3209009,1371591,2925724,3561960,648774,1550993,4689 
1.455,2873245,3125162,1341381,2911046,3558079,644659,1517196,4953 
1.455,2854098,3086347,1333170,2908854,3633259,635691,1520896,-2009 
1.462,2839818,3097010,1348793,2921029,3770112,631911,1555722,-4520 
1.463,2853536,3164316,1366278,2925452,3687648,635556,1565302,-6244 
1.463,2876024,3194606,1366570,2922063,3546338,646232,1545104,4132 
1.463,2868940,3116913,1339006,2909178,3544621,643169,1513966,4908 
1.464,2849470,3075248,1330936,2908309,3627391,634459,1519031,-1520 
