status, ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
0.105,2881333,3690728,1375989,2938781,4083277,640023,1559676,1050 
0.106,2875026,3619810,1344708,2921812,4003858,639893,1517906,6931 
0.106,2866419,3579680,1328168,2912521,4014784,632746,1500988,-434 
0.107,2863958,3624330,1351266,2926505,4134973,630292,1537348,-5219 
0.108,2873601,3690755,1381573,2943844,4211434,634254,1575933,-5275 
0.116,2881228,3689542,1375581,2938771,4080873,639934,1559193,1299 
0.117,2874879,3617793,1344226,2921698,4003734,639681,1517334,6866 
0.117,2866448,3579389,1328384,2912724,4014960,632716,1501233,-466 
0.118,2863833,3624956,1351676,2926710,4135836,630188,1538007,-5315 
0.118,2873681,3690609,1381780,2943971,4210169,634464,1576127,-5146 
0.119,2881031,3687824,1375008,2938293,4078354,640055,1558303,1369 
0.119,2874659,3615706,1343702,2921359,4002788,639671,1516699,6756 
0.120,2866265,3578709,1328616,2912996,4015148,632633,1501663,-668 
0.120,2863970,3626418,1353163,2928864,4139576,630340,1540575,-5216 
0.121,2873941,3690369,1382144,2944389,4209693,634440,1576466,-5201 
0.121,2881529,3686284,1374949,2938344,4075928,640313,1557798,1676 
0.122,2874828,3614240,1343433,2921248,4000892,639664,1516226,6700 
0.123,2866267,3578365,1328779,2912923,4014804,632628,1501897,-687 
0.123,2863996,3626444,1353214,2927758,4141172,630368,1540175,-5326 
0.124,2874339,3690469,1382384,2944403,4207968,634744,1576649,-5161 
0.124,2881421,3684585,1374396,2938161,4071765,640373,1557264,1669 
0.127,2874454,3612341,1342743,2920865,3999111,639554,1515527,6584 
0.133,2866102,3577588,1328888,2913029,4016291,632591,1502198,-809 
0.133,2864429,3626684,1354141,2928381,4144921,630676,1541395,-5230 
0.134,2874866,3690697,1382849,2944565,4205557,635001,1576952,-5166 
0.134,2881339,3682882,1373918,2937536,4066439,640423,1556279,1854 
0.135,2874176,3610190,1342358,2920530,3998534,639454,1515009,6653 
0.135,2865903,3577199,1329124,2913219,4018252,632424,1502790,-1016 
0.136,2864659,3627521,1354994,2928811,4146668,630726,1542516,-5320 
0.136,2875040,3691150,1383218,2944573,4202306,635143,1577158,-5106 
0.137,2881250,3681323,1373514,2937270,4063711,640644,1555636,2179 
0.137,2874094,3607568,1341763,2920148,3998590,639464,1514295,6543 
0.138,2866014,3576718,1329245,2913096,4018051,632485,1502852,-1241 
0.138,2864594,3628486,1355690,2929083,4147139,630728,1543485,-5426 
0.139,2875108,3690999,1383558,2944783,4200813,635235,1577523,-4857 
0.139,2881100,3679308,1372839,2936736,4061249,640512,1554686,2313 
0.140,2873891,3605888,1341481,2920313,3997522,639183,1514196,6451 
0.140,2865679,3576966,1329879,2914160,4018671,632131,1504226,-1464 
0.140,2864442,3629283,1356353,2929434,4149600,630661,1544420,-5392 
0.141,2875379,3690503,1383686,2944770,4200698,635341,1577523,-4862 
0.148,2881369,3677760,1372513,2936751,4058372,640757,1554110,2529 
0.149,2873834,3604204,1340849,2919812,3995391,639153,1513336,6348 
0.149,2865486,3576711,1330073,2914553,4019076,632008,1504849,-1487 
0.149,2864615,3629584,1356845,2929943,4152823,630671,1545402,-5371 
0.150,2875718,3690069,1383701,2944669,4198571,635376,1577489,-4919 
0.150,2881322,3676088,1372048,2936287,4054663,640656,1553483,2513 
0.151,2873746,3602865,1340499,2919358,3993721,639099,1512829,6381 
0.151,2865577,3575188,1329716,2913245,4019135,632096,1503807,-1405 
0.151,2864858,3629348,1357267,2929949,4153758,630708,1545836,-5484 
0.152,2875856,3690134,1383907,2944871,4195732,635372,1577716,-4970 
0.152,2881159,3674830,1371773,2936147,4051252,640754,1553079,2777 
0.152,2873454,3601103,1340126,2919141,3994331,639002,1512511,6380 
0.153,2865569,3574681,1329784,2913234,4020141,631996,1504018,-1629 
0.154,2865001,3629691,1357798,2930204,4154102,630743,1546475,-5542 
0.155,2876043,3690339,1384031,2944657,4192684,635482,1577531,-4915 
0.155,2881236,3673571,1371466,2935906,4050079,640860,1552523,2995 
0.156,2873636,3599446,1339878,2919130,3994199,638985,1512168,6284 
0.157,2865612,3574546,1329906,2913270,4019191,631988,1504145,-1736 
0.157,2865106,3629953,1358156,2930401,4153896,630883,1546960,-5382 
0.165,2875991,3689379,1383928,2944578,4191999,635571,1577410,-4701 
0.165,2881107,3671618,1370876,2935636,4049556,640784,1551838,2977 
0.165,2873510,3597401,1339336,2918651,3993275,638796,1511360,6016 
0.519,2865537,3574069,1330076,2913343,4018874,631897,1504306,-1939 
0.520,2865042,3630763,1358881,2930998,4154896,630941,1547974,-5327 
0.521,2875983,3688996,1384074,2944596,4190110,635511,1577422,-4763 
0.522,2881049,3670494,1370666,2935439,4046017,640830,1551306,3185 
0.522,2873340,3596242,1339084,2918506,3991892,638711,1511069,6084 
0.523,2865378,3573702,1330329,2913429,4019608,631841,1504711,-1951 
0.524,2865066,3630846,1359236,2930969,4156605,630976,1548389,-5433 
0.530,2876349,3688691,1384271,2944646,4188048,635834,1577499,-4605 
0.531,2881136,3669037,1370468,2935423,4044194,641099,1551097,3376 
0.532,2873094,3594946,1338739,2918106,3991024,638701,1510748,5907 
0.533,2865216,3573003,1330386,2913338,4020389,631866,1505006,-2104 
0.534,2865204,3630996,1359663,2931164,4157364,631081,1549011,-5507 
0.535,2876534,3688764,1384566,2945102,4186980,636019,1578031,-4534 
0.535,2881141,3668154,1370617,2936322,4043173,641126,1551689,3445 
0.536,2873073,3593358,1338459,2918155,3990932,638608,1510378,5795 
0.537,2865472,3572814,1330814,2913908,4022130,631887,1505605,-2114 
0.537,2865616,3631163,1360273,2931604,4158499,631133,1549689,-5510 
0.538,2876635,3688423,1384410,2944586,4183116,635899,1577414,-4622 
0.539,2880878,3665666,1369492,2934755,4039069,641111,1549692,3642 
0.539,2873061,3591543,1338124,2918004,3990447,638691,1509979,5933 
0.541,2865300,3572614,1330865,2913784,4021828,631792,1505728,-2305 
0.545,2865568,3631817,1360891,2931924,4159391,631188,1550555,-5571 
0.547,2876767,3688087,1384683,2944828,4181194,636118,1577654,-4512 
0.548,2880893,3663764,1369074,2934476,4037377,641265,1549000,3753 
0.549,2872878,3589543,1337689,2917626,3989504,638593,1509416,5646 
0.550,2865249,3572839,1331389,2913948,4022488,631908,1506376,-2352 
0.550,2865740,3632940,1361764,2932323,4161908,631432,1551735,-5402 
0.551,2877144,3687592,1384747,2944606,4179206,636368,1577494,-4310 
0.552,2880989,3662032,1368544,2934142,4034421,641412,1548265,3945 
0.552,2872601,3587963,1337121,2917172,3987874,638327,1508811,5359 
0.553,2865018,3572554,1331656,2914176,4023494,631709,1506937,-2505 
0.554,2865839,3633303,1362284,2932640,4163963,631443,1552406,-5466 
0.554,2877356,3687016,1384716,2944536,4176323,636464,1577171,-4324 
0.555,2880965,3660369,1368137,2933899,4031511,641539,1547526,4132 
0.556,2872424,3586679,1336786,2916957,3986740,638276,1508393,5351 
0.556,2864963,3572002,1331854,2914165,4025477,631700,1507244,-2552 
0.558,2866218,3633803,1363008,2933110,4166309,631619,1553326,-5518 
0.564,2877753,3687025,1384954,2944793,4173359,636608,1577331,-4352 
0.565,2880736,3658282,1367461,2933383,4027321,641352,1546541,4115 
0.566,2872419,3584899,1336552,2916840,3986762,638308,1508063,5492 
0.566,2865106,3571995,1332298,2914471,4026976,631751,1507913,-2587 
0.567,2866333,3634452,1363639,2933429,4167284,631581,1554234,-5645 
0.567,2877821,3686911,1384874,2944474,4169551,636704,1577022,-4254 
0.568,2880730,3656113,1366883,2933178,4025539,641639,1545804,4552 
0.568,2872161,3582624,1335885,2916623,3986269,638063,1507447,5178 
0.568,2864770,3572035,1332403,2914474,4028055,631425,1508346,-2966 
0.569,2866436,3635488,1364346,2933851,4168304,631677,1555285,-5617 
0.569,2878003,3686398,1384826,2944463,4166628,636851,1576885,-4024 
0.570,2880694,3653954,1366209,2932828,4023259,641599,1544926,4629 
0.570,2872189,3580999,1335561,2916351,3984308,637986,1506933,5079 
0.571,2864798,3572549,1332992,2914840,4028076,631440,1509145,-2949 
0.572,2866566,3636378,1365209,2934535,4170876,631758,1556535,-5509 
0.573,2878413,3685609,1384913,2944533,4164430,637034,1576754,-3906 
0.573,2880542,3651692,1365446,2932402,4020395,641538,1543967,4644 
0.576,2871790,3579169,1334984,2915948,3983299,637751,1506430,4776 
0.581,2864642,3572233,1333336,2915048,4029656,631481,1509758,-2942 
0.583,2866778,3636603,1365713,2934736,4172880,631911,1557137,-5515 
0.584,2878566,3684624,1384841,2944481,4161973,637183,1576541,-3923 
0.584,2880397,3649899,1365012,2932111,4017223,641633,1543359,4728 
0.584,2871539,3578234,1334858,2916038,3982424,637776,1506469,4847 
0.585,2864541,3571935,1333753,2915327,4032716,631509,1510493,-2979 
0.585,2867170,3637118,1366381,2935103,4174472,632106,1557967,-5536 
0.586,2878876,3684642,1384874,2944383,4157854,637295,1576341,-3930 
0.586,2880395,3648314,1364654,2931911,4014444,641764,1542740,4933 
0.586,2871643,3576652,1334698,2916066,3982966,637802,1506243,4840 
0.587,2864744,3572094,1334491,2916759,4034289,631515,1512012,-3129 
0.587,2867214,3637201,1366814,2935595,4174486,631999,1558665,-5792 
0.588,2878869,3684278,1384881,2944325,4154520,637379,1576162,-3794 
0.588,2880303,3646475,1364279,2931720,4014163,641809,1542337,5176 
0.588,2871609,3574989,1334246,2915529,3982571,637648,1505603,4615 
0.589,2864639,3571556,1334204,2915526,4033191,631417,1511156,-3302 
0.589,2867238,3637714,1367288,2935489,4173915,632108,1559076,-5668 
0.590,2878946,3683903,1384979,2944325,4153281,637558,1576187,-3496 
0.590,2880431,3644938,1363988,2931744,4013510,641886,1541953,5273 
0.597,2871616,3573440,1334028,2915306,3981268,637470,1505206,4387 
0.598,2864551,3571830,1334674,2915624,4033285,631303,1511724,-3442 
0.600,2867308,3638229,1367852,2935744,4175316,632183,1559826,-5593 
0.601,2879022,3683001,1384827,2944078,4150550,637519,1575826,-3590 
0.602,2880233,3643281,1363470,2931196,4010761,641871,1541094,5359 
0.602,2871438,3572497,1333849,2915123,3979933,637423,1505022,4331 
0.603,2864463,3571963,1335128,2916071,4034829,631316,1512573,-3367 
0.603,2867648,3638073,1368373,2936143,4177494,632337,1560511,-5548 
0.604,2879350,3681527,1384709,2943988,4148028,637615,1575425,-3653 
0.604,2880223,3641312,1362971,2930918,4008052,641899,1540421,5310 
0.605,2871306,3571374,1333681,2915089,3979096,637470,1504920,4301 
0.605,2864475,3571558,1335524,2916251,4037229,631451,1513083,-3357 
0.605,2867916,3638663,1368915,2936450,4177796,632541,1561134,-5604 
0.606,2879624,3681243,1384794,2944157,4143803,637981,1575439,-3382 
0.606,2879925,3638970,1362356,2930526,4005203,641954,1539580,5536 
0.607,2871006,3569413,1333258,2914825,3979705,637359,1504436,4239 
0.615,2864432,3571424,1335781,2916333,4038386,631349,1513509,-3582 
0.617,2868124,3639469,1369547,2936794,4178016,632628,1561894,-5595 
0.618,2879653,3681395,1384716,2943923,4140383,637993,1575129,-3270 
0.619,2879793,3637375,1361881,2930361,4004608,641873,1539077,5649 
0.620,2870979,3568154,1332981,2914877,3979334,637084,1504312,3875 
0.620,2864504,3571479,1336071,2916596,4038384,631264,1514049,-3752 
0.621,2868348,3639747,1370024,2937091,4177221,632708,1562536,-5556 
0.622,2879783,3680560,1384629,2943834,4138736,638134,1574958,-3136 
0.622,2880171,3635626,1361603,2930302,4004133,642158,1538745,5835 
0.623,2871151,3566616,1332670,2914544,3977698,637113,1503929,3721 
0.630,2864438,3571681,1336449,2916729,4038348,631264,1514704,-3860 
0.631,2868374,3639618,1370496,2937283,4178373,632762,1563233,-5554 
0.632,2879834,3679178,1384553,2943864,4135551,638175,1574743,-3072 
0.632,2879882,3633472,1361022,2929973,4001944,642063,1537918,5929 
0.633,2870851,3565291,1332429,2914323,3976702,636911,1503551,3554 
0.633,2864384,3571985,1337076,2917143,4040378,631414,1515447,-3689 
0.633,2868493,3640448,1370988,2937598,4179512,632853,1563841,-5565 
0.634,2879972,3678672,1384399,2943591,4132234,638254,1574280,-3026 
0.634,2879690,3632039,1360543,2929588,3999379,642021,1537239,5858 
0.635,2870823,3564734,1332493,2914521,3976608,636955,1503826,3604 
0.635,2864457,3571875,1337522,2917379,4042844,631316,1516158,-3744 
0.635,2868900,3640476,1371559,2937823,4181064,632900,1564428,-5601 
0.636,2880458,3677811,1384398,2943509,4129438,638479,1574024,-2896 
0.636,2879758,3630251,1360209,2929344,3996989,642139,1536713,6104 
0.637,2870619,3562950,1332048,2913983,3976660,636844,1503279,3493 
0.638,2864473,3571346,1337755,2917426,4044450,631303,1516614,-3995 
0.638,2869146,3641031,1372183,2938349,4180358,633104,1565288,-5599 
0.639,2880296,3677386,1384243,2943354,4125507,638453,1573729,-2796 
0.640,2879517,3628170,1359714,2929064,3996056,642035,1536054,6198 
0.646,2870568,3561923,1331958,2913969,3976269,636683,1503108,3365 
1.000,2864474,3572326,1338476,2918209,4045716,631220,1517859,-3986 
1.001,2869073,3642096,1372996,2939546,4181076,632886,1566917,-5679 
1.002,2880348,3676649,1384102,2943284,4123197,638436,1573488,-2731 
1.003,2879540,3626258,1359313,2929118,3995334,642101,1535723,6283 
1.003,2870544,3560263,1331636,2913876,3975658,636591,1502866,3101 
1.004,2864458,3572323,1338658,2918048,4045746,631189,1518101,-4077 
1.005,2869367,3641792,1373027,2938695,4181088,633149,1566482,-5511 
1.005,2880674,3675678,1384011,2943218,4121141,638782,1573226,-2503 
1.006,2879416,3624238,1358527,2928482,3993486,642061,1534722,6241 
1.007,2870359,3559185,1331343,2913525,3973971,636430,1502596,2886 
1.008,2864402,3572803,1339326,2918481,4047726,631302,1519147,-4024 
1.013,2869444,3641994,1373366,2938746,4181629,633198,1566938,-5594 
1.014,2880690,3674394,1383748,2942853,4118174,638811,1572780,-2449 
1.014,2879394,3622849,1358272,2928208,3991341,642123,1534351,6382 
1.015,2870294,3558496,1331406,2913534,3974069,636513,1502733,3051 
1.016,2864263,3572429,1339496,2918361,4049624,631209,1519369,-4127 
1.018,2869576,3642336,1373761,2938858,4181529,633248,1567261,-5664 
1.018,2880686,3673673,1383541,2942620,4113952,638802,1572258,-2451 
1.019,2879034,3620831,1357779,2928011,3989521,642016,1533741,6430 
1.019,2870135,3557121,1331208,2913461,3974345,636438,1502523,2882 
1.019,2864436,3572806,1340413,2919383,4051851,631354,1520784,-4150 
1.020,2870041,3643508,1375021,2940613,4182820,633537,1569273,-5562 
1.020,2880929,3673371,1383562,2942716,4110559,639113,1572116,-2195 
1.020,2878886,3618644,1357147,2927526,3988549,642092,1532901,6480 
1.021,2870009,3556078,1330981,2913211,3973852,636278,1502308,2615 
1.021,2864576,3573405,1340876,2919351,4053326,631463,1521441,-4167 
1.022,2870133,3643279,1374859,2939408,4181186,633593,1568643,-5634 
1.022,2880980,3672238,1383152,2942307,4107050,639207,1571563,-2038 
1.022,2878874,3616271,1356434,2927184,3987334,642118,1532114,6643 
1.023,2869946,3554490,1330759,2913081,3973896,636223,1502067,2493 
1.024,2864391,3573601,1341199,2919276,4054131,631310,1521843,-4377 
1.029,2870241,3643366,1375354,2939620,4181664,633646,1569188,-5597 
1.030,2881113,3671119,1383129,2942320,4104501,639262,1571289,-1921 
1.031,2878754,3614504,1356024,2926878,3985439,642024,1531443,6619 
1.032,2869693,3553460,1330629,2912883,3972164,636036,1501840,2272 
1.033,2864213,3573836,1341728,2919575,4056386,631299,1522562,-4374 
1.034,2870624,3643858,1375910,2940062,4182954,633843,1569808,-5549 
1.035,2881359,3669959,1382879,2942115,4100818,639480,1570673,-1818 
1.036,2878606,3612788,1355574,2926623,3982838,642069,1530800,6612 
1.037,2869535,3552643,1330716,2913131,3972188,636083,1502146,2303 
1.038,2864398,3573947,1342426,2920143,4059636,631462,1523611,-4339 
1.038,2870998,3644428,1376578,2940423,4182821,634029,1570531,-5601 
1.038,2881450,3668945,1382622,2941844,4095999,639558,1570068,-1727 
1.039,2878316,3610489,1354848,2926196,3980788,641948,1529884,6712 
1.039,2869281,3551110,1330156,2912701,3972381,635746,1501616,2068 
1.040,2864289,3574218,1342904,2920640,4061512,631255,1524597,-4476 
1.043,2871161,3645745,1377579,2942146,4183444,634018,1572531,-5529 
1.047,2881384,3668200,1382282,2941758,4091862,639557,1569732,-1539 
1.048,2878133,3607980,1354243,2925937,3980410,641985,1529226,6882 
1.049,2869280,3550147,1330144,2912724,3972645,635710,1501679,1894 
1.050,2864392,3574866,1343438,2920741,4062983,631265,1525319,-4662 
1.050,2871361,3645418,1377476,2940898,4181732,634080,1571640,-5587 
1.050,2881661,3667138,1382120,2941614,4089614,639799,1569248,-1200 
1.051,2878218,3605803,1353656,2925673,3979299,641871,1528489,6840 
1.052,2869366,3549233,1330109,2912822,3971618,635563,1501682,1651 
1.052,2864393,3575460,1343971,2920938,4063514,631206,1526043,-4684 
1.052,2871524,3645238,1377844,2941013,4182317,634143,1572089,-5504 
1.053,2882009,3665601,1381866,2941417,4086714,639956,1568640,-1084 
1.053,2878305,3603940,1353179,2925461,3977441,641936,1527825,6916 
1.054,2869023,3548195,1329911,2912433,3970246,635372,1501354,1507 
1.054,2864164,3575796,1344583,2921276,4066363,631199,1526845,-4597 
1.055,2871823,3645712,1378425,2941558,4182888,634254,1572737,-5500 
1.055,2881983,3664704,1381643,2941233,4082933,639963,1568153,-1069 
1.055,2878014,3602566,1352759,2925099,3974958,641793,1527256,6865 
1.056,2868978,3547171,1329926,2912402,3970615,635288,1501469,1476 
1.057,2864461,3575828,1345222,2921651,4068799,631251,1527793,-4627 
1.061,2872173,3646123,1378859,2941541,4181624,634393,1573181,-5499 
1.063,2882004,3663693,1381471,2940956,4079486,640018,1567830,-968 
1.065,2877787,3600871,1352379,2924933,3974282,641727,1526901,6883 
1.065,2868862,3546296,1329739,2912318,3971286,635218,1501458,1298 
1.066,2864599,3575752,1345593,2921931,4070029,631343,1528414,-4706 
1.066,2872445,3645928,1379106,2941673,4180637,634494,1573389,-5529 
1.067,2882130,3662745,1381266,2940816,4076079,640130,1567418,-729 
1.067,2877753,3598518,1351893,2924587,3974816,641760,1526253,7051 
1.068,2868998,3545321,1329731,2912293,3971778,635172,1501438,1104 
1.068,2864651,3576561,1346211,2922374,4070836,631281,1529318,-4890 
1.068,2872371,3646407,1379540,2941798,4179084,634481,1573806,-5481 
1.069,2881939,3661238,1380961,2940593,4073719,640216,1566830,-441 
1.069,2877523,3596021,1351296,2924216,3972912,641673,1525386,7015 
1.069,2868633,3544308,1329635,2912068,3970071,634974,1501189,941 
1.070,2864447,3576926,1346539,2922313,4070832,631239,1529666,-4799 
1.070,2872394,3646125,1379569,2941806,4179186,634519,1573999,-5389 
1.071,2882055,3660358,1380621,2940619,4071848,640254,1566642,-461 
1.071,2877512,3594742,1350879,2924086,3972012,641586,1525101,6785 
1.072,2868694,3543894,1329796,2912339,3969308,635013,1501631,823 
1.072,2864537,3577169,1347139,2922869,4073166,631455,1530696,-4722 
1.073,2872763,3646214,1380004,2942135,4179069,634764,1574478,-5494 
1.081,2882259,3659401,1380416,2940350,4068078,640474,1565991,-442 
1.083,2877487,3593979,1350658,2923936,3969683,641697,1524690,6912 
1.084,2868667,3543263,1329860,2912549,3969658,635035,1501861,933 
1.085,2864449,3576947,1347353,2922868,4074360,631254,1531077,-4955 
1.086,2872793,3646095,1380199,2942138,4177821,634753,1574641,-5496 
1.087,2882182,3657953,1380149,2940135,4064898,640596,1565564,-156 
1.087,2877313,3591731,1350149,2923693,3969020,641823,1524069,7181 
1.088,2868436,3542021,1329588,2912214,3970446,634967,1501541,802 
1.089,2864521,3577220,1347961,2923283,4077050,631348,1531877,-4997 
1.097,2872984,3646581,1380644,2942527,4177191,634811,1575122,-5563 
1.098,2882146,3657168,1380129,2940671,4062099,640646,1565653,-25 
1.099,2877078,3589638,1349631,2923499,3968384,641609,1523407,7001 
1.100,2868586,3541444,1329736,2912449,3970766,634966,1501669,693 
1.100,2864776,3577821,1348752,2923967,4078074,631517,1532831,-4970 
1.101,2873179,3646702,1380975,2942520,4175590,635003,1575240,-5492 
1.101,2882173,3655650,1379500,2939738,4059448,640761,1564417,107 
1.101,2877190,3587503,1349171,2923216,3968290,641717,1522871,7058 
1.102,2868498,3540482,1329578,2912172,3969943,634834,1501617,355 
1.102,2864778,3578521,1349249,2924016,4078948,631599,1533660,-5026 
1.103,2873402,3646504,1381300,2942674,4175571,635190,1575727,-5349 
1.104,2882254,3654103,1379132,2939459,4056385,640881,1563788,224 
1.105,2877014,3585839,1348777,2923120,3966560,641649,1522383,7020 
1.105,2868116,3540060,1329573,2912113,3969086,634636,1501616,260 
1.105,2864478,3578950,1349655,2924232,4081510,631455,1534328,-4976 
1.106,2873333,3646544,1381343,2942588,4174131,634979,1575752,-5544 
1.114,2882068,3652874,1378748,2939175,4052798,640790,1563239,385 
1.116,2876569,3584155,1348160,2922495,3964374,641424,1521648,6961 
1.117,2867908,3538855,1329550,2912098,3969866,634573,1501826,264 
1.117,2864628,3579068,1350258,2924771,4083803,631519,1535334,-5078 
1.118,2873806,3646991,1381912,2943018,4173095,635409,1576320,-5291 
1.118,2882202,3651766,1378560,2939039,4050061,641016,1562818,548 
1.118,2876516,3582599,1347774,2922248,3963885,641429,1521147,6989 
1.119,2867954,3538252,1329634,2912054,3970860,634513,1502028,83 
1.480,2864983,3579043,1350898,2924942,4086201,631669,1536066,-5124 
1.481,2874326,3647055,1382386,2943073,4171679,635582,1576669,-5395 
1.482,2882391,3651065,1378798,2939682,4047448,641186,1563340,734 
1.483,2876644,3581151,1347824,2923156,3964239,641497,1521743,7020 
1.483,2867863,3537675,1329569,2911986,3970926,634375,1502076,-189 
1.484,2864925,3579928,1351391,2925134,4086651,631626,1536861,-5175 
1.484,2874109,3647196,1382363,2942979,4170150,635449,1576781,-5316 
1.484,2882082,3649044,1377658,2938328,4043686,641078,1561626,871 
1.485,2876159,3578318,1346659,2921561,3962173,641246,1519936,6911 
1.485,2867802,3537300,1329806,2912341,3970834,634429,1502505,-183 
1.486,2864867,3580557,1351983,2925576,4088056,631651,1537763,-5199 
1.486,2874356,3647121,1382792,2943238,4169802,635684,1577225,-5239 
1.487,2882262,3647731,1377433,2938191,4040528,641343,1561090,1034 
1.487,2876130,3576529,1346235,2921326,3960983,641275,1519393,6894 
1.487,2867689,3536594,1329863,2912148,3970722,634318,1502510,-316 
1.488,2864994,3581111,1352660,2926019,4090723,631669,1538689,-5214 
1.488,2874747,3647094,1383183,2943726,4168787,635789,1577676,-5204 
1.489,2882431,3646084,1377059,2938125,4037424,641403,1560476,1271 
1.490,2876029,3574689,1345681,2921091,3959613,641076,1518759,6833 
1.496,2867413,3535706,1329737,2912024,3971417,633969,1502644,-536 
1.497,2865023,3581476,1353191,2926281,4093469,631624,1539611,-5206 
1.498,2874943,3646852,1383134,2943423,4166889,635796,1577498,-5254 
1.499,2882286,3644342,1376449,2937663,4033104,641383,1559636,1339 
1.499,2875705,3573096,1345278,2920993,3958564,640991,1518397,6796 
1.500,2867262,3535263,1329869,2912138,3971815,633972,1502903,-602 
1.501,2865133,3581995,1353927,2926774,4096035,631758,1540604,-5229 
1.501,2875243,3647419,1383561,2943582,4164966,635929,1577867,-5232 
1.502,2882294,3643008,1376151,2937430,4030219,641536,1559124,1601 
1.503,2875439,3570802,1344611,2920369,3957604,640850,1517536,6686 
1.504,2867212,3534553,1330003,2912163,3972583,633994,1503206,-720 
1.504,2865324,3582533,1354664,2927096,4096992,631874,1541594,-5231 
1.505,2875320,3647526,1383952,2943824,4163974,635993,1578387,-5128 
