status, ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
2.969,2833935,4731958,1297559,2931306,5242190,615645,1470161,1546 
2.971,2829333,4759350,1311984,2940105,5337296,611469,1495301,-4747 
2.971,2836412,4830826,1345525,2959736,5454503,614292,1540773,-5795 
2.972,2846291,4849913,1349049,2959796,5353733,619904,1536885,-1154 
2.972,2842376,4786248,1320239,2943764,5243684,621743,1495983,6798 
2.973,2833689,4730573,1297477,2931189,5239181,615479,1470119,1529 
2.973,2829087,4758809,1312423,2940192,5337332,611326,1495933,-4737 
2.973,2836547,4829770,1346143,2960510,5455516,614393,1541748,-5499 
2.974,2846393,4847449,1348808,2959806,5351243,619789,1536506,-1272 
2.974,2842533,4783064,1319973,2943666,5242411,621791,1495500,6824 
2.974,2833888,4728404,1297451,2931164,5238301,615409,1470073,1242 
2.975,2829209,4758494,1312861,2940368,5335955,611286,1496539,-4984 
2.975,2836579,4829264,1346441,2960141,5450643,614449,1541745,-5484 
2.975,2846228,4845561,1348524,2959322,5346621,619958,1535935,-834 
2.976,2842190,4780208,1319229,2943031,5239717,621550,1494621,6819 
2.976,2833614,4726728,1297511,2931353,5237032,615279,1470387,1279 
2.976,2829149,4757678,1313309,2940697,5338994,611253,1497393,-4927 
2.977,2836976,4828071,1346564,2960216,5450387,614464,1541961,-5702 
2.977,2846514,4843453,1348133,2958993,5339761,620048,1535159,-846 
2.978,2841956,4778013,1318751,2942719,5236071,621509,1494126,6889 
2.978,2833436,4724816,1297254,2930834,5236236,615115,1470118,1164 
2.978,2829217,4757302,1313903,2940789,5339337,611234,1498171,-4881 
2.979,2836944,4827523,1346853,2960076,5448185,614324,1542264,-5666 
2.979,2846279,4841154,1347886,2958786,5336854,619919,1534898,-669 
2.979,2841878,4774586,1318270,2942422,5235994,621464,1493572,6947 
2.981,2833317,4722794,1297113,2930622,5234941,614848,1470045,764 
2.982,2829296,4756266,1314360,2941053,5339634,611238,1498891,-4968 
2.983,2837323,4826918,1347253,2960352,5445919,614512,1542709,-5597 
2.984,2846553,4839098,1347643,2958588,5332556,620236,1534381,-292 
2.984,2841824,4771719,1317784,2942153,5233668,621473,1492921,6962 
2.984,2833283,4721137,1297161,2930837,5234695,614844,1470174,689 
2.985,2829460,4755841,1314964,2941438,5340106,611197,1499639,-5138 
2.985,2837734,4826435,1347884,2960723,5444124,614723,1543228,-5478 
2.985,2846483,4837239,1347328,2958249,5327659,620073,1533660,-441 
2.986,2841674,4769411,1317529,2941979,5230094,621346,1492385,6980 
2.986,2833071,4720049,1297168,2930574,5231828,614673,1470062,649 
2.986,2829320,4755650,1315576,2941726,5342258,611263,1500534,-4869 
2.986,2837897,4825114,1348076,2960791,5444358,614606,1543518,-5683 
2.987,2846814,4835075,1347012,2958019,5323743,620288,1533153,-263 
2.987,2841874,4766764,1317084,2941647,5227798,621415,1491879,6943 
2.987,2833093,4718039,1297184,2930455,5230320,614663,1470111,554 
2.988,2829360,4755216,1316179,2941928,5342605,611261,1501341,-5059 
2.988,2838078,4824484,1348463,2960742,5441278,614781,1543798,-5647 
2.988,2846985,4832879,1346920,2957934,5319702,620499,1532780,27 
2.989,2841691,4764325,1316724,2941578,5225650,621336,1491553,6970 
2.989,2832931,4716188,1297164,2930495,5231068,614514,1470359,381 
2.989,2829547,4754924,1316739,2942311,5343603,611301,1502304,-5197 
2.990,2838483,4824341,1348889,2961099,5439229,615049,1544403,-5529 
2.990,2846753,4830963,1346354,2957492,5313474,620436,1532157,-17 
2.990,2841269,4761579,1315940,2940987,5223464,621283,1490781,6999 
2.991,2832951,4714979,1297223,2930501,5230167,614544,1470588,321 
2.991,2829684,4754529,1317454,2942868,5344759,611418,1503376,-5104 
2.991,2838686,4823526,1349099,2961072,5437253,615093,1544661,-5474 
2.992,2847000,4828153,1346056,2957359,5311719,620660,1531781,371 
2.992,2841388,4757988,1315411,2940608,5221954,621100,1490056,6786 
2.992,2833055,4713319,1297254,2930441,5228100,614444,1470671,98 
2.993,2829774,4753797,1317868,2942844,5343559,611376,1503969,-5217 
2.993,2838950,4822624,1349473,2961306,5435490,615303,1545078,-5303 
2.993,2847023,4826388,1345803,2957278,5307066,620663,1531420,418 
2.993,2841219,4755183,1315005,2940364,5220226,621022,1489651,6831 
2.994,2832711,4711568,1297009,2930166,5226503,614124,1470533,-237 
2.994,2829641,4753215,1318303,2943119,5344213,611371,1504689,-5187 
2.994,2838959,4821236,1349648,2961234,5433216,615261,1545203,-5439 
2.995,2847072,4824560,1345642,2956900,5302995,620791,1530954,537 
3.423,2841162,4753524,1314918,2940219,5217006,621119,1489485,6884 
3.424,2832629,4710244,1297344,2930403,5226063,614316,1470961,41 
3.425,2829830,4752608,1318923,2943673,5346627,611471,1505648,-5199 
3.425,2839244,4820352,1349850,2961303,5430124,615284,1545377,-5603 
3.426,2847068,4822957,1345637,2957266,5298519,620916,1531036,695 
3.427,2841109,4752197,1315197,2941338,5215639,621216,1490378,7049 
3.427,2832393,4708820,1297355,2930274,5225057,614052,1471148,-262 
3.428,2829698,4752655,1319456,2943661,5345688,611394,1506325,-5189 
3.428,2839132,4819779,1350032,2961260,5427962,615220,1545632,-5440 
3.429,2846606,4819890,1344659,2956301,5294016,620571,1529729,664 
3.430,2840503,4748463,1313749,2939506,5212848,620794,1488283,6904 
3.431,2832238,4707196,1297207,2930208,5225012,613942,1471218,-255 
3.432,2829848,4751715,1319784,2943941,5346898,611461,1506908,-5155 
3.433,2839429,4819004,1350168,2961385,5426136,615400,1545797,-5389 
3.433,2846946,4817541,1344293,2956136,5291296,620891,1529143,1000 
3.434,2840779,4745681,1313308,2939425,5211894,620843,1487764,6824 
3.434,2832451,4705941,1297316,2930514,5225181,613921,1471597,-494 
3.435,2830136,4751247,1320356,2944331,5348315,611491,1507849,-5381 
3.436,2840091,4817974,1350643,2961783,5426039,615739,1546311,-5305 
3.436,2847419,4815614,1344196,2956064,5287589,621123,1528846,908 
3.437,2841068,4742921,1313133,2939334,5209054,621071,1487511,6823 
3.437,2832578,4704622,1297442,2930381,5221949,614054,1471704,-607 
3.438,2830263,4751114,1321225,2944801,5348706,611768,1509054,-5212 
3.438,2840145,4817174,1351067,2961904,5422449,615796,1546793,-5377 
3.439,2847328,4813188,1343791,2955744,5283208,621329,1528230,1250 
3.440,2840868,4740050,1312643,2938946,5207474,620948,1486946,6676 
3.440,2832626,4703365,1297856,2930623,5222725,614063,1472271,-624 
3.441,2830623,4751327,1322008,2945299,5349958,611815,1510140,-5355 
3.441,2840585,4816423,1351360,2961908,5418815,615943,1546906,-5352 
3.442,2847394,4811220,1343514,2955461,5277808,621311,1527676,1335 
3.442,2840654,4737974,1312379,2938902,5204923,620854,1486746,6799 
3.443,2832391,4701641,1297895,2930561,5222483,613801,1472499,-774 
3.443,2830550,4750659,1322497,2945453,5351073,611669,1510855,-5366 
3.444,2840862,4815147,1351489,2961963,5417334,615936,1547071,-5307 
3.445,2847685,4808319,1343182,2955334,5274042,621500,1527144,1620 
3.445,2840508,4735160,1311778,2938310,5202391,620597,1485971,6516 
3.445,2832216,4700344,1297949,2930406,5220036,613611,1472679,-982 
3.446,2830415,4750179,1322976,2945581,5349760,611640,1511590,-5392 
3.446,2840663,4815222,1352018,2962657,5414054,615950,1548144,-5157 
3.448,2847243,4806445,1343073,2956031,5273425,621304,1527742,1719 
3.449,2840521,4732452,1311333,2938187,5201993,620555,1485618,6528 
3.450,2832326,4698858,1297875,2930460,5219716,613571,1472836,-1228 
3.451,2830712,4749908,1323613,2945965,5349528,611801,1512532,-5441 
3.451,2840944,4813919,1351925,2961932,5411234,616107,1547579,-5154 
3.452,2847295,4804020,1342409,2954726,5267248,621460,1526260,1873 
3.453,2840237,4730006,1311067,2938064,5199666,620514,1485376,6545 
3.453,2832361,4697797,1298209,2930731,5220222,613695,1473301,-1132 
3.454,2831048,4748991,1324176,2946473,5351709,611991,1513379,-5374 
3.454,2841437,4812511,1352114,2962053,5408556,616298,1547724,-5256 
3.455,2847439,4802031,1342119,2954479,5262562,621614,1525796,1913 
3.455,2840113,4727744,1310742,2937614,5196738,620528,1485019,6463 
3.456,2831939,4696564,1298214,2930458,5217648,613540,1473518,-1217 
3.456,2830659,4748842,1324648,2946714,5352658,611851,1514326,-5357 
3.457,2841344,4811276,1352263,2962086,5407966,616235,1547956,-5201 
3.457,2847593,4799990,1341926,2954462,5259971,621729,1525454,2104 
3.458,2840283,4725313,1310426,2937614,5195068,620631,1484589,6597 
3.459,2832042,4694821,1298304,2930615,5217596,613499,1473663,-1491 
3.459,2830887,4748471,1325161,2946881,5351529,611980,1514823,-5494 
3.460,2841626,4810675,1352494,2962148,5402471,616434,1548043,-5158 
3.461,2847348,4797651,1341578,2954397,5255630,621831,1525049,2419 
3.461,2839948,4722830,1309866,2937253,5193749,620353,1484043,6434 
3.462,2831956,4693511,1298447,2930694,5217816,613363,1474092,-1500 
3.463,2831124,4747534,1325395,2947056,5351641,611994,1515336,-5537 
3.469,2841828,4809846,1352604,2962469,5399243,616554,1548380,-5026 
3.470,2847355,4795297,1341414,2955031,5254067,621802,1525381,2466 
3.471,2839858,4720519,1309521,2937008,5191950,620276,1483716,6280 
3.471,2831924,4692858,1298779,2930881,5216876,613328,1474606,-1625 
3.472,2831101,4747470,1326130,2947290,5351945,611946,1516191,-5562 
3.473,2841973,4808518,1352620,2962060,5397593,616678,1547993,-4856 
3.473,2847360,4792091,1340483,2953417,5249824,621803,1523495,2522 
3.474,2839956,4717624,1309209,2936620,5189954,620283,1483221,6252 
3.477,2832145,4691347,1298918,2930759,5216561,613447,1474812,-1666 
3.478,2831636,4746696,1326857,2947763,5353603,612206,1517244,-5527 
3.479,2842470,4807439,1352942,2962114,5393985,616743,1548279,-5100 
3.483,2847583,4790597,1340556,2953569,5245338,622015,1523569,2729 
3.484,2839880,4715466,1309090,2936495,5187469,620234,1483054,6208 
3.485,2831853,4690308,1299226,2930804,5216156,613268,1475217,-1804 
3.486,2831654,4746726,1327545,2948073,5354121,612221,1518144,-5533 
3.487,2842666,4806337,1353162,2962133,5390783,616881,1548402,-4908 
3.488,2847569,4788036,1339984,2952978,5240887,622069,1522603,2921 
3.489,2839505,4713458,1308607,2935953,5183145,619882,1482434,6024 
3.490,2831420,4689610,1299499,2930955,5214416,613041,1475832,-1697 
3.490,2831355,4746301,1327866,2948166,5355266,612053,1518820,-5403 
3.491,2842454,4804755,1352853,2961711,5387252,616583,1547991,-5054 
3.492,2847088,4785419,1339369,2952486,5236548,621896,1521806,3076 
3.492,2839260,4710494,1308045,2935707,5184498,619803,1481960,6072 
3.493,2831696,4687735,1299493,2930837,5215386,613015,1475936,-1959 
3.494,2831663,4746081,1328441,2948399,5354469,612130,1519570,-5629 
3.494,2842787,4804696,1353352,2962141,5383563,616913,1548558,-4763 
3.495,2847173,4782659,1338979,2952320,5234736,621997,1521302,3306 
3.495,2839224,4707844,1307526,2935368,5182688,619694,1481393,5884 
3.498,2831609,4686519,1299610,2930869,5215464,612941,1476274,-2188 
3.500,2831939,4745709,1329264,2948875,5355267,612344,1520633,-5570 
3.500,2843111,4803191,1353460,2961979,5382043,617140,1548496,-4776 
3.501,2847400,4780053,1338620,2952109,5231809,622198,1520784,3229 
3.501,2839482,4705732,1307521,2935577,5180181,619866,1481419,5686 
3.501,2831809,4686471,1300151,2931148,5212658,613132,1476906,-2193 
3.502,2831969,4745427,1329821,2949146,5355519,612409,1521425,-5471 
3.502,2843203,4802034,1353474,2961942,5378299,617185,1548428,-4644 
3.502,2847246,4777861,1338138,2951831,5227814,622201,1520196,3497 
3.503,2839153,4703238,1307039,2935104,5177896,619658,1480898,5756 
3.503,2831488,4684995,1300219,2931138,5213486,612876,1477204,-2315 
3.503,2831959,4745086,1330299,2949532,5355549,612268,1522221,-5692 
3.503,2843459,4800947,1353623,2961978,5373972,617307,1548390,-4578 
3.504,2846982,4775867,1337708,2951459,5223560,622133,1519546,3543 
3.504,2838786,4701064,1306731,2934768,5177182,619478,1480575,5649 
3.504,2831541,4683769,1300556,2931252,5214085,612956,1477636,-2295 
3.505,2832247,4744576,1330731,2949578,5356622,612507,1522754,-5603 
3.505,2843634,4799562,1353577,2961723,5370760,617358,1548317,-4721 
3.505,2847053,4773523,1337514,2951259,5220496,622373,1519290,3785 
3.506,2838897,4698942,1306629,2934881,5176326,619635,1480579,5604 
3.506,2831622,4682421,1300837,2931431,5213420,613043,1478055,-2464 
3.506,2832407,4744130,1331285,2949875,5355735,612605,1523389,-5722 
3.507,2843653,4798706,1353694,2961738,5366868,617469,1548310,-4548 
3.507,2847065,4770463,1337151,2951111,5219649,622484,1518743,3968 
3.507,2838954,4696501,1306188,2934423,5174252,619563,1479859,5433 
3.508,2831474,4681821,1301054,2931450,5212206,612901,1478436,-2642 
3.508,2832490,4744163,1332078,2950445,5355541,612721,1524519,-5521 
3.508,2843938,4797584,1353749,2961743,5364366,617614,1548231,-4380 
3.509,2846963,4767837,1336406,2950591,5214404,622346,1517754,3988 
3.905,2838766,4693742,1305681,2934177,5172403,619413,1479367,5374 
3.905,2831370,4680741,1301224,2931549,5212631,612815,1478916,-2716 
3.906,2832578,4743016,1332408,2950469,5357343,612718,1525081,-5685 
3.907,2844241,4796239,1353880,2961661,5359806,617842,1548161,-4411 
3.907,2846961,4765747,1336253,2950556,5210536,622529,1517511,4236 
3.908,2838306,4691591,1305357,2933715,5169018,619091,1478949,5187 
3.909,2830850,4680153,1301483,2931497,5212136,612521,1479359,-2797 
3.909,2832487,4743228,1333073,2950739,5357488,612698,1525943,-5574 
3.910,2844174,4795040,1354009,2961970,5357303,617806,1548394,-4255 
3.910,2846628,4763697,1335904,2951158,5207821,622344,1517544,4333 
3.910,2838024,4689059,1304799,2933481,5167731,618909,1478414,5104 
3.911,2830904,4679301,1301909,2931887,5213514,612575,1480075,-2804 
3.911,2832677,4743223,1333527,2950931,5358331,612638,1526601,-5726 
3.911,2844305,4793534,1353622,2961213,5352138,617739,1547574,-4283 
3.913,2846492,4760230,1334787,2949396,5203634,622428,1515471,4549 
3.921,2837912,4686706,1304387,2933083,5167249,618851,1477928,5078 
3.922,2830808,4677658,1301916,2931678,5214101,612389,1480138,-2996 
3.923,2832988,4742964,1334108,2951306,5358234,612828,1527264,-5726 
3.923,2844591,4792935,1353879,2961574,5348522,618024,1547774,-4169 
3.925,2846483,4757719,1334387,2949309,5201211,622536,1514941,4601 
3.925,2838003,4684776,1304180,2933101,5165917,618946,1477744,4926 
3.925,2831134,4677000,1302407,2932129,5215011,612625,1480908,-3106 
3.926,2833208,4742646,1334725,2951607,5357921,612915,1528079,-5853 
3.926,2844933,4791504,1353883,2961451,5346469,618264,1547634,-3954 
3.927,2846780,4755128,1334065,2949167,5198439,622693,1514506,4714 
3.927,2838274,4682426,1304036,2933069,5164499,619046,1477591,4921 
3.927,2831231,4676828,1302870,2932491,5213099,612628,1481796,-3199 
3.928,2833443,4742280,1335349,2952078,5358184,613205,1529146,-5582 
3.929,2845091,4789748,1353781,2961417,5343786,618421,1547538,-3827 
3.933,2846777,4752026,1333539,2948984,5197187,622761,1513949,4849 
3.935,2838173,4679996,1303675,2932778,5161425,618764,1477182,4512 
3.936,2831156,4676041,1303338,2932633,5214038,612663,1482414,-3112 
3.937,2833781,4741636,1335986,2952406,5359533,613209,1529885,-5764 
3.938,2845544,4788508,1353993,2961558,5338435,618479,1547550,-3947 
3.939,2846668,4750316,1333161,2948618,5191089,622681,1513384,4830 
3.939,2837936,4678193,1303570,2932701,5160761,618756,1477230,4649 
3.940,2831345,4674944,1303758,2932918,5215976,612729,1483028,-3202 
3.940,2834259,4741438,1336591,2952838,5359494,613496,1530679,-5751 
3.940,2845887,4787215,1354006,2961353,5333843,618724,1547390,-3927 
3.940,2846809,4747821,1332983,2948586,5188893,623036,1513131,5199 
3.941,2838139,4676226,1303539,2932881,5159575,618820,1477412,4546 
3.941,2831182,4673688,1303903,2932889,5214161,612517,1483461,-3497 
3.941,2834242,4741464,1337155,2953026,5357774,613487,1531458,-5782 
3.942,2845798,4786293,1354179,2961394,5330856,618793,1547563,-3601 
3.942,2846516,4744952,1332468,2948203,5187109,622801,1512510,5183 
3.942,2837724,4673945,1303049,2932263,5157536,618547,1476689,4316 
3.943,2831031,4673031,1304348,2933027,5214220,612451,1484041,-3534 
3.943,2834220,4741154,1337828,2953488,5358448,613451,1532412,-5707 
3.943,2845958,4784961,1354056,2961254,5327569,618842,1547271,-3602 
3.944,2846669,4742569,1332244,2948108,5183542,623016,1512114,5405 
3.944,2837789,4671869,1302914,2932274,5156529,618555,1476634,4238 
3.945,2831107,4672354,1304638,2933268,5214046,612521,1484685,-3575 
3.953,2834632,4739697,1338115,2953571,5359309,613626,1532798,-5734 
3.953,2846301,4783435,1354047,2961136,5323621,618933,1547113,-3674 
3.953,2846790,4740487,1332011,2948061,5181208,623036,1511983,5403 
3.954,2837839,4669956,1302801,2932087,5153960,618467,1476529,4158 
3.954,2831129,4671621,1305024,2933411,5214328,612484,1485178,-3569 
3.955,2834689,4739245,1338526,2953605,5357179,613634,1533265,-5722 
3.955,2846206,4781708,1353909,2960874,5320048,618950,1546865,-3463 
3.955,2846292,4738074,1331347,2947404,5177786,622841,1511133,5520 
3.956,2837599,4667266,1302506,2931932,5154554,618355,1476296,4182 
3.956,2831348,4670348,1305324,2933628,5215612,612455,1485696,-3757 
3.956,2835200,4738996,1339163,2954283,5357226,613783,1534205,-5851 
3.957,2846658,4780059,1353950,2960983,5315293,619128,1546678,-3536 
3.957,2846618,4735566,1331131,2947423,5175258,623097,1510729,5617 
3.957,2837712,4665677,1302503,2931899,5152096,618329,1476293,3877 
3.958,2831323,4669588,1305939,2933928,5214114,612551,1486418,-3742 
3.958,2835129,4738773,1339620,2954215,5354403,613799,1534574,-5754 
3.958,2846333,4778997,1353988,2960809,5311327,619143,1546645,-3227 
3.959,2846153,4732891,1330790,2947291,5174241,622909,1510429,5738 
3.959,2837522,4663704,1302281,2931736,5150609,618177,1475992,3864 
3.959,2831113,4669039,1306384,2934405,5214274,612365,1487299,-3893 
3.960,2835049,4739129,1340576,2955757,5355649,613758,1536463,-5747 
3.960,2846519,4777788,1353991,2961454,5309879,619196,1546969,-3106 
3.960,2846238,4730083,1330178,2946848,5171414,622953,1509499,5844 
3.961,2837324,4661724,1301939,2931415,5148630,618024,1475564,3633 
3.961,2830856,4668205,1306446,2934037,5213933,612338,1487381,-3897 
3.961,2835260,4737041,1340399,2954589,5356389,613963,1535647,-5703 
3.965,2846737,4775819,1353680,2960489,5304481,619449,1545878,-3144 
3.967,2846016,4727524,1329704,2946556,5167421,622999,1508950,5791 
3.968,2837156,4659690,1301726,2931232,5146095,618021,1475380,3623 
3.968,2830887,4667478,1306849,2934345,5216317,612411,1488116,-3810 
3.968,2835418,4736787,1340800,2954698,5354687,613892,1536173,-5846 
3.969,2846719,4774094,1353512,2960263,5300925,619370,1545580,-3027 
3.969,2845991,4725274,1329330,2946091,5164641,622933,1508269,5889 
3.969,2837089,4657631,1301704,2931131,5145437,617913,1475413,3554 
3.969,2831085,4667056,1307505,2934606,5215820,612427,1488923,-3904 
3.970,2835653,4736872,1341457,2955092,5353238,613961,1537071,-5819 
3.970,2846652,4772920,1353403,2960024,5295154,619301,1545352,-2977 
3.970,2845383,4722900,1328653,2945645,5161764,622715,1507686,6090 
3.971,2836688,4655311,1301149,2930801,5145019,617621,1475074,3426 
3.971,2831089,4665477,1307536,2934656,5216586,612331,1489198,-3969 
3.971,2835817,4735966,1341528,2954994,5352139,613964,1537136,-5889 
3.972,2846719,4770928,1353163,2959855,5291926,619391,1545010,-2854 
3.972,2845629,4719843,1328420,2945743,5161898,622892,1507421,6183 
3.972,2836989,4653535,1301154,2930879,5144158,617704,1474993,3230 
3.973,2831224,4665258,1308223,2935064,5216774,612383,1490134,-4180 
3.973,2835981,4736397,1342390,2955393,5350756,614170,1538202,-5816 
3.973,2847192,4769604,1353343,2960056,5290758,619849,1545156,-2531 
3.974,2846038,4716787,1328022,2945438,5159597,623201,1506751,6171 
3.974,2837245,4651659,1301136,2930779,5141928,617866,1474923,2949 
3.975,2831397,4664988,1308954,2935576,5216273,612653,1491217,-4231 
3.975,2836620,4735401,1343172,2955988,5352500,614742,1539111,-5648 
3.975,2847549,4768150,1353248,2959873,5284694,620071,1544726,-2617 
3.976,2845888,4714167,1327586,2945148,5155474,623235,1506150,6311 
3.976,2836978,4649699,1300983,2930571,5139533,617648,1474779,2838 
3.976,2831310,4664858,1309534,2935739,5217501,612611,1492021,-4177 
3.977,2836616,4734836,1343556,2956080,5351511,614569,1539638,-5800 
3.977,2847489,4766278,1353087,2959788,5279526,620039,1544379,-2539 
3.977,2845491,4711895,1327080,2944758,5151518,623102,1505467,6296 
