ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
2408784,2995182,-2040911,-3502952,-2334637,-1444292,-2380335,-4532 
2413414,2981916,-2033124,-3490007,-2326492,-1431166,-2371787,-1861 
2414533,3007900,-2036744,-3497210,-2325127,-1434865,-2375512,1834 
2410455,3037400,-2046626,-3514594,-2332619,-1450415,-2385911,1419 
2407056,3029913,-2049421,-3518692,-2338767,-1456789,-2389339,-2417 
2408878,2995393,-2040791,-3502869,-2334601,-1444276,-2380092,-4384 
2413014,2981539,-2033457,-3490241,-2326834,-1431474,-2371969,-2181 
2413504,3007178,-2037052,-3497126,-2325624,-1435211,-2375067,1167 
2409311,3036953,-2045737,-3512491,-2332216,-1449792,-2382972,1128 
2406413,3029486,-2049703,-3518426,-2338960,-1457118,-2389097,-2820 
2408308,2995159,-2040825,-3502466,-2334706,-1444439,-2379521,-4626 
2412747,2981322,-2033586,-3490177,-2326976,-1431708,-2371817,-2303 
2413731,3006868,-2037356,-3497566,-2325834,-1435519,-2375791,1138 
2409904,3036571,-2047351,-3515241,-2333209,-1451117,-2386727,865 
2406752,3029816,-2049715,-3518936,-2338922,-1457107,-2389552,-2644 
2408428,2995267,-2041167,-3503312,-2334974,-1444846,-2380392,-4727 
2412983,2981521,-2033414,-3490216,-2326844,-1431589,-2371846,-2226 
2414155,3007052,-2036584,-3496651,-2325209,-1434788,-2374783,1472 
2410421,3036808,-2046907,-3514747,-2332776,-1450634,-2386243,1172 
2407051,3030111,-2049551,-3518802,-2338806,-1457065,-2389434,-2487 
2408664,2995451,-2040984,-3503206,-2334937,-1444890,-2380317,-4624 
2412773,2980888,-2033613,-3490364,-2327126,-1431911,-2372086,-2574 
2414036,3006422,-2037007,-3497192,-2325612,-1435275,-2375596,1171 
2410638,3036851,-2046725,-3514655,-2332687,-1450634,-2386242,1329 
2407079,3030386,-2049246,-3518379,-2338589,-1456864,-2388827,-2413 
2408765,2995670,-2040987,-3503218,-2334970,-1444954,-2380287,-4602 
2413031,2981073,-2033455,-3490267,-2327120,-1431840,-2371991,-2434 
2414486,3006538,-2036705,-3496902,-2325476,-1435036,-2375311,1424 
2410919,3036883,-2046595,-3514510,-2332697,-1450539,-2386128,1429 
2407434,3030573,-2049397,-3518824,-2338790,-1457101,-2389382,-2309 
2408753,2995521,-2041125,-3503439,-2335227,-1445254,-2380456,-4759 
2413168,2981001,-2032965,-3489623,-2326918,-1431614,-2371209,-2303 
2414570,3006443,-2036631,-3496882,-2325591,-1435229,-2375216,1421 
2410767,3036423,-2046797,-3514844,-2333126,-1451015,-2386339,1118 
2407244,3030096,-2049596,-3519122,-2339239,-1457563,-2389611,-2626 
2409075,2995666,-2040918,-3503414,-2335329,-1445332,-2380351,-4566 
2413672,2981113,-2032891,-3489919,-2327067,-1431794,-2371567,-2067 
2414939,3006422,-2036271,-3496637,-2325496,-1435103,-2374999,1667 
2410933,3036361,-2046307,-3514181,-2332969,-1450778,-2385559,1329 
2407387,3029986,-2049456,-3518932,-2339252,-1457627,-2389447,-2533 
2408968,2995428,-2040997,-3503526,-2335577,-1445681,-2380396,-4657 
2413439,2980773,-2033214,-3490192,-2327476,-1432234,-2371795,-2308 
2414949,3006339,-2036364,-3496707,-2325664,-1435272,-2375055,1606 
2411426,3036511,-2046239,-3514274,-2332836,-1450691,-2385757,1593 
2407884,3030318,-2049147,-3518594,-2338936,-1457280,-2389049,-2147 
2409572,2996056,-2040563,-3503027,-2335126,-1445243,-2379896,-4167 
2413716,2981157,-2032627,-3489319,-2326976,-1431689,-2370772,-1948 
2414979,3006413,-2036334,-3496482,-2325525,-1435166,-2374832,1618 
2411506,3036723,-2046184,-3514160,-2332700,-1450606,-2385712,1647 
2407853,3030583,-2049211,-3518633,-2338840,-1457286,-2389183,-2184 
2409268,2995923,-2040914,-3503333,-2335297,-1445534,-2380254,-4491 
2413446,2980828,-2033286,-3490100,-2327339,-1432210,-2371797,-2377 
2414425,3005871,-2036539,-3496410,-2325668,-1435253,-2374784,1193 
2410723,3035965,-2046854,-3514537,-2333168,-1451144,-2386254,974 
2407109,3030089,-2049966,-3519090,-2339316,-1457811,-2389725,-2811 
2408956,2995891,-2041275,-3503447,-2335400,-1445600,-2380472,-4709 
2413453,2981054,-2033259,-3489856,-2327152,-1431930,-2371666,-2284 
2414755,3006443,-2036646,-3496547,-2325409,-1435018,-2375076,1503 
2411164,3036901,-2046041,-3513392,-2332295,-1450120,-2384873,1610 
2407089,3031155,-2047208,-3514876,-2337366,-1455316,-2384402,-1850 
2409072,2996479,-2040691,-3502071,-2334704,-1444868,-2379158,-4376 
2413858,2981754,-2032906,-3488964,-2326488,-1431328,-2370952,-1878 
2415154,3006891,-2036276,-3495695,-2324837,-1434416,-2374446,1804 
2411405,3037153,-2046324,-3513566,-2332171,-1450011,-2385417,1651 
2407811,3031259,-2049251,-3518070,-2338237,-1456693,-2388825,-2040 
2409357,2996915,-2040858,-3502722,-2334552,-1444844,-2379812,-4156 
2413479,2981746,-2032863,-3488896,-2326416,-1431257,-2370652,-2021 
2414836,3006744,-2036286,-3495614,-2324741,-1434351,-2374459,1701 
2411290,3037205,-2046169,-3513229,-2331849,-1449781,-2385267,1761 
2407658,3031527,-2049224,-3517902,-2338024,-1456531,-2388758,-1948 
2408975,2996973,-2041154,-3502921,-2334660,-1445002,-2380046,-4369 
2413209,2981541,-2033447,-3489622,-2326707,-1431669,-2371551,-2337 
2414331,3006231,-2036751,-3496111,-2325036,-1434653,-2374901,1188 
2410777,3036819,-2046694,-3513706,-2332211,-1450135,-2385661,1216 
2407219,3031463,-2049351,-3517837,-2338116,-1456632,-2388461,-2308 
2408629,2996858,-2041399,-3503069,-2334834,-1445221,-2380168,-4702 
2413032,2981524,-2033586,-3489667,-2326761,-1431751,-2371591,-2450 
2414308,3006124,-2036821,-3496093,-2324999,-1434705,-2374901,1218 
2410863,3036834,-2046628,-3513635,-2331999,-1450044,-2385591,1334 
2407426,3031743,-2049534,-3518179,-2338014,-1456736,-2388939,-2213 
2409080,2997665,-2041006,-3502715,-2334275,-1444854,-2379838,-4287 
2413321,2982045,-2032827,-3488687,-2326141,-1431096,-2370544,-2092 
2414773,3006628,-2036199,-3495355,-2324512,-1434119,-2374212,1641 
2410868,3036985,-2046573,-3513565,-2332060,-1450031,-2385510,1307 
2407020,3031374,-2049927,-3518591,-2338543,-1457280,-2389337,-2633 
2408523,2997239,-2041619,-3503374,-2334930,-1445609,-2380369,-4769 
2413085,2981694,-2033471,-3489585,-2326666,-1431806,-2371371,-2391 
2414552,3006345,-2036423,-3495710,-2324671,-1434411,-2374387,1438 
2410887,3037026,-2046121,-3513014,-2331748,-1449729,-2384666,1501 
2407324,3031736,-2049408,-3518156,-2338172,-1456837,-2388757,-2212 
2408614,2997339,-2041292,-3503243,-2334811,-1445407,-2380106,-4603 
2413121,2981662,-2033249,-3489549,-2326691,-1431761,-2371221,-2310 
2414231,3005855,-2036584,-3495953,-2325108,-1434731,-2374558,1133 
2410639,3036539,-2046561,-3513559,-2332184,-1450119,-2385344,1121 
2407258,3031731,-2049556,-3518325,-2338342,-1457069,-2388829,-2284 
2408706,2997522,-2040913,-3502696,-2334686,-1445243,-2379280,-4388 
2412943,2981287,-2033396,-3489527,-2326984,-1432044,-2371224,-2466 
2414420,3005641,-2036421,-3495675,-2325064,-1434660,-2374408,1301 
2410961,3036478,-2046369,-3513440,-2332164,-1450099,-2385239,1374 
2407295,3031434,-2049612,-3518443,-2338595,-1457270,-2388949,-2352 
