ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-4736866,-4495823,-3954421,-4030833,-4391427,-4737792,-4793319,-1225084 
-4745989,-4499582,-3960676,-4035437,-4394461,-4749030,-4800741,-1234930 
-4752352,-4504351,-3964369,-4038879,-4399287,-4757336,-4803734,-1251953 
-4749155,-4504892,-3964488,-4039588,-4399772,-4752407,-4802297,-1249726 
-4762120,-4502109,-3968424,-4039941,-4395849,-4769470,-4809864,-1268847 
-4754769,-4498395,-3962143,-4035177,-4392506,-4764554,-4801527,-1270509 
-4757656,-4501295,-3965222,-4037907,-4395329,-4768827,-4804617,-1283381 
-4749135,-4504738,-3963511,-4038713,-4399656,-4757031,-4799412,-1281817 
-4737281,-4503750,-3958721,-4036342,-4399444,-4740520,-4792311,-1266632 
-4741769,-4499978,-3959615,-4034955,-4394967,-4745346,-4796256,-1264848 
-4739770,-4496624,-3956106,-4031482,-4391773,-4745049,-4792739,-1261893 
-4738857,-4499024,-3956904,-4033329,-4394404,-4743579,-4793421,-1260190 
-4733286,-4502487,-3955676,-4034428,-4398747,-4735317,-4790037,-1254576 
-4719187,-4501432,-3950355,-4031828,-4398588,-4715418,-4782027,-1226978 
-4721757,-4497251,-3949817,-4029786,-4394009,-4717681,-4784092,-1213547 
-4749162,-4497394,-3961898,-4035317,-4392120,-4751479,-4803774,-1237071 
-4740393,-4498457,-3955551,-4032322,-4394421,-4745184,-4792614,-1238256 
-4749682,-4504702,-3965566,-4040412,-4399783,-4752981,-4804741,-1246392 
-4761600,-4505649,-3969276,-4042019,-4400331,-4768228,-4810187,-1270258 
-4732855,-4498186,-3952875,-4031371,-4394500,-4735938,-4787251,-1238856 
-4757015,-4498351,-3965103,-4036921,-4392641,-4764989,-4807046,-1262951 
-4759473,-4500996,-3965677,-4037967,-4395517,-4770234,-4806194,-1279616 
-4726572,-4501590,-3951068,-4031662,-4398667,-4730414,-4782179,-1249011 
-4728334,-4502600,-3955943,-4035009,-4398977,-4726744,-4789907,-1234014 
-4758016,-4501390,-3967890,-4039631,-4395538,-4762154,-4810224,-1262017 
-4779316,-4500942,-3974773,-4042106,-4393662,-4792089,-4820794,-1300215 
-4768284,-4502109,-3968243,-4039284,-4396087,-4783294,-4808548,-1312511 
-4716930,-4500721,-3945264,-4028537,-4398525,-4720772,-4772347,-1261036 
-4710511,-4501064,-3947875,-4030991,-4398470,-4704372,-4777532,-1226016 
-4722421,-4497191,-3949602,-4029436,-4393897,-4718237,-4784404,-1224250 
-4725216,-4494889,-3950206,-4028842,-4391112,-4722500,-4786562,-1213662 
-4764601,-4502006,-3970709,-4041318,-4395754,-4770443,-4815274,-1260604 
-4726681,-4501372,-3950231,-4031418,-4398602,-4728546,-4781985,-1231937 
