ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
-3916776,-4109726,-4320233,-4000917,-4187464,-4100239,-4223281,-1209396 
-3930064,-4122932,-4333193,-4012462,-4200651,-4114000,-4236758,-1207394 
-3943277,-4136039,-4346311,-4025062,-4213777,-4127439,-4250144,-1186011 
-3938851,-4131557,-4342128,-4022141,-4209256,-4122635,-4245469,-1183331 
-3921796,-4114591,-4325190,-4006094,-4192281,-4105479,-4228255,-1185904 
-3915871,-4108645,-4319110,-3999589,-4186431,-4099607,-4222374,-1183317 
-3930362,-4123099,-4333496,-4013158,-4200872,-4113974,-4237002,-1187677 
-3946347,-4139242,-4349705,-4029806,-4216829,-4130136,-4252942,-1206525 
-3943339,-4136459,-4347049,-4028723,-4213808,-4126956,-4249412,-1245428 
-3922712,-4115689,-4325971,-4006411,-4193325,-4106637,-4229018,-1236469 
-3914836,-4107676,-4317780,-3997512,-4185397,-4098896,-4221381,-1200066 
-3930301,-4123147,-4333217,-4012665,-4200731,-4114242,-4236771,-1203912 
-3944273,-4137032,-4347078,-4025786,-4214557,-4128153,-4250744,-1199441 
-3938546,-4131252,-4341530,-4021166,-4208765,-4122108,-4244822,-1192742 
-3920760,-4113425,-4323800,-4004094,-4191052,-4104420,-4226892,-1186919 
-3916331,-4108986,-4319161,-3999570,-4186556,-4099912,-4222517,-1187364 
-3932610,-4125406,-4335468,-4015469,-4202856,-4116237,-4238849,-1212520 
-3946289,-4138969,-4349099,-4028263,-4216361,-4129887,-4252498,-1217327 
-3939979,-4132622,-4342939,-4022806,-4209920,-4123370,-4246039,-1216365 
-3922254,-4114866,-4325187,-4005847,-4192202,-4105591,-4228216,-1215334 
-3915713,-4108142,-4318196,-3997737,-4185651,-4099211,-4221829,-1200776 
-3929467,-4121788,-4331853,-4010542,-4199434,-4113106,-4235799,-1182779 
-3944539,-4136846,-4347092,-4026047,-4214509,-4128107,-4250800,-1185198 
-3938369,-4130711,-4341066,-4020762,-4208314,-4121845,-4244592,-1180864 
-3921459,-4113914,-4324244,-4005102,-4191322,-4105027,-4227438,-1186371 
-3917586,-4110062,-4320256,-4000903,-4187405,-4101056,-4223434,-1196746 
-3933415,-4125901,-4335986,-4015771,-4203104,-4116632,-4239208,-1214279 
-3948112,-4140486,-4350524,-4030236,-4217604,-4131114,-4253920,-1228947 
-3942425,-4135013,-4345190,-4025801,-4212067,-4125578,-4248179,-1245527 
-3923719,-4116360,-4326434,-4007361,-4193461,-4106739,-4229476,-1247126 
-3917877,-4110344,-4320276,-4000369,-4187634,-4101205,-4223851,-1238128 
-3929469,-4121587,-4331328,-4009234,-4199130,-4113393,-4235688,-1200360 
-3942916,-4134886,-4344748,-4022860,-4212401,-4126476,-4249101,-1170894 
-3938206,-4130327,-4340414,-4020120,-4207668,-4121526,-4244071,-1171482 
-3924517,-4116936,-4327197,-4009162,-4193926,-4107369,-4229836,-1212556 
-3919033,-4111530,-4321297,-4001379,-4188568,-4102251,-4224803,-1227146 
-3930215,-4122297,-4331849,-4009707,-4199599,-4113905,-4236426,-1182047 
-3944591,-4136464,-4346224,-4024582,-4213696,-4127864,-4250573,-1168111 
-3939751,-4131870,-4341888,-4021874,-4208953,-4122850,-4245522,-1178917 
-3922756,-4115009,-4325033,-4005689,-4192072,-4105879,-4228277,-1195354 
-3919144,-4111316,-4321236,-4001517,-4188355,-4102213,-4224661,-1199737 
-3935582,-4127732,-4337465,-4016929,-4204642,-4118606,-4241163,-1223439 
-3947393,-4139356,-4349065,-4027377,-4216325,-4130348,-4253163,-1211631 
-3940083,-4132078,-4341963,-4021161,-4209107,-4122897,-4245880,-1200002 
-3922757,-4114815,-4324628,-4004975,-4191797,-4105843,-4228408,-1199623 
-3918481,-4110527,-4320264,-3999709,-4187552,-4101742,-4224282,-1191850 
-3934175,-4126104,-4335854,-4014445,-4203151,-4117176,-4239997,-1186986 
-3949337,-4141163,-4351039,-4030029,-4218167,-4132316,-4255017,-1199789 
-3942407,-4134249,-4344162,-4023944,-4211199,-4125366,-4247925,-1207582 
-3923093,-4114945,-4324772,-4004623,-4191994,-4106022,-4228659,-1194158 
-3920142,-4111984,-4321824,-4001762,-4189029,-4103047,-4225696,-1193894 
-3936364,-4127943,-4337644,-4016704,-4205005,-4119016,-4241745,-1203566 
-3949287,-4140935,-4350641,-4029468,-4218021,-4132207,-4254824,-1204351 
-3940656,-4132212,-4342024,-4021446,-4209349,-4123647,-4246060,-1186496 
-3925198,-4116850,-4326822,-4008252,-4193892,-4107765,-4230242,-1202456 
-3921522,-4113185,-4322945,-4003332,-4190366,-4104285,-4226796,-1211452 
-3935940,-4127432,-4336992,-4016302,-4204602,-4118808,-4241433,-1199067 
-3951037,-4142574,-4352353,-4032560,-4219543,-4133782,-4256297,-1219793 
-3942684,-4134224,-4343976,-4024332,-4211233,-4125365,-4248061,-1225021 
-3922872,-4114315,-4324079,-4004392,-4191401,-4105689,-4228258,-1201179 
-3919942,-4111341,-4321173,-4001395,-4188501,-4102678,-4225364,-1194819 
-3935873,-4127149,-4336922,-4016416,-4204300,-4118931,-4241296,-1195354 
-3949641,-4140971,-4350881,-4030496,-4218016,-4132562,-4255016,-1205599 
-3941366,-4132720,-4342798,-4023277,-4209802,-4124139,-4246693,-1201834 
-3926141,-4117770,-4328103,-4010451,-4194676,-4108494,-4231172,-1233619 
-3921409,-4112816,-4322692,-4002956,-4189953,-4104237,-4226696,-1230434 
-3935611,-4126884,-4336630,-4015959,-4204066,-4118555,-4241079,-1205722 
-3951099,-4142521,-4352361,-4033003,-4219520,-4133874,-4256302,-1234222 
-3938926,-4130152,-4339859,-4019255,-4207377,-4122015,-4244444,-1200931 
-3920732,-4111905,-4321953,-4002498,-4189184,-4103719,-4226137,-1173391 
-3919974,-4111156,-4321309,-4002124,-4188386,-4102751,-4225247,-1181314 
-3936722,-4127868,-4337864,-4017844,-4205072,-4119600,-4242037,-1196116 
-3949227,-4140387,-4350471,-4030558,-4217595,-4132357,-4254672,-1193909 
-3941439,-4132606,-4342782,-4024020,-4209688,-4124316,-4246672,-1199011 
-3924745,-4116018,-4326219,-4008735,-4193081,-4107507,-4229817,-1213139 
-3919962,-4111059,-4321009,-4002261,-4188366,-4103081,-4225354,-1200347 
-3935854,-4127012,-4336928,-4017873,-4204263,-4119072,-4241404,-1198960 
-3948366,-4139451,-4349367,-4029947,-4216734,-4131599,-4253977,-1196191 
-3941405,-4132496,-4342591,-4024537,-4209741,-4124411,-4246799,-1195543 
-3924834,-4116051,-4326236,-4009087,-4193297,-4107553,-4230074,-1206724 
-3921004,-4112122,-4322205,-4004101,-4189466,-4103621,-4226396,-1204192 
-3936342,-4127313,-4337380,-4018239,-4204747,-4119706,-4241869,-1202170 
-3948372,-4139349,-4349516,-4029959,-4216711,-4131808,-4253949,-1193441 
-3941277,-4132373,-4342741,-4024414,-4209664,-4124396,-4246616,-1196690 
-3923907,-4115039,-4325374,-4007559,-4192389,-4106934,-4229191,-1200669 
-3921270,-4112382,-4322569,-4004238,-4189764,-4104373,-4226625,-1204179 
-3936322,-4127304,-4337446,-4017766,-4204777,-4119514,-4241962,-1199581 
-3949738,-4140808,-4351041,-4031615,-4218130,-4132839,-4255213,-1207316 
-3940744,-4131735,-4342029,-4022947,-4209087,-4123951,-4246037,-1202124 
-3922775,-4113774,-4324157,-4005747,-4191265,-4105951,-4228132,-1187480 
-3922501,-4113587,-4323977,-4005998,-4191012,-4105448,-4227820,-1204472 
-3937923,-4128881,-4338880,-4019444,-4206316,-4120989,-4243412,-1217254 
-3947884,-4138689,-4348545,-4028384,-4216209,-4131184,-4253582,-1191795 
-3940569,-4131468,-4341543,-4023087,-4208869,-4123696,-4246036,-1190735 
-3925686,-4116793,-4326944,-4010119,-4194061,-4108567,-4230922,-1215848 
-3922316,-4113328,-4323060,-4004794,-4190817,-4105467,-4227837,-1222268 
-3935991,-4126825,-4336316,-4016637,-4204394,-4119276,-4241711,-1194853 
-3948467,-4139303,-4348956,-4029614,-4216794,-4131829,-4254192,-1193081 
-3940584,-4131471,-4341260,-4023094,-4208860,-4123714,-4246109,-1195836 
-3924161,-4115096,-4324877,-4007423,-4192497,-4107009,-4229611,-1203930 
-3921917,-4112814,-4322418,-4004291,-4190299,-4105119,-4227452,-1204844 
-3937008,-4127800,-4337306,-4018022,-4205451,-4120352,-4242681,-1201855 
-3948482,-4139231,-4348765,-4029585,-4216887,-4131774,-4254160,-1195947 
-3941101,-4131952,-4341701,-4024016,-4209416,-4124227,-4246454,-1206104 
-3925429,-4116447,-4326176,-4009390,-4193800,-4108376,-4230655,-1231921 
-3921138,-4112036,-4321435,-4002966,-4189667,-4104428,-4226730,-1218695 
-3936687,-4127606,-4336941,-4017856,-4205172,-4120134,-4242454,-1210009 
-3948077,-4138960,-4348388,-4029071,-4216487,-4131531,-4253859,-1208029 
-3939235,-4130089,-4339819,-4021561,-4207697,-4122471,-4244915,-1202941 
-3922689,-4113571,-4323316,-4005784,-4191227,-4105846,-4228307,-1207538 
-3921014,-4111907,-4321523,-4003365,-4189584,-4104296,-4226666,-1209354 
-3936972,-4127711,-4337237,-4018231,-4205493,-4120167,-4242679,-1208979 
-3950224,-4141151,-4350821,-4032466,-4218816,-4133431,-4255836,-1229763 
-3939482,-4130460,-4340053,-4021520,-4208216,-4123016,-4245269,-1225461 
-3919689,-4110439,-4320017,-4001404,-4188434,-4103261,-4225672,-1183584 
-3920993,-4111863,-4321573,-4003726,-4189767,-4104599,-4226837,-1190324 
-3938721,-4129539,-4339181,-4020654,-4207344,-4122133,-4244539,-1210757 
-3948606,-4139267,-4348843,-4029542,-4217185,-4132267,-4254529,-1201983 
-3939035,-4129736,-4339497,-4021323,-4207638,-4122620,-4244834,-1191104 
-3922121,-4112888,-4322669,-4005071,-4190784,-4105717,-4227861,-1182652 
-3922459,-4113236,-4322967,-4005541,-4191072,-4105992,-4228138,-1194356 
-3939785,-4130544,-4340194,-4022097,-4208319,-4123303,-4245574,-1212506 
-3950575,-4141287,-4350890,-4032404,-4219012,-4134081,-4256376,-1218719 
-3940099,-4130801,-4340481,-4022648,-4208573,-4123541,-4245882,-1209641 
-3923188,-4113959,-4323611,-4006368,-4191771,-4106529,-4228893,-1205425 
-3921996,-4112674,-4322273,-4004542,-4190581,-4105404,-4227695,-1200052 
-3940711,-4131391,-4340906,-4023312,-4209047,-4124016,-4246207,-1224149 
-3951379,-4142092,-4351537,-4033221,-4219712,-4134797,-4257016,-1238039 
-3939962,-4130704,-4340175,-4022246,-4208470,-4123504,-4245794,-1220776 
-3923814,-4114535,-4324061,-4007017,-4192367,-4107081,-4229535,-1218086 
-3923057,-4113704,-4323051,-4005377,-4191583,-4106369,-4228919,-1216154 
-3939765,-4130339,-4339594,-4021114,-4208148,-4123315,-4245666,-1216911 
-3952351,-4143002,-4352423,-4034679,-4220652,-4135429,-4258067,-1237459 
-3941376,-4131942,-4341281,-4023396,-4209647,-4124739,-4247052,-1237209 
-3922256,-4112720,-4321951,-4003762,-4190588,-4105682,-4227889,-1205784 
-3921212,-4111598,-4320850,-4002246,-4189518,-4104676,-4226861,-1183681 
-3939238,-4129632,-4338944,-4020096,-4207467,-4122644,-4244922,-1189857 
-3952076,-4142573,-4351924,-4033951,-4220102,-4135150,-4257481,-1213806 
-3942609,-4133149,-4342510,-4025117,-4210609,-4125509,-4247900,-1235041 
-3925328,-4115841,-4325142,-4007843,-4193365,-4108051,-4230616,-1237799 
-3923499,-4113976,-4323038,-4004547,-4191606,-4106293,-4229053,-1226539 
-3939301,-4129684,-4338656,-4019040,-4207307,-4122582,-4244957,-1215434 
-3948595,-4138867,-4348025,-4028311,-4216565,-4131929,-4254327,-1198506 
-3939974,-4130381,-4339792,-4022109,-4207954,-4122909,-4245411,-1207654 
-3924269,-4114797,-4324156,-4006965,-4192336,-4106961,-4229636,-1225885 
-3923134,-4113491,-4322687,-4004289,-4191057,-4106078,-4228707,-1218871 
-3940610,-4130873,-4339981,-4020879,-4208372,-4123639,-4246041,-1226317 
-3948963,-4139057,-4348104,-4028206,-4216670,-4132074,-4254574,-1206514 
-3938056,-4128148,-4337513,-4018689,-4205788,-4121022,-4243564,-1187800 
-3922077,-4112211,-4321676,-4003742,-4189781,-4104850,-4227452,-1186037 
-3924531,-4114759,-4324159,-4006444,-4192142,-4106995,-4229698,-1206692 
-3943744,-4133974,-4343283,-4024821,-4211286,-4126316,-4248753,-1240079 
-3952249,-4142316,-4351507,-4032094,-4219767,-4134809,-4257436,-1236350 
-3940294,-4130309,-4339580,-4020829,-4207772,-4122724,-4245494,-1217878 
-3923984,-4113939,-4323236,-4005307,-4191382,-4106490,-4228806,-1212717 
-3925101,-4115207,-4324407,-4006256,-4192616,-4107679,-4230019,-1218676 
-3942406,-4132466,-4341560,-4022367,-4209871,-4125069,-4247524,-1228272 
-3951552,-4141407,-4350607,-4031266,-4218805,-4134051,-4256516,-1220440 
-3942298,-4132306,-4341762,-4024132,-4209537,-4124406,-4246943,-1236269 
-3925744,-4115729,-4325039,-4007587,-4193028,-4107764,-4230357,-1247841 
-3924671,-4114497,-4323577,-4004889,-4191999,-4106927,-4229639,-1234958 
-3939926,-4129556,-4338509,-4018488,-4207188,-4122699,-4245202,-1209144 
-3949421,-4139021,-4348196,-4028604,-4216593,-4132117,-4254564,-1194465 
-3938507,-4128139,-4337553,-4019062,-4205666,-4120947,-4243513,-1187302 
-3922214,-4111878,-4321178,-4003255,-4189393,-4104567,-4227172,-1182239 
-3924147,-4113812,-4323042,-4004825,-4191355,-4106486,-4229100,-1187340 
-3942131,-4131781,-4340907,-4021987,-4209331,-4124498,-4247186,-1199436 
-3951366,-4140913,-4350014,-4031020,-4218366,-4133527,-4256332,-1200564 
